SamplingTime,AccelerationX,AccelerationY,AccelerationZ,GyroX,GyroY,GyroZ,Subject,Activity
1759223389.95314,-0.202609,5.382914,-0.071527,0.523156,-1.174809,0.933538,2,WALK
1759223389.97392,-0.443376,4.718971,0.120758,0.248546,-1.747915,0.77003,2,WALK
1759223389.99393,-1.191864,4.204817,0.914735,-0.102892,-2.000711,0.543484,2,WALK
1759223390.01398,-2.08505,4.224569,1.287632,-0.30495,-2.05403,0.205751,2,WALK
1759223390.03313,-3.290531,3.980809,1.455675,-0.412885,-2.018331,-0.218086,2,WALK
1759223390.05398,-4.372411,3.292925,0.641945,-0.4224,-1.994139,-0.786818,2,WALK
1759223390.07392,-4.530877,2.91524,-0.430208,-0.562912,-1.684624,-1.39581,2,WALK
1759223390.09391,-2.632724,4.109498,-2.514361,-0.743912,-1.438953,-1.805532,2,WALK
1759223390.11413,2.240673,8.090905,-7.710078,-0.488808,-0.647972,-1.810602,2,WALK
1759223390.13397,8.566454,17.239449,-9.848698,-0.251506,1.082656,-0.910654,2,WALK
1759223390.15411,11.195736,21.096209,-8.137592,-0.398352,1.721469,0.771964,2,WALK
1759223390.17397,10.022876,13.356802,-5.606472,-0.663114,1.679492,0.995676,2,WALK
1759223390.19412,7.122451,6.978499,-6.202778,-0.271673,1.554067,0.518929,2,WALK
1759223390.21397,3.645621,9.142259,0.24346,0.034271,1.701645,0.472502,2,WALK
1759223390.23326,-2.761562,13.611186,1.664569,-0.13323,0.857976,-0.405076,2,WALK
1759223390.25394,-3.096601,17.78009,-1.835006,0.046515,-0.237554,-0.70816,2,WALK
1759223390.27400,-3.479673,11.930756,0.329502,0.647776,-0.026108,-0.782794,2,WALK
1759223390.29392,-3.78224,8.168567,2.305915,0.6196,0.884047,-1.146855,2,WALK
1759223390.31398,-4.670938,7.176619,3.833266,0.069409,0.915699,-1.321196,2,WALK
1759223390.33397,-3.482965,8.591742,4.321085,-0.458249,0.457119,-1.303467,2,WALK
1759223390.35411,-1.282394,11.28477,4.453065,-0.80206,-0.673909,-1.028351,2,WALK
1759223390.37391,-0.242563,11.466281,4.141969,-1.06536,-1.679833,-1.098717,2,WALK
1759223390.39411,2.169596,11.552622,3.377919,-1.143527,-2.234765,-1.088945,2,WALK
1759223390.41301,5.094711,11.638813,2.168099,-1.327558,-1.561773,-0.815652,2,WALK
1759223390.43396,7.211934,9.752631,0.512958,-1.656266,0.592431,-0.855934,2,WALK
1759223390.45395,7.723695,8.121581,0.477943,-1.781495,1.915341,-1.072722,2,WALK
1759223390.47390,6.265476,7.542483,0.166696,-1.954721,2.210911,-0.496123,2,WALK
1759223390.49391,3.221249,7.351995,-0.934936,-2.018653,2.237926,0.164875,2,WALK
1759223390.51317,1.288978,6.832453,-2.279579,-1.641629,2.515614,0.28399,2,WALK
1759223390.53396,-0.158466,7.199664,-2.066495,-1.16666,2.865254,-0.081484,2,WALK
1759223390.55391,-1.183185,8.25012,-2.767398,-0.400987,2.156775,-0.476204,2,WALK
1759223390.57399,-2.660257,9.252093,-2.332701,-0.126037,0.655505,-0.961825,2,WALK
1759223390.59410,-0.870442,10.517429,-0.948702,-0.223127,0.142027,-0.992528,2,WALK
1759223390.61335,3.167379,9.394099,-2.046444,0.280995,0.565098,-0.893377,2,WALK
1759223390.63396,6.471078,8.736292,-0.935235,0.84141,0.465528,-0.668068,2,WALK
1759223390.65394,8.097789,8.12607,1.866879,0.854563,-0.444249,-0.229303,2,WALK
1759223390.67404,9.28232,8.537125,3.358017,0.55456,-1.124885,0.425299,2,WALK
1759223390.69394,10.10413,9.271097,2.822464,0.242455,-1.082921,0.900723,2,WALK
1759223390.71376,9.965715,10.105476,2.274641,0.140793,-0.59799,1.145949,2,WALK
1759223390.73389,10.819248,15.274408,-0.105495,0.884124,-0.295528,1.712143,2,WALK
1759223390.75364,8.693945,15.897649,-1.463905,1.411142,0.623228,1.60874,2,WALK
1759223390.77393,7.964461,14.473248,-6.383989,2.239415,3.687897,2.372482,2,WALK
1759223390.79410,8.535778,13.892505,-15.840038,3.083258,-1.049365,3.816018,2,WALK
1759223390.85395,-2.657564,17.529447,6.304681,1.806777,-3.751023,-0.11507,2,WALK
1759223390.87395,-1.837849,17.593192,9.181314,1.037365,0.55357,-0.645699,2,WALK
1759223390.89393,-1.501314,13.485042,6.440851,0.655651,2.635432,-0.167743,2,WALK
1759223390.91397,-1.472135,10.358513,3.839551,-1.176914,2.842993,0.624936,2,WALK
1759223390.93394,1.785177,9.631125,-0.828843,-1.987001,1.224704,1.37314,2,WALK
1759223390.95391,1.921796,10.767323,-5.052214,-0.742646,-0.483881,1.343056,2,WALK
1759223390.97398,-3.24534,9.515904,1.489792,-0.732648,-1.130799,0.829231,2,WALK
1759223390.99411,-1.144129,7.20101,2.401085,-0.28457,-1.20211,0.684121,2,WALK
1759223391.01390,-2.104503,4.764162,-1.266233,0.025203,-1.725098,0.347003,2,WALK
1759223391.03396,-1.506402,2.736722,-0.893187,-0.184283,-1.911082,0.177087,2,WALK
1759223391.05397,-0.641047,2.444929,-0.164901,-0.358358,-1.762167,0.043721,2,WALK
1759223391.07391,-0.820313,2.260725,0.471658,-0.569468,-1.600559,-0.349262,2,WALK
1759223391.09394,-1.515979,2.937985,-0.696713,-0.616262,-1.825063,-0.840702,2,WALK
1759223391.11398,-1.806425,3.907936,-2.729839,-0.504633,-2.823637,-1.383345,2,WALK
1759223391.13391,-0.773327,5.787384,-6.812551,0.143186,-4.617952,-1.762375,2,WALK
1759223391.15392,7.402423,8.783727,-9.054721,0.093931,-2.845391,-1.166985,2,WALK
1759223391.17391,10.915614,15.609746,-6.522554,-0.540474,1.228233,0.066694,2,WALK
1759223391.19308,3.933973,21.280861,-5.509657,-0.684738,1.95046,0.860823,2,WALK
1759223391.21390,2.245312,12.915222,-5.193173,-0.252183,1.362729,0.942911,2,WALK
1759223391.23315,0.169539,6.953809,-5.584176,0.356953,1.263156,0.525509,2,WALK
1759223391.25390,-0.123301,9.390059,-6.442647,0.235271,2.229182,0.200576,2,WALK
1759223391.27392,1.948431,15.814301,1.399112,-0.302797,0.785608,-0.160213,2,WALK
1759223391.29390,1.733103,16.353894,6.526444,0.122928,0.441641,-0.464853,2,WALK
1759223391.31391,0.744597,11.423484,0.268151,0.763381,2.409084,-0.899982,2,WALK
1759223391.33391,-4.88043,8.206725,0.054468,0.465531,2.796082,-1.499462,2,WALK
1759223391.35392,-5.733664,6.897396,3.273622,0.298893,1.533618,-1.672123,2,WALK
1759223391.37391,-3.566313,9.140463,4.328717,-0.077509,-0.022054,-1.510787,2,WALK
1759223391.39394,-1.272219,9.866355,4.656573,-0.634788,-2.006579,-1.12251,2,WALK
