SamplingTime,AccelerationX,AccelerationY,AccelerationZ,GyroX,GyroY,GyroZ,Durations,Subject,Activity
1759223390.04653,4.866514,3.193117,1.70138,-0.031562,1.786662,-0.654067,8.74,1,WALK
1759223390.06652,5.736657,4.049044,1.86643,-0.387166,1.093687,-0.387952,8.76,1,WALK
1759223390.08653,5.047875,3.899855,0.696563,-0.648938,0.57417,-0.01854,8.78,1,WALK
1759223390.10657,2.887557,3.862147,-0.572065,-0.99109,0.354087,0.344135,8.80,1,WALK
1759223390.12650,1.757045,5.481076,-1.716942,-1.235815,0.342325,0.751948,8.82,1,WALK
1759223390.14653,-0.363919,9.554511,-3.050063,-1.072016,0.528119,1.224321,8.84,1,WALK
1759223390.16654,-3.096002,13.913604,-3.916016,-0.762773,0.548762,1.330221,8.86,1,WALK
1759223390.18653,-7.398382,16.667684,-6.339247,-0.34224,0.489392,0.340065,8.88,1,WALK
1759223390.20653,-10.654048,16.412402,-6.786814,-0.024818,-0.056733,-0.762222,8.90,1,WALK
1759223390.22650,-6.145018,14.920066,-4.890307,-0.123215,0.235509,-0.684634,8.92,1,WALK
1759223390.24653,-0.63162,11.308862,-2.825757,0.109464,-0.544468,-0.229496,8.94,1,WALK
1759223390.26652,3.071312,11.292402,-1.595137,0.392962,-1.846137,0.584755,8.96,1,WALK
1759223390.28657,5.548712,13.218687,3.202544,0.502424,-3.235478,1.323988,8.98,1,WALK
1759223390.30654,4.295647,13.094039,2.794632,0.364946,-2.854409,1.169635,9.00,1,WALK
1759223390.32650,2.026542,8.054843,-1.857152,-0.01084,-1.827879,0.260919,9.02,1,WALK
1759223390.34653,1.947533,5.255123,1.097741,-0.975269,-1.533213,0.405555,9.04,1,WALK
1759223390.36653,2.60953,5.770325,2.785354,-0.991573,-1.777044,0.890479,9.06,1,WALK
1759223390.38653,1.508197,9.352201,2.226159,-0.171774,-1.862456,1.114203,9.08,1,WALK
1759223390.40653,1.67639,13.360693,0.308104,0.90041,-0.696422,1.474429,9.10,1,WALK
1759223390.42651,0.271592,16.79727,-1.059285,-0.015521,2.972709,2.003718,9.12,1,WALK
1759223390.44653,-2.732233,12.119598,1.45358,-1.572528,4.695725,1.266763,9.14,1,WALK
1759223390.46652,-1.323994,7.481132,4.792444,-2.163054,2.1952,0.725604,9.16,1,WALK
1759223390.48653,-0.667982,3.321506,2.305018,-1.253165,-1.580722,0.940148,9.18,1,WALK
1759223390.50652,-3.139098,3.482666,-1.152509,-0.453789,-2.317404,0.773738,9.20,1,WALK
1759223390.52650,-3.826234,7.958476,-2.27494,-0.993087,-1.107468,0.426163,9.22,1,WALK
