SamplingTime,AccelerationX,AccelerationY,AccelerationZ,GyroX,GyroY,GyroZ,Durations,Subject,Activity
1759259126.93380,2.394501,5.607968,-1.419462,0.257522,-0.475453,0.209604,7.52,4,WALK
1759259126.95382,0.996138,5.967847,-1.578677,-0.001304,-0.227239,-0.226131,7.54,4,WALK
1759259126.97343,0.129885,5.901857,-1.978359,-0.282244,-0.021624,-0.550308,7.56,4,WALK
1759259126.99383,0.584185,5.64029,-3.08029,-0.633238,0.154687,-0.747848,7.58,4,WALK
1759259127.01382,1.716343,5.79322,-3.751415,-1.082344,0.549731,-1.160372,7.60,4,WALK
1759259127.03314,2.965368,7.685687,-4.185513,-1.460916,1.084718,-1.315648,7.62,4,WALK
1759259127.05301,4.638018,10.126575,-4.85978,-1.542856,1.404586,-0.976379,7.64,4,WALK
1759259127.07382,6.064513,11.353304,-4.367922,-1.310987,1.271957,-0.313049,7.66,4,WALK
1759259127.09383,6.38773,10.971279,-4.035876,-1.098882,1.567481,0.152706,7.68,4,WALK
1759259127.11383,7.11871,9.328707,-4.729147,-0.557941,2.373504,0.191063,7.70,4,WALK
1759259127.13383,7.867646,8.109311,-5.896619,-0.079961,3.150334,0.201857,7.72,4,WALK
1759259127.15372,8.265083,5.675305,-6.057181,0.121176,3.606404,0.251406,7.74,4,WALK
1759259127.17292,8.10961,5.672762,0.048782,-0.016013,1.911391,-0.215479,7.76,4,WALK
1759259127.19382,4.863072,14.578892,0.977582,-0.78811,-0.858806,-0.765599,7.78,4,WALK
1759259127.21383,3.977368,17.749115,2.488024,-0.89369,-2.130707,-0.708929,7.80,4,WALK
1759259127.23381,2.468422,16.7437,0.360776,-0.230376,-2.646583,-0.753334,7.82,4,WALK
1759259127.25358,1.031003,11.931354,-0.311695,-0.276269,-1.774053,-0.590901,7.84,4,WALK
1759259127.27371,0.633266,6.699126,0.806996,0.023997,-0.864542,-0.469943,7.86,4,WALK
1759259127.29377,0.72275,4.388422,1.444601,0.457299,-0.600094,-0.465977,7.88,4,WALK
1759259127.31383,0.965163,3.913772,2.501791,0.592871,-1.008002,-0.472196,7.90,4,WALK
1759259127.33286,1.287033,5.39668,3.47279,0.424396,-2.041272,-0.285188,7.92,4,WALK
1759259127.35343,1.71365,8.681375,3.184737,0.089358,-3.014387,0.05131,7.94,4,WALK
1759259127.37357,2.025495,10.434679,1.984494,-0.393203,-3.56484,0.423203,7.96,4,WALK
1759259127.39383,2.107646,11.667992,-0.349404,-0.684639,-2.587672,0.350942,7.98,4,WALK
1759259127.41383,2.054973,11.386374,-1.112705,-0.681177,-0.833709,0.219277,8.00,4,WALK
1759259127.43381,1.625364,9.610176,-0.572065,-0.69584,0.695765,0.235392,8.02,4,WALK
1759259127.45329,1.420659,8.075642,0.050727,-0.845812,1.309903,0.345008,8.04,4,WALK
1759259127.47343,1.52346,7.266103,0.179565,-0.966126,1.463711,0.412502,8.06,4,WALK
1759259127.49383,1.995417,7.595305,0.175974,-1.035039,1.488404,0.337849,8.08,4,WALK
1759259127.51357,2.712331,8.714595,-0.147543,-1.15181,1.474434,0.122706,8.10,4,WALK
1759259127.53381,3.368342,9.367015,-1.775001,-1.603165,1.75027,-0.189776,8.12,4,WALK
1759259127.55314,3.587412,10.107571,0.148889,-2.447964,2.077511,-0.500665,8.14,4,WALK
1759259127.57325,3.775955,10.229526,1.828572,-2.418599,1.292889,-0.453443,8.16,4,WALK
1759259127.59383,3.999364,9.148394,-0.386514,-2.329111,0.455379,-0.527229,8.18,4,WALK
1759259127.61385,3.913622,9.066093,-12.612654,-0.233074,0.206135,-0.654229,8.20,4,WALK
1759259127.63380,3.710414,9.25748,1.697339,0.576145,0.547546,-0.317526,8.22,4,WALK
1759259127.65303,3.879804,8.433875,1.726519,1.045787,-0.228721,-0.040122,8.24,4,WALK
1759259127.67309,4.408473,8.639926,-0.612018,1.042804,-0.22293,-0.176806,8.26,4,WALK
1759259127.69383,4.572327,9.931148,0.86281,0.84679,0.104594,-0.292972,8.28,4,WALK
1759259127.71384,4.399495,10.067917,1.075445,0.841329,0.000226,-0.103996,8.30,4,WALK
1759259127.73331,4.247763,9.490915,0.502633,0.700194,-0.059681,0.09045,8.32,4,WALK
1759259127.75283,4.194941,9.502586,0.847847,0.44313,-0.012551,0.242339,8.34,4,WALK
1759259127.77297,4.320786,10.329185,1.196053,0.412277,-0.187595,0.363406,8.36,4,WALK
1759259127.79385,4.629638,11.622951,0.786046,0.402312,-0.298485,0.447486,8.38,4,WALK
1759259127.81384,4.440197,10.983101,0.904559,0.428735,-0.28058,0.404056,8.40,4,WALK
1759259127.83381,3.857807,10.670807,1.462408,0.485307,-0.466833,0.273162,8.42,4,WALK
1759259127.85384,2.495506,10.23207,0.412551,1.613796,-1.462217,0.485287,8.44,4,WALK
1759259127.87384,0.542586,10.66946,-5.436933,3.113609,-1.806018,0.627197,8.46,4,WALK
1759259127.89385,0.146495,10.771813,-3.747524,1.876981,-0.29386,1.29804,8.48,4,WALK
1759259127.91383,1.327286,10.799047,0.131681,1.17667,0.247541,1.018798,8.50,4,WALK
1759259127.93381,1.333421,10.989685,0.409857,0.969661,0.626176,0.313699,8.52,4,WALK
1759259127.95384,1.501464,11.235689,0.625336,1.122494,0.816123,-0.115895,8.54,4,WALK
1759259127.97383,1.762731,9.788693,0.850839,1.773696,0.38932,0.067337,8.56,4,WALK
1759259127.99383,2.34961,8.485799,1.581969,1.800713,-0.516405,0.250728,8.58,4,WALK
1759259128.01383,3.21227,8.460959,-0.295385,1.712357,-1.098201,0.620039,8.60,4,WALK
1759259128.03325,4.180725,7.64723,-2.93589,1.818223,-0.877517,1.035094,8.62,4,WALK
1759259128.05384,5.055506,6.272958,-4.015974,0.953791,0.310947,1.182819,8.64,4,WALK
1759259128.07363,5.536292,6.565948,-1.400009,0.296818,0.843363,1.329105,8.66,4,WALK
1759259128.09385,4.874295,6.819734,0.480486,0.222004,0.060776,1.098296,8.68,4,WALK
1759259128.11383,2.75827,7.173028,-0.509666,0.198566,-1.063093,0.691994,8.70,4,WALK
1759259128.13380,1.093552,6.582558,-1.70527,-0.119613,-1.222469,0.37511,8.72,4,WALK
1759259128.15383,0.172083,5.90859,-1.654094,-0.520528,-0.890193,-0.147665,8.74,4,WALK
1759259128.17382,-0.370652,5.645827,-1.612196,-0.751015,-0.488462,-0.669998,8.76,4,WALK
1759259128.19383,-0.360776,5.798308,-1.911171,-0.886023,-0.094438,-0.9168,8.78,4,WALK
1759259128.21382,1.213112,6.376058,-2.271798,-1.092946,0.367551,-1.047089,8.80,4,WALK
1759259128.23381,2.748693,8.801534,-2.435202,-1.098332,0.746456,-1.056138,8.82,4,WALK
1759259128.25384,4.765509,11.122114,-4.961684,-0.846277,0.754041,-0.743251,8.84,4,WALK
1759259128.27382,6.638074,11.593173,-7.904008,-0.979629,1.188237,-0.314392,8.86,4,WALK
1759259128.29383,7.025635,11.502044,-4.536114,-0.928425,2.06634,0.080245,8.88,4,WALK
1759259128.31294,7.718607,9.829395,-2.9317,-0.350884,2.319062,0.204332,8.90,4,WALK
1759259128.33380,8.020426,7.443274,-3.555539,0.001195,2.277463,0.137536,8.92,4,WALK
1759259128.35385,7.806295,5.696853,-3.324798,-0.016334,1.892085,-0.094471,8.94,4,WALK
1759259128.37301,6.903082,9.607033,-1.652448,-0.382895,0.848005,-0.46728,8.96,4,WALK
1759259128.39383,5.135563,14.806641,0.060154,-1.005875,-0.722364,-0.501333,8.98,4,WALK
