SamplingTime,AccelerationX,AccelerationY,AccelerationZ,GyroX,GyroY,GyroZ,Subject,Activity
1759737455.39476,1.135001,-2.915539,-8.913014,-0.132463,-0.088622,0.319941,1,WALK
1759737455.41518,1.121085,-2.832939,-9.063849,-0.208236,-0.141455,0.48926,1,WALK
1759737455.43523,0.867,-2.872443,-9.506028,-0.335499,0.009695,0.658508,1,WALK
1759737455.45516,0.816273,-2.961179,-10.002226,-0.444069,0.237858,0.743999,1,WALK
1759737455.47461,1.520917,-2.55192,-10.821492,-0.648421,0.501026,0.917999,1,WALK
1759737455.49477,1.859846,-2.540996,-11.589432,-0.852396,0.398016,1.14242,1,WALK
1759737455.51516,2.14311,-1.788319,-12.339416,-0.901382,0.160291,1.381468,1,WALK
1759737455.53516,1.563713,-1.326088,-12.586318,-0.670384,-0.072711,1.404237,1,WALK
1759737455.55515,0.948403,-1.092355,-12.029068,-0.457267,-0.151751,1.289272,1,WALK
1759737455.57464,0.788291,-1.134103,-11.537209,0.088685,-0.307829,0.862831,1,WALK
1759737455.59481,0.499041,-1.359458,-10.101137,0.668886,-0.489311,0.315153,1,WALK
1759737455.61452,0.566528,-1.89112,-8.856601,0.997812,-0.387231,-0.056343,1,WALK
1759737455.63515,0.742352,-2.488174,-8.471284,0.958373,0.064669,-0.104716,1,WALK
1759737455.65515,1.449839,-2.703652,-8.636634,0.707902,0.592584,0.202046,1,WALK
1759737455.67519,2.52693,-2.470666,-8.799439,0.418185,0.856647,0.800674,1,WALK
1759737455.69482,2.593818,-2.181118,-9.05921,0.127796,0.730036,1.356283,1,WALK
1759737455.71518,1.835305,-1.78368,-9.135525,-0.042761,0.307223,1.593814,1,WALK
1759737455.73518,0.761057,-1.494431,-8.847174,-0.139984,-0.020043,1.490265,1,WALK
1759737455.75516,-0.277578,-1.55668,-8.824578,-0.205831,-0.011284,1.167516,1,WALK
1759737455.77464,-0.612167,-1.704971,-8.909722,-0.168998,0.122703,0.812017,1,WALK
1759737455.79484,-0.234632,-1.922394,-8.969577,-0.042893,0.186303,0.557878,1,WALK
1759737455.81518,0.047435,-2.23798,-9.016713,0.100265,0.17031,0.413436,1,WALK
1759737455.83519,0.241066,-2.443283,-8.851214,0.208673,0.116411,0.333673,1,WALK
1759737455.85516,0.333841,-2.537405,-8.669255,0.227294,0.087271,0.285037,1,WALK
1759737455.87518,0.423026,-2.728342,-8.553435,0.178296,0.040413,0.239906,1,WALK
1759737455.89486,0.49126,-2.864213,-8.534281,0.15249,-0.02672,0.222134,1,WALK
1759737455.91517,0.544681,-2.951153,-8.846575,0.160094,0.026184,0.252919,1,WALK
1759737455.93518,0.560542,-3.052906,-9.054122,0.208118,0.023874,0.327001,1,WALK
1759737455.95516,0.358981,-3.115605,-9.22037,0.195728,0.034619,0.386839,1,WALK
1759737455.97463,0.480187,-2.878728,-9.43495,0.059425,0.110121,0.415944,1,WALK
1759737455.99486,0.604087,-2.676568,-9.840618,-0.091414,0.025346,0.422395,1,WALK
1759737456.01518,0.083947,-2.923171,-10.222493,-0.111084,-0.118705,0.291857,1,WALK
1759737456.03518,0.113874,-2.86152,-10.627263,-0.107055,0.109772,0.193569,1,WALK
1759737456.05515,0.781408,-2.693028,-11.087398,-0.160294,0.406702,0.289388,1,WALK
1759737456.07463,0.865953,-2.487875,-11.527632,-0.15679,0.410499,0.524053,1,WALK
1759737456.09489,0.874333,-1.862689,-11.180174,0.024472,0.006019,0.599666,1,WALK
1759737456.11515,0.241066,-1.550994,-10.101735,0.266014,-0.374415,0.43239,1,WALK
1759737456.13518,-0.439037,-1.74253,-9.039458,0.436286,-0.412057,0.086503,1,WALK
1759737456.15515,-0.760009,-2.209399,-8.393622,0.484223,-0.218344,-0.160635,1,WALK
1759737456.17518,-0.770634,-2.679261,-8.401852,0.412185,0.15089,-0.248676,1,WALK
1759737456.19491,-0.284162,-2.911648,-8.679879,0.29238,0.384442,-0.124339,1,WALK
1759737456.21518,0.467318,-2.572719,-8.901043,0.202637,0.484103,0.153204,1,WALK
1759737456.23517,1.121235,-2.299631,-9.2286,0.071666,0.686707,0.456853,1,WALK
1759737456.25516,1.57329,-1.94903,-9.756072,-0.17115,0.939137,0.847179,1,WALK
1759737456.27518,1.390582,-1.682974,-10.378415,-0.346391,0.908424,1.161179,1,WALK
1759737456.29492,1.274015,-1.177648,-10.361057,-0.323311,0.373766,1.288746,1,WALK
1759737456.31517,0.876577,-0.853683,-10.136002,-0.197881,-0.093504,1.174013,1,WALK
1759737456.33518,0.191237,-1.012747,-9.713276,-0.042415,-0.264612,0.910149,1,WALK
1759737456.35515,-0.216526,-1.372476,-9.16261,0.091104,-0.19681,0.714995,1,WALK
1759737456.37517,-0.112527,-1.8787,-8.884733,0.168627,-0.011878,0.619475,1,WALK
1759737456.39494,0.210839,-2.244115,-8.715792,0.174628,0.145905,0.637606,1,WALK
1759737456.41525,0.354043,-2.570774,-8.787917,0.12353,0.310565,0.784941,1,WALK
1759737456.43518,0.506972,-2.691083,-9.044845,0.02795,0.504895,0.999207,1,WALK
1759737456.45514,0.699855,-2.694375,-9.414151,-0.062852,0.635982,1.23299,1,WALK
1759737456.47518,0.955137,-2.339434,-9.74485,-0.105871,0.61691,1.436325,1,WALK
1759737456.49495,0.765546,-2.151789,-9.807548,-0.097961,0.490327,1.519359,1,WALK
1759737456.51517,0.480187,-2.129493,-9.866655,-0.039955,0.447522,1.487585,1,WALK
1759737456.53518,0.685789,-2.170344,-9.758317,0.001447,0.499244,1.445803,1,WALK
1759737456.55515,1.099088,-2.339434,-9.795427,-0.021256,0.574183,1.551249,1,WALK
1759737456.57517,1.562366,-2.145803,-9.782409,-0.104077,0.582324,1.762239,1,WALK
1759737456.59497,1.581669,-1.955015,-9.832687,-0.190903,0.471272,1.938092,1,WALK
1759737456.61517,1.344045,-1.569698,-9.765949,-0.240028,0.256721,2.024671,1,WALK
1759737456.63518,0.806996,-1.463456,-9.390358,-0.258907,0.034643,1.953977,1,WALK
1759737456.65515,0.344166,-1.517325,-9.166201,-0.26537,0.010256,1.785325,1,WALK
1759737456.67517,0.130933,-1.842338,-9.277232,-0.243967,0.198282,1.663306,1,WALK
1759737456.69499,0.283863,-1.959804,-9.549423,-0.158973,0.451599,1.579972,1,WALK
1759737456.71517,0.588824,-2.015319,-9.828347,-0.078652,0.567025,1.560934,1,WALK
1759737456.73518,0.861913,-1.977012,-9.973646,0.003599,0.486754,1.553221,1,WALK
1759737456.75515,0.934337,-1.995118,-9.673921,0.046993,0.320192,1.555826,1,WALK
1759737456.77517,0.791733,-2.155979,-9.328707,-0.015886,0.2844,1.593596,1,WALK
1759737456.79500,0.559944,-2.250699,-9.229348,-0.106535,0.376293,1.639053,1,WALK
1759737456.81517,0.523432,-2.045247,-9.460987,-0.125544,0.472249,1.660592,1,WALK
1759737456.83517,0.592864,-1.911171,-9.52982,-0.103564,0.487281,1.663539,1,WALK
1759737456.85514,0.613664,-1.888127,-9.43899,-0.110367,0.488941,1.675928,1,WALK
1759737456.87503,0.664541,-1.872565,-9.413552,-0.148174,0.494559,1.699795,1,WALK
1759737456.89501,0.610671,-1.938406,-9.50528,-0.176723,0.551154,1.72568,1,WALK
1759737456.91417,0.605583,-1.865083,-9.713126,-0.139918,0.632378,1.766509,1,WALK
1759737456.93517,0.768239,-1.671751,-9.762657,-0.085343,0.671506,1.82685,1,WALK
1759737456.95515,1.002722,-1.599925,-9.739313,-0.106023,0.654637,1.902612,1,WALK
1759737456.97517,1.132757,-1.440412,-9.679159,-0.210637,0.605957,2.008365,1,WALK
1759737456.99503,1.094898,-1.32938,-9.755025,-0.297599,0.532808,2.082653,1,WALK
1759737457.01419,0.990152,-1.228974,-9.870695,-0.269216,0.394851,2.103825,1,WALK
1759737457.03517,0.585382,-1.334917,-9.873239,-0.176837,0.379057,2.076224,1,WALK
1759737457.05514,0.364368,-1.514781,-9.799018,-0.105827,0.472741,2.007578,1,WALK
1759737457.07517,0.322918,-1.721581,-9.804405,-0.075161,0.551863,1.948114,1,WALK
1759737457.09504,0.470012,-1.762581,-9.843162,-0.019706,0.58638,1.916386,1,WALK
1759737457.11422,0.523732,-1.82094,-9.799318,0.033201,0.576893,1.928592,1,WALK
1759737457.13516,0.546177,-1.865532,-9.566931,0.038344,0.555655,1.955049,1,WALK
1759737457.15514,0.503082,-1.946935,-9.563339,-0.01512,0.538322,1.98504,1,WALK
1759737457.17517,0.563386,-1.813907,-9.482984,-0.061125,0.429237,1.990551,1,WALK
1759737457.19506,0.414795,-1.723376,-9.435998,-0.076732,0.344646,1.961616,1,WALK
1759737457.21425,0.271742,-1.663222,-9.382278,-0.000328,0.312548,1.871946,1,WALK
1759737457.23517,0.350601,-1.63494,-9.351452,0.073971,0.346728,1.793878,1,WALK
1759737457.25514,0.477643,-1.865532,-9.186851,0.029545,0.390798,1.760787,1,WALK
1759737457.27518,0.516549,-1.959654,-9.032575,-0.061081,0.387708,1.740456,1,WALK
1759737457.29508,0.656909,-1.905785,-9.239523,-0.107886,0.375753,1.741469,1,WALK
1759737457.31421,0.604985,-1.946187,-9.514408,-0.067251,0.322644,1.732552,1,WALK
1759737457.33516,0.418237,-1.951873,-9.556456,0.002446,0.298375,1.69021,1,WALK
1759737457.35514,0.080056,-2.16376,-9.411457,0.034932,0.360736,1.615689,1,WALK
1759737457.37517,0.095918,-2.138321,-9.493907,-0.018163,0.569024,1.598918,1,WALK
1759737457.39509,0.03711,-2.082656,-9.748441,-0.059595,0.752239,1.596892,1,WALK
1759737457.41424,0.021548,-2.012476,-9.904962,-0.047701,0.787384,1.600081,1,WALK
1759737457.43523,-0.176123,-1.915062,-9.859921,0.038598,0.633913,1.538599,1,WALK
1759737457.45511,-0.274735,-1.871069,-9.663896,0.023437,0.597166,1.417943,1,WALK
1759737457.47514,-0.354791,-1.982549,-10.057293,-0.078328,0.714766,1.378599,1,WALK
1759737457.49508,-0.340874,-1.860893,-10.053552,-0.060546,0.61273,1.359009,1,WALK
1759737457.51426,-0.387861,-1.839944,-9.956437,-0.018044,0.504295,1.333271,1,WALK
1759737457.53517,-0.535254,-1.937957,-9.601198,0.071246,0.366469,1.222294,1,WALK
1759737457.55514,-0.595408,-1.971625,-9.370905,0.092342,0.433422,1.150854,1,WALK
1759737457.57517,-0.817171,-2.230049,-9.314043,0.142099,0.437363,1.109202,1,WALK
1759737457.59512,-0.815076,-2.206706,-8.946832,0.163198,0.353136,1.108296,1,WALK
1759737457.61428,-1.006762,-2.456601,-8.913912,0.066201,0.368801,1.104747,1,WALK
1759737457.63517,-0.967557,-2.272995,-9.122058,-0.091281,0.454226,1.180291,1,WALK
1759737457.65513,-0.965163,-2.053028,-9.528923,-0.177517,0.474483,1.256345,1,WALK
1759737457.67516,-1.11061,-1.795352,-9.737368,-0.162903,0.301443,1.257161,1,WALK
1759737457.69515,-1.34614,-1.662623,-9.793632,-0.113598,0.118513,1.179307,1,WALK
1759737457.71429,-1.650054,-1.724723,-9.785401,-0.077883,0.083295,1.044979,1,WALK
1759737457.73516,-1.739687,-1.762132,-9.674819,-0.085749,0.157376,0.944208,1,WALK
1759737457.75462,-1.668908,-1.987487,-9.605238,-0.169768,0.243126,0.878438,1,WALK
1759737457.77516,-1.43293,-2.052729,-9.690531,-0.215293,0.231416,0.80381,1,WALK
1759737457.79515,-0.990751,-2.046145,-9.718364,-0.176022,0.149393,0.699988,1,WALK
1759737457.81431,-0.689829,-2.304718,-9.618556,-0.107511,0.064423,0.629962,1,WALK
1759737457.83516,-0.4748,-2.439841,-9.34412,-0.05865,0.032511,0.616942,1,WALK
1759737457.85511,-0.410157,-2.622848,-8.99322,-0.033446,-0.000402,0.619409,1,WALK
1759737457.87516,-0.278027,-2.702006,-8.795549,-0.031705,-0.023464,0.647721,1,WALK
1759737457.89516,-0.358831,-2.803909,-8.88159,-0.022227,0.041116,0.661641,1,WALK
1759737457.91433,-0.439785,-2.816629,-8.956858,0.028057,0.099993,0.655723,1,WALK
1759737457.93516,-0.396989,-2.864363,-8.954763,0.040671,0.119677,0.633935,1,WALK
1759737457.95513,-0.456095,-2.914492,-9.022848,-0.006044,0.129931,0.608344,1,WALK
1759737457.97516,-0.419135,-2.89025,-9.234137,-0.087157,0.119658,0.609192,1,WALK
1759737457.99516,-0.380379,-2.767099,-9.622895,-0.129484,0.204911,0.597114,1,WALK
1759737458.01434,-0.199168,-2.597858,-10.077793,-0.093678,0.290686,0.600058,1,WALK
1759737458.03515,-0.211588,-2.592023,-10.260351,0.012383,0.220313,0.556287,1,WALK
1759737458.05430,-0.369306,-2.909554,-10.342502,0.043924,0.29806,0.46243,1,WALK
1759737458.07517,0.267253,-2.694524,-10.600029,-0.146268,0.596693,0.529671,1,WALK
1759737458.09496,0.893037,-2.713678,-10.884939,-0.316311,0.479227,0.714343,1,WALK
1759737458.11436,1.361852,-1.917905,-10.851719,-0.332859,0.21761,0.836159,1,WALK
1759737458.13514,1.358709,-1.282993,-10.765528,-0.253347,0.122976,0.838664,1,WALK
1759737458.15513,0.807893,-1.35033,-10.148572,-0.008975,-0.104014,0.660018,1,WALK
1759737458.17514,0.399233,-1.476175,-9.256283,0.292892,-0.301339,0.383638,1,WALK
1759737458.19515,0.21473,-1.940052,-8.587702,0.505055,-0.165605,0.18473,1,WALK
1759737458.21438,0.351948,-2.338836,-8.371027,0.542091,0.150337,0.170269,1,WALK
1759737458.23514,0.742651,-2.636166,-8.558523,0.44586,0.456374,0.313277,1,WALK
1759737458.25414,1.49054,-2.48174,-8.618228,0.277085,0.543032,0.574465,1,WALK
1759737458.27514,1.86224,-2.415301,-8.854955,-0.004223,0.39797,0.84921,1,WALK
1759737458.29449,1.485153,-2.411859,-9.060557,-0.288186,0.080305,0.995359,1,WALK
1759737458.31440,0.873884,-2.183811,-9.245359,-0.415804,-0.175782,0.960032,1,WALK
1759737458.33514,0.267552,-2.171391,-9.394847,-0.330466,-0.235221,0.78641,1,WALK
1759737458.35513,-0.095618,-2.280028,-9.533711,-0.141741,-0.148994,0.63274,1,WALK
1759737458.37516,-0.212036,-2.443133,-9.114875,0.011579,-0.121403,0.519755,1,WALK
1759737458.39516,-0.099808,-2.635567,-8.767566,-0.010632,-0.097699,0.398862,1,WALK
1759737458.41439,-0.055665,-2.805555,-8.610746,-0.136786,-0.070632,0.290109,1,WALK
1759737458.43515,-0.035165,-2.912546,-8.811859,-0.184818,-0.108162,0.20072,1,WALK
1759737458.45513,0.036661,-2.798074,-9.024195,-0.144606,-0.129875,0.124955,1,WALK
1759737458.47515,-0.084396,-2.904915,-9.433603,-0.072204,-0.082024,0.081185,1,WALK
1759737458.49520,-0.082301,-2.734777,-9.757569,0.022476,-0.034817,0.059632,1,WALK
1759737458.51441,-0.281319,-2.643199,-10.043676,0.091568,-0.047305,0.017585,1,WALK
1759737458.53517,-0.988356,-2.950704,-10.088867,0.190068,-0.164886,-0.162811,1,WALK
1759737458.55513,-1.113453,-3.175909,-10.155755,0.236435,0.152684,-0.357497,1,WALK
1759737458.57516,-0.050877,-2.717718,-10.80593,-0.056764,0.865488,-0.177608,1,WALK
1759737458.59516,0.478242,-2.773683,-11.067496,-0.281751,0.730299,0.083615,1,WALK
1759737458.61443,0.931344,-1.65589,-10.955119,-0.26267,0.148692,0.226592,1,WALK
1759737458.63514,0.202011,-1.311873,-10.333374,-0.137512,-0.364748,0.132415,1,WALK
1759737458.65513,-0.910246,-1.299453,-9.492112,0.001695,-0.502052,-0.13565,1,WALK
1759737458.67515,-1.471835,-1.409736,-8.776096,0.120062,-0.48812,-0.399042,1,WALK
1759737458.69445,-1.863736,-1.850419,-8.313416,0.185331,-0.404014,-0.630072,1,WALK
1759737458.71448,-1.951274,-2.202366,-8.319103,0.167452,-0.133228,-0.781232,1,WALK
1759737458.73515,-1.60217,-2.24621,-8.778789,0.081244,0.29952,-0.752711,1,WALK
1759737458.75513,-0.914435,-1.997812,-9.396344,0.025328,0.695267,-0.590884,1,WALK
1759737458.77515,-0.25603,-1.761384,-10.013898,0.011304,0.808542,-0.464869,1,WALK
1759737458.79515,0.167145,-1.620276,-10.209325,0.026391,0.545605,-0.395478,1,WALK
1759737458.81447,0.257975,-1.662474,-10.125228,0.081863,0.117802,-0.347074,1,WALK
1759737458.83515,-0.102202,-1.74238,-9.703999,0.079588,-0.130738,-0.305145,1,WALK
1759737458.85475,-0.402824,-1.867477,-9.34816,0.006362,-0.117009,-0.254385,1,WALK
1759737458.87443,-0.381277,-1.843984,-9.140613,-0.045156,-0.096115,-0.216834,1,WALK
1759737458.89516,-0.175675,-1.735946,-9.021651,-0.021547,-0.148238,-0.198429,1,WALK
1759737458.91448,-0.113725,-1.733402,-8.901791,0.055015,-0.184708,-0.206362,1,WALK
1759737458.93515,-0.137816,-1.898452,-8.602666,0.131686,-0.189879,-0.266712,1,WALK
1759737458.95474,0.002394,-2.140416,-8.453178,0.152906,-0.090241,-0.305098,1,WALK
1759737458.97515,0.281917,-2.355146,-8.403199,0.144672,-0.014302,-0.273159,1,WALK
1759737458.99514,0.546925,-2.519299,-8.615535,0.114554,0.01731,-0.171409,1,WALK
1759737459.01515,0.684592,-2.565537,-8.936956,0.057178,0.067872,-0.038182,1,WALK
1759737459.03515,0.720505,-2.513463,-9.414151,-0.019845,0.076981,0.092044,1,WALK
1759737459.05512,0.656011,-2.40707,-9.803358,-0.084147,-0.0036,0.181297,1,WALK
1759737459.07516,0.335637,-2.456301,-10.034548,-0.125451,-0.099218,0.192798,1,WALK
1759737459.09514,-0.213832,-3.016096,-10.203339,-0.137272,-0.064275,0.106998,1,WALK
1759737459.11452,0.5782,-2.732383,-10.560973,-0.316237,0.375111,0.183929,1,WALK
1759737459.13515,1.530793,-2.651129,-11.505037,-0.663177,0.705052,0.467467,1,WALK
1759737459.15513,2.124405,-1.785476,-12.218659,-0.861353,0.473716,0.775439,1,WALK
1759737459.17515,1.888427,-0.913687,-12.20579,-0.598743,-0.181987,0.812244,1,WALK
1759737459.19514,0.985364,-0.504279,-10.952724,-0.034989,-0.740867,0.418392,1,WALK
1759737459.21454,-0.215179,-1.072453,-9.335441,0.472011,-0.943331,-0.214599,1,WALK
1759737459.23514,-0.372598,-1.842488,-8.249222,0.655609,-0.727951,-0.611618,1,WALK
1759737459.25512,-0.0208,-2.529025,-7.97314,0.564465,-0.204269,-0.725856,1,WALK
1759737459.27514,0.989105,-2.707842,-8.227824,0.415825,0.292706,-0.504611,1,WALK
1759737459.29513,2.203414,-2.42398,-8.553435,0.257155,0.534272,-0.029582,1,WALK
1759737459.31454,2.519897,-2.251148,-8.98484,0.029818,0.582846,0.455802,1,WALK
1759737459.33514,2.05617,-1.910124,-9.186103,-0.158604,0.270377,0.761266,1,WALK
1759737459.35485,1.340454,-1.517625,-9.082105,-0.208304,-0.118065,0.777281,1,WALK
1759737459.37514,0.577003,-1.533785,-9.27798,-0.184357,-0.202338,0.520879,1,WALK
1759737459.39514,0.126144,-1.707515,-9.210344,-0.057673,-0.190097,0.204305,1,WALK
1759737459.41458,0.180613,-1.759589,-9.081357,0.002191,-0.201358,0.095638,1,WALK
1759737459.43488,0.42123,-2.431312,-8.704419,0.034746,-0.215593,-0.008298,1,WALK
1759737459.45513,0.461183,-2.704101,-8.616582,-0.065381,-0.150671,-0.049092,1,WALK
1759737459.47515,0.52044,-2.768595,-8.628404,-0.082638,-0.127706,-0.040318,1,WALK
1759737459.49515,0.773327,-2.814534,-9.100361,-0.052973,-0.083594,0.042688,1,WALK
1759737459.51458,0.761805,-2.824559,-9.221268,-0.021822,-0.102052,0.075449,1,WALK
1759737459.53514,0.695067,-2.72924,-9.397541,0.015325,-0.069857,0.141738,1,WALK
1759737459.55512,0.512658,-2.528876,-9.69098,-0.003094,0.03255,0.170233,1,WALK
1759737459.57514,0.273837,-2.331204,-10.151864,0.026809,0.000356,0.13823,1,WALK
1759737459.59513,-0.452205,-2.528726,-10.189722,0.169441,-0.28718,-0.057945,1,WALK
1759737459.61460,-0.598999,-2.691382,-10.144532,0.176571,-0.073524,-0.264838,1,WALK
1759737459.63514,0.110283,-2.432808,-11.003152,-0.201233,0.719837,-0.119775,1,WALK
1759737459.65512,0.56144,-2.427421,-11.670835,-0.46934,0.767231,0.111781,1,WALK
1759737459.67515,0.989853,-1.332523,-11.878383,-0.411928,0.279093,0.2188,1,WALK
1759737459.69514,0.412102,-0.872088,-11.022156,-0.107271,-0.314112,0.020473,1,WALK
1759737459.71462,-0.586879,-0.906205,-9.929353,0.149378,-0.477523,-0.353354,1,WALK
1759737459.73514,-1.241244,-1.438766,-8.687361,0.339441,-0.539576,-0.689048,1,WALK
1759737459.75512,-1.348085,-1.954566,-8.049905,0.403213,-0.437479,-0.911324,1,WALK
1759737459.77516,-1.217601,-2.404676,-7.901763,0.300641,-0.135758,-0.945671,1,WALK
1759737459.79514,-0.927155,-2.719813,-8.483105,0.072991,0.347569,-0.749386,1,WALK
1759737459.81463,-0.139612,-2.516156,-9.020005,-0.078909,0.61104,-0.369508,1,WALK
1759737459.83515,0.446968,-1.915062,-9.486276,-0.13033,0.503559,-0.069772,1,WALK
1759737459.85511,0.261118,-1.505055,-9.482086,-0.111818,0.257114,0.016878,1,WALK
1759737459.87488,-0.233285,-1.474828,-9.202413,-0.069455,0.018222,-0.058532,1,WALK
1759737459.89514,-0.578349,-1.467496,-8.965836,-0.083846,-0.067598,-0.157852,1,WALK
1759737459.91465,-0.882712,-1.647061,-8.708609,-0.162479,-0.1275,-0.208381,1,WALK
1759737459.93514,-0.864905,-1.658134,-8.833257,-0.195085,-0.046483,-0.302801,1,WALK
1759737459.95511,-0.628927,-1.530643,-9.04694,-0.150798,0.10024,-0.340492,1,WALK
1759737459.97416,-0.525228,-1.683722,-9.345766,-0.06388,0.245329,-0.357588,1,WALK
1759737459.99515,-0.117914,-1.765724,-9.434501,0.042419,0.225396,-0.405539,1,WALK
1759737460.01467,0.277877,-1.946486,-9.346963,0.095965,0.110238,-0.440412,1,WALK
1759737460.03514,0.521936,-2.178873,-9.258677,0.096026,0.075726,-0.415593,1,WALK
1759737460.05512,0.623241,-2.36996,-9.262268,0.099961,0.098765,-0.307934,1,WALK
1759737460.07515,0.759411,-2.514211,-9.185205,0.082316,0.040387,-0.148405,1,WALK
1759737460.09514,0.771531,-2.544139,-9.264663,0.011581,0.021364,0.023129,1,WALK
1759737460.11469,0.745943,-2.523638,-9.361029,-0.092576,-0.046785,0.182729,1,WALK
1759737460.13515,0.49156,-2.347066,-9.452907,-0.195809,-0.117384,0.286144,1,WALK
1759737460.15511,-0.027234,-2.541744,-9.909002,-0.247477,-0.059553,0.252651,1,WALK
1759737460.17513,0.323516,-2.355446,-10.249877,-0.2942,0.177309,0.227222,1,WALK
1759737460.19513,1.069909,-2.281375,-10.955268,-0.48595,0.443794,0.34144,1,WALK
1759737460.21470,1.747468,-1.889923,-11.407473,-0.64279,0.363589,0.533699,1,WALK
1759737460.23514,2.032677,-1.050306,-11.769446,-0.683534,0.104862,0.701649,1,WALK
1759737460.25489,1.481562,-0.676961,-11.573272,-0.369378,-0.396142,0.5867,1,WALK
1759737460.27514,0.605883,-0.530914,-10.317064,0.162896,-0.903321,0.149084,1,WALK
1759737460.29512,-0.114772,-1.070208,-9.169643,0.522937,-1.00387,-0.31845,1,WALK
1759737460.31471,-0.176872,-1.588852,-8.586206,0.558383,-0.574144,-0.549342,1,WALK
1759737460.33514,0.360327,-2.145205,-8.790012,0.36344,0.079283,-0.51612,1,WALK
1759737460.35511,1.641375,-2.00664,-9.155577,0.182569,0.445344,-0.204866,1,WALK
1759737460.37514,2.413804,-1.69285,-9.54239,0.061578,0.445309,0.201405,1,WALK
1759737460.39514,2.307113,-1.463905,-9.689933,0.026976,0.052869,0.477725,1,WALK
1759737460.41473,1.475576,-1.247229,-9.495404,0.062317,-0.360957,0.507204,1,WALK
1759737460.43514,0.528819,-1.265186,-9.223812,0.063841,-0.407219,0.278355,1,WALK
1759737460.45511,0.003591,-1.508347,-8.973169,0.067033,-0.292529,-0.001519,1,WALK
1759737460.47514,0.137367,-1.768716,-8.776844,0.079573,-0.213766,-0.15221,1,WALK
1759737460.49513,0.460884,-2.113033,-8.570045,0.059391,-0.258121,-0.196916,1,WALK
1759737460.51475,0.628478,-2.359785,-8.609998,-0.007649,-0.247561,-0.17051,1,WALK
1759737460.53513,0.590021,-2.456601,-8.901492,-0.058901,-0.12288,-0.10673,1,WALK
1759737460.55511,0.513556,-2.497003,-9.239075,-0.052973,-0.06636,-0.069312,1,WALK
1759737460.57513,0.447117,-2.383428,-9.379135,-0.032992,-0.083685,-0.092785,1,WALK
1759737460.59513,0.331747,-2.29589,-9.508123,-0.0226,-0.080696,-0.135048,1,WALK
1759737460.61476,0.382474,-2.227056,-9.91409,-0.03457,-0.041526,-0.130207,1,WALK
1759737460.63513,0.230891,-2.132934,-10.323947,0.046904,-0.148191,-0.142501,1,WALK
1759737460.65511,-0.672172,-2.594117,-10.549451,0.236909,-0.277539,-0.312439,1,WALK
1759737460.67513,-0.4335,-2.341828,-10.403105,0.326704,0.163858,-0.4389,1,WALK
1759737460.69453,0.411952,-2.232443,-10.618733,0.007511,0.77974,-0.247619,1,WALK
1759737460.71478,0.937031,-2.129343,-11.150994,-0.293728,0.778059,-0.041371,1,WALK
1759737460.73513,1.235109,-1.313669,-11.502343,-0.293325,0.303832,0.080609,1,WALK
1759737460.75511,0.741005,-1.034744,-10.843938,-0.01441,-0.407416,-0.019741,1,WALK
1759737460.77514,-0.189591,-0.981623,-9.737368,0.199357,-0.776712,-0.315793,1,WALK
1759737460.79513,-0.914286,-1.49069,-8.615834,0.315695,-0.833196,-0.647796,1,WALK
1759737460.81479,-1.115548,-1.979257,-7.903409,0.373022,-0.707625,-0.863459,1,WALK
1759737460.83514,-1.138144,-2.394202,-7.768586,0.218476,-0.294169,-0.848361,1,WALK
1759737460.85511,-0.951695,-2.751237,-8.255058,-0.056392,0.224238,-0.631945,1,WALK
1759737460.87489,-0.37978,-2.336591,-9.028534,-0.208239,0.537671,-0.333501,1,WALK
1759737460.89513,0.048034,-1.653795,-9.615862,-0.163865,0.541633,-0.186197,1,WALK
1759737460.91481,-0.04534,-1.388787,-9.654319,-0.02442,0.325721,-0.183732,1,WALK
1759737460.93513,-0.299874,-1.345691,-9.453356,0.067269,0.107551,-0.272837,1,WALK
1759737460.95511,-0.355988,-1.45343,-9.185055,0.008978,0.069921,-0.314073,1,WALK
1759737460.97513,-0.356886,-1.680281,-9.213487,-0.080322,0.038491,-0.267546,1,WALK
1759737460.99514,-0.155473,-1.572542,-9.177574,-0.095132,-0.067667,-0.217895,1,WALK
1759737461.01483,-0.118363,-1.531092,-9.314791,-0.033259,-0.039054,-0.191021,1,WALK
1759737461.03513,-0.104148,-1.590498,-9.117419,0.070981,-0.013308,-0.172557,1,WALK
1759737461.05511,-0.043844,-1.781286,-8.807071,0.130642,-0.012149,-0.178516,1,WALK
1759737461.07512,0.151882,-1.962647,-8.575432,0.124049,0.00642,-0.173123,1,WALK
1759737461.09513,0.316932,-2.266262,-8.722526,0.05201,0.018715,-0.08992,1,WALK
1759737461.11484,0.410007,-2.416498,-8.830714,0.031264,-0.014476,0.013765,1,WALK
1759737461.13513,0.548123,-2.457199,-9.225757,0.015266,-0.007317,0.162212,1,WALK
1759737461.15510,0.657358,-2.35784,-9.497948,0.010521,0.041894,0.316738,1,WALK
1759737461.17514,0.709432,-2.315941,-9.769091,-0.058423,0.069389,0.491657,1,WALK
1759737461.19513,0.888249,-1.930026,-10.100987,-0.126684,0.023143,0.632792,1,WALK
1759737461.21485,0.570269,-1.911321,-10.211869,-0.141347,-0.16552,0.646148,1,WALK
1759737461.23512,0.372298,-1.96115,-10.480019,-0.229547,-0.001851,0.639922,1,WALK
