SamplingTime,AccelerationX,AccelerationY,AccelerationZ,GyroX,GyroY,GyroZ,Subject,Activity
1759223393.22070,1.802684,8.832958,-13.002011,-1.46768,0.765203,-0.056603,6,WALK
1759223393.24031,3.405303,15.898995,-22.33865,0.188603,1.383192,-0.055576,6,WALK
1759223393.26062,1.836802,20.352061,-13.916148,-0.359345,0.756176,-0.331158,6,WALK
1759223393.28071,-0.38816,15.021221,-5.251681,-0.998057,-1.806306,-1.093251,6,WALK
1759223393.30070,1.366341,8.384195,-6.385037,-0.175662,-1.086938,-1.215431,6,WALK
1759223393.32076,7.053617,7.557597,-4.738424,-0.342508,0.13209,-0.239258,6,WALK
1759223393.34075,11.216087,9.631275,4.587141,-1.196776,-0.896352,1.848999,6,WALK
1759223393.36072,10.740838,15.254506,-8.532635,0.70191,-1.538988,1.903316,6,WALK
1759223393.37996,3.962404,7.294684,12.054057,-1.549132,-0.664419,0.095576,6,WALK
1759223393.40070,1.13545,2.749441,6.034286,-2.597157,-0.588908,-0.645699,6,WALK
1759223393.42070,2.36592,4.549432,5.453393,-3.691452,-0.390844,-0.298313,6,WALK
1759223393.44068,5.163844,9.008932,4.858583,-4.336652,-0.203352,0.528175,6,WALK
1759223393.46072,1.695095,12.746131,-2.908506,-2.860541,-2.305089,0.228265,6,WALK
1759223393.48073,3.612252,13.096582,3.130568,-2.583406,-2.152736,0.128159,6,WALK
1759223393.50072,3.662979,11.111789,1.037438,-2.119121,-1.652639,0.270323,6,WALK
1759223393.52012,3.874417,8.93546,-0.690578,-1.338327,-1.190806,0.476289,6,WALK
1759223393.54069,2.109741,7.881263,0.580145,-1.041401,-0.488234,0.318155,6,WALK
1759223393.56071,0.489165,7.266552,1.525555,-1.316925,-0.390101,0.083683,6,WALK
1759223393.58071,0.537049,8.825925,1.4247,-1.70348,-0.502779,0.12244,6,WALK
1759223393.60079,0.268151,9.165154,1.179444,-1.831331,-0.496581,0.135994,6,WALK
1759223393.62070,-0.162955,8.987983,0.320823,-1.712749,-0.593391,0.16427,6,WALK
1759223393.64003,-0.591218,9.110686,-0.408511,-1.493383,-0.821291,0.381454,6,WALK
1759223393.66070,-0.61112,9.282619,-0.835427,-1.220178,-0.796757,0.614023,6,WALK
1759223393.68071,-0.100706,8.818443,-0.791882,-0.973883,-0.138555,0.47803,6,WALK
1759223393.70074,2.167501,8.989329,-0.388459,-1.163523,0.47803,0.294406,6,WALK
1759223393.72072,3.27452,9.6413,-0.21069,-1.51503,0.547707,0.411118,6,WALK
1759223393.74073,2.831892,9.568277,-0.21458,-1.437482,-0.062833,0.537559,6,WALK
