SamplingTime,AccelerationX,AccelerationY,AccelerationZ,GyroX,GyroY,GyroZ,duration,Subject,Activity
1759228124.06953,-0.996886,9.705345,-1.108216,0.437402,0.059354,0.072255,4.42,1,UPSTAIRS
1759228124.08956,-1.409886,9.993248,-1.448941,0.58575,0.059911,0.028148,4.44,1,UPSTAIRS
1759228124.10955,-1.736395,9.955091,-1.46989,0.768621,-0.020033,-0.056658,4.46,1,UPSTAIRS
1759228124.12955,-2.116474,9.310452,-1.286434,0.900106,-0.144807,-0.153128,4.48,1,UPSTAIRS
1759228124.14955,-2.953098,8.707263,-1.451185,0.933915,-0.303149,-0.327375,4.50,1,UPSTAIRS
1759228124.16953,-4.944625,8.835652,-2.003049,0.80751,-0.154308,-0.73254,4.52,1,UPSTAIRS
1759228124.18955,-5.686379,10.457424,-1.675941,0.759999,-0.2207,-1.262616,4.54,1,UPSTAIRS
1759228124.20955,-5.733365,12.485163,-1.644667,0.621813,-0.3143,-1.675455,4.56,1,UPSTAIRS
1759228124.22873,-4.419247,12.759748,-2.848651,0.503863,0.292485,-1.814801,4.58,1,UPSTAIRS
1759228124.24955,-1.719037,11.949311,-3.613299,0.562679,0.977897,-1.645736,4.60,1,UPSTAIRS
1759228124.26953,-0.707636,11.515661,-0.675165,0.54022,2.007805,-1.253935,4.62,1,UPSTAIRS
1759228124.28953,-2.987215,9.891644,1.58152,0.161999,1.439096,-1.445064,4.64,1,UPSTAIRS
1759228124.30955,-5.356278,9.69502,-0.682497,0.040637,1.120592,-1.581729,4.66,1,UPSTAIRS
1759228124.32956,-3.91437,10.484957,-2.800168,0.00484,1.009727,-1.720484,4.68,1,UPSTAIRS
1759228124.34955,-2.960281,10.12448,-3.421913,0.107443,1.480911,-1.682025,4.70,1,UPSTAIRS
1759228124.36953,-3.69545,9.766996,-2.743306,0.289076,1.659012,-1.735271,4.72,1,UPSTAIRS
1759228124.38873,-4.354754,9.545083,-2.177377,0.276471,1.381408,-1.837986,4.74,1,UPSTAIRS
1759228124.40895,-3.655198,9.635315,-3.024475,0.295268,1.48633,-1.840302,4.76,1,UPSTAIRS
1759228124.42955,-3.093608,8.87755,-3.404704,0.463651,1.596888,-1.534433,4.78,1,UPSTAIRS
1759228124.44955,-3.248483,8.004265,-3.520225,0.515622,1.523052,-1.467428,4.80,1,UPSTAIRS
1759228124.46909,-3.940257,8.074595,-3.669713,0.523004,1.258886,-1.486303,4.82,1,UPSTAIRS
1759228124.48956,-4.410119,8.318504,-3.816806,0.482454,1.237189,-1.544932,4.84,1,UPSTAIRS
1759228124.50955,-4.753687,7.65935,-3.878756,0.502245,1.446283,-1.500935,4.86,1,UPSTAIRS
1759228124.52955,-4.468328,6.529736,-3.725228,0.486164,1.747353,-1.3984,4.88,1,UPSTAIRS
1759228124.54955,-4.244321,5.949142,-3.483713,0.468398,1.800604,-1.259531,4.90,1,UPSTAIRS
1759228124.56853,-4.447828,5.918467,-3.494337,0.430028,1.58718,-1.100352,4.92,1,UPSTAIRS
1759228124.58956,-3.930232,5.410148,-3.429095,0.354572,1.482313,-0.988475,4.94,1,UPSTAIRS
1759228124.60887,-3.551499,5.003732,-3.382857,0.203586,1.460347,-0.920722,4.96,1,UPSTAIRS
1759228124.62956,-3.425205,5.118654,-4.015675,-0.078681,1.387138,-0.828025,4.98,1,UPSTAIRS
1759228124.64954,-3.189226,5.114613,-4.661062,-0.167688,1.388382,-0.762944,5.00,1,UPSTAIRS
1759228124.66908,-3.456329,5.249736,-5.294478,-0.344843,1.281889,-0.547313,5.02,1,UPSTAIRS
1759228124.68955,-4.846762,5.571008,-5.568614,-0.517493,1.266704,-0.219039,5.04,1,UPSTAIRS
