SamplingTime, AccelerationX, AccelerationY, AccelerationZ, GyroX, GyroY, GyroZ, MagneticFieldX, MagneticFieldY, MagneticFieldZ, Latitude, Longitude
1759228301.562987, 1.693000, 2.790891, -9.052626, 0.694809, 0.788519, -0.195881, -49.253143, 5.432022, -112.326767, , 
1759228301.583133, 2.306664, 2.250998, -11.417499, 1.158214, 1.755848, -0.094517, -49.535919, 5.790894, -112.661102, , 
1759228301.603136, 2.604742, 2.010980, -10.242245, 1.092756, 1.826742, 0.067957, -49.811386, 6.020920, -113.279724, , 
1759228301.623106, 3.501370, 1.784578, -8.617330, 0.689036, 1.103699, 0.119500, -50.008026, 6.170059, -113.075867, , 
1759228301.643193, 2.914641, 1.242740, -7.289147, 0.228851, -0.202054, 0.114102, -49.844299, 6.058441, -113.783630, 13.728178, 100.772385
1759228301.662957, 3.256862, 1.225831, -7.494150, 0.195389, -0.919981, -0.213054, -49.567627, 6.320129, -113.297913, 13.728178, 100.772385
1759228301.682997, 2.644994, 0.738312, -8.070405, 0.267242, -1.681925, -0.441524, -50.025284, 6.116196, -113.953323, 13.728178, 100.772385
1759228301.702294, 3.472490, 1.369783, -7.353192, 0.316907, -2.581715, -0.454802, -50.199844, 6.438766, -114.615372, 13.728178, 100.772385
1759228301.723135, 3.811270, 2.284517, -7.905055, 0.025939, -3.575476, -0.626752, -50.258148, 6.308365, -114.337433, 13.728178, 100.772385
1759228301.743126, 2.483835, 2.084901, -9.890746, -0.516925, -4.702382, -0.812690, -50.300446, 6.334625, -115.167435, 13.728178, 100.772385
1759228301.762981, 0.722151, 2.006491, -10.077195, -1.382743, -3.405404, -0.799811, -50.268417, 6.096695, -114.513870, 13.728178, 100.772385
1759228301.783111, -1.128417, 1.599776, -12.444312, -1.282861, -1.894194, -0.726315, -50.723160, 6.136993, -113.692886, 13.728178, 100.772385
1759228301.802479, 1.063474, 2.050783, -9.618855, -0.772265, -1.545147, -0.451783, -51.065216, 6.046371, -113.893051, 13.728178, 100.772385
1759228301.823297, -0.216526, 2.075623, -9.415946, -0.272038, -1.755873, -0.344847, -50.662170, 6.321854, -113.678741, 13.728178, 100.772385
1759228301.842840, -0.695964, 2.603844, -7.674015, 0.331605, -3.077431, -0.264552, -50.869141, 6.314041, -114.191086, 13.728178, 100.772385
1759228301.862974, -0.902315, 2.687641, -7.267898, 1.262336, -3.408404, -0.223847, -50.616089, 6.204605, -115.358505, 13.728178, 100.772385
1759228301.883129, -1.399710, 3.520823, -9.477447, 2.078892, -4.500594, -0.582631, -50.451477, 6.395020, -116.611694, 13.728178, 100.772385
1759228301.903128, -1.010054, 2.559252, -5.724087, 2.392083, -4.142624, -1.275955, -51.144058, 6.786484, -118.010544, 13.728178, 100.772385
1759228301.922200, -5.345803, 0.679355, -17.222241, 2.356246, -0.875733, -1.526145, -51.882431, 6.780289, -119.477554, 13.728178, 100.772385
1759228301.943123, -4.891055, 1.239149, -10.468796, 1.223331, -1.039328, -0.221166, -52.458649, 6.834824, -120.778839, 13.728178, 100.772385
1759228301.962956, -3.637541, 0.803554, -5.280262, -0.288200, -2.977767, 0.093266, -52.392822, 7.051025, -121.186600, 13.728178, 100.772385
1759228301.982412, -5.131672, -0.336236, -9.304317, -0.517588, -3.432923, 0.046326, -52.620621, 6.991058, -120.921707, 13.728178, 100.772385
1759228302.002853, -3.325546, -0.576853, -9.333197, 2.358777, -0.815970, -0.244144, -52.793961, 6.653702, -121.281097, 13.728178, 100.772385
1759228302.023131, -3.765481, -2.401684, -9.204359, 3.197978, -2.112298, 0.561492, -53.267380, 6.713989, -123.117493, 13.728178, 100.772385
1759228302.042655, -5.192874, -0.690877, -7.180660, 2.456324, -2.556570, 0.667133, -52.783920, 6.172440, -124.746170, 13.728178, 100.772385
1759228302.062126, -6.159982, 0.381875, -5.940314, 0.829240, -2.412741, 0.597317, -52.957153, 6.362274, -125.662979, 13.728178, 100.772385
1759228302.082314, -6.782923, 1.227028, -5.260211, -0.531623, -1.586567, 0.719091, -52.602310, 6.210022, -125.951447, 13.728178, 100.772385
1759228302.103125, -6.011990, 2.235137, -5.724835, -1.966398, -1.697456, 0.672120, -52.479813, 6.278961, -124.803680, 13.728178, 100.772385
1759228302.123125, -4.848408, 1.602918, -6.237344, -2.549170, -1.208005, 0.567648, -51.977692, 6.525421, -123.320297, 13.728178, 100.772385
1759228302.143128, -5.887342, 0.748338, -7.103447, -2.561943, -0.466705, 0.351310, -51.548019, 6.238785, -121.860748, 13.728178, 100.772385
1759228302.163126, -7.375189, 1.670554, -8.877101, -1.869042, -0.156798, -0.309683, -51.996429, 6.295715, -120.929764, 13.728178, 100.772385
1759228302.183142, -3.283498, 4.194941, -6.252308, -1.318995, 0.256802, -0.159846, -52.261780, 6.125351, -119.902481, 13.728178, 100.772385
1759228302.203123, -8.191013, 1.968034, -5.352836, -1.287025, -0.414727, -0.587874, -52.549759, 6.624847, -119.185043, 13.728178, 100.772385
1759228302.223028, -7.101651, 2.954146, -5.335329, -1.582963, -1.217102, -0.129096, -52.667969, 6.525101, -118.532639, 13.728178, 100.772385
1759228302.242315, -7.073669, 1.556231, -6.929867, -1.582577, -1.577605, 0.383269, -52.658615, 6.761292, -118.022141, 13.728178, 100.772385
1759228302.263126, -6.537218, 1.344344, -7.183952, -1.126703, -1.673847, 0.582598, -52.440765, 6.665192, -117.178482, 13.728178, 100.772385
1759228302.283168, -7.016807, 1.737293, -6.802376, -0.646669, -1.776603, 0.854557, -51.949051, 6.340393, -116.754578, 13.728178, 100.772385
1759228302.303186, -8.706814, 2.179023, -6.042666, -0.230777, -2.104540, 1.322954, -50.242798, 6.186249, -117.263672, 13.728178, 100.772385
1759228302.323113, -9.165154, 3.034202, -2.899528, -0.176954, -3.129763, 1.901425, -49.339355, 5.851135, -116.870773, 13.728178, 100.772385
1759228302.342716, -8.450933, 3.750068, -2.902371, -0.749581, -2.962410, 2.423125, -48.585876, 5.461075, -116.453033, 13.728178, 100.772385
1759228302.363124, -9.316288, 4.493917, -3.946991, -1.227446, -2.624425, 2.227655, -46.798431, 4.983185, -117.004593, 13.728178, 100.772385
1759228302.383194, -10.342652, 3.902100, -3.572149, -1.380784, -1.938371, 1.538243, -45.911057, 4.710922, -116.050781, 13.728178, 100.772385
1759228302.403122, -11.422138, 4.335001, -2.460042, -1.510604, -1.421532, 1.107615, -45.004898, 4.487503, -115.790939, 13.728178, 100.772385
1759228302.423051, -11.165060, 4.895843, -2.114080, -1.751593, -1.343563, 0.790454, -44.392426, 4.288788, -115.115341, 13.728178, 100.772385
1759228302.443157, -11.252299, 4.969016, -1.752256, -2.043402, -1.703187, 0.668845, -44.317703, 3.627014, -114.704147, 13.728178, 100.772385
1759228302.463131, -10.893767, 4.649540, -0.696114, -2.434107, -1.647085, 0.594630, -44.096848, 3.752335, -113.956467, 13.728178, 100.772385
1759228302.483124, -11.319935, 4.476858, -1.427842, -2.558720, -1.456110, 0.296040, -43.926453, 3.352997, -112.629166, 13.728178, 100.772385
1759228302.503190, -11.833791, 5.031714, -0.787243, -2.358971, -1.783555, 0.088620, -43.724243, 3.237900, -111.659515, 13.728178, 100.772385
1759228302.523174, -11.280431, 4.774637, 0.564732, -2.298584, -2.306036, 0.028643, -43.524643, 2.909241, -111.298294, 13.728178, 100.772385
1759228302.543119, -10.655544, 3.642927, 2.260725, -2.795455, -2.431724, -0.102186, -43.207794, 2.689697, -110.688461, 13.728178, 100.772385
1759228302.562321, -10.747871, 4.175637, 1.422305, -3.381250, -1.609095, -0.522788, -43.098587, 2.323624, -109.492645, 13.728178, 100.772385
1759228302.583132, -9.565434, 4.624999, 0.717213, -3.332008, -0.853430, -1.092584, -43.209869, 1.921860, -107.599030, 13.728178, 100.772385
1759228302.603139, -7.107038, 3.651158, -0.142605, -3.115773, -0.155949, -1.085628, -44.262955, 1.667465, -106.192429, 13.728178, 100.772385
1759228302.622231, -5.852476, 2.198027, -0.797419, -2.798540, 0.235789, -0.812150, -44.843918, 1.029327, -104.594543, 13.728178, 100.772385
1759228302.643121, -7.490410, 1.779041, -1.552191, -2.300694, 0.935607, -0.873510, -45.380890, 0.369370, -103.624115, 13.728178, 100.772385
1759228302.662713, -6.527791, 0.502633, -3.197756, -1.460654, 1.380818, -0.794825, -46.383881, 0.061172, -102.728836, 13.728178, 100.772385
1759228302.683121, -3.607613, -0.248099, -4.368670, -0.124883, 1.055344, -0.004433, -46.785919, 0.287460, -102.153275, 13.728178, 100.772385
1759228302.703121, -9.516353, 3.202095, 1.865382, -0.580337, 1.102688, -0.418458, -47.065735, 0.075531, -101.946915, 13.728178, 100.772385
1759228302.723115, -8.904635, 3.884742, -0.352696, -0.576809, 1.215705, -0.791521, -47.658035, 0.090424, -101.678650, 13.728178, 100.772385
1759228302.742939, -8.045266, 2.263418, 1.107318, -0.832502, 1.013285, -0.563742, -48.409164, -0.432877, -100.890503, 13.728178, 100.772385
1759228302.763112, -9.072827, 3.469497, 0.783502, -1.004206, 1.050362, -0.445552, -48.707474, -0.764450, -100.564209, 13.728178, 100.772385
1759228302.783120, -9.841067, 3.046023, 1.356166, -1.127415, 1.245214, -0.651232, -49.521255, -1.164261, -99.645721, 13.728178, 100.772385
1759228302.803046, -9.527277, 2.741959, 1.010054, -0.709188, 1.046500, -0.445762, -50.169342, -1.429672, -99.174561, 13.728178, 100.772385
1759228302.823152, -10.118944, -1.051055, -1.467346, -0.058942, 0.692265, -0.403810, -50.346237, -1.159805, -99.310028, 13.728178, 100.772385
1759228302.843251, -12.684031, -3.929035, -2.125153, 0.535483, 0.542156, -0.868269, -50.997986, -0.956436, -99.013687, 13.728178, 100.772385
1759228302.863121, -12.149376, -1.479617, 0.820463, 0.683580, 0.402100, -0.588045, -51.344681, -0.824539, -99.490494, 13.728178, 100.772385
1759228302.883206, -11.559206, 2.368165, 2.918532, 0.277026, 0.437348, -0.707515, -51.689774, -0.444229, -99.340805, 13.728178, 100.772385
1759228302.903322, -11.947814, 3.034202, 5.170578, -0.892056, 1.107909, -1.139387, -52.973022, -0.744980, -98.986755, 13.728178, 100.772385
1759228302.923321, -7.773674, 4.379144, 5.418078, -1.631647, 1.494012, -0.780068, -53.518845, -1.108627, -98.407425, 13.728178, 100.772385
1759228302.943326, -4.175188, 3.577835, 0.772729, -1.183068, 1.740377, -0.269081, -54.606842, -1.678833, -97.752426, 13.728178, 100.772385
1759228302.963162, -5.113267, 3.687819, -1.228375, -1.160043, 2.446032, -0.004233, -55.359802, -1.882721, -97.182220, 13.728178, 100.772385
1759228302.983222, -4.503942, 4.482694, -1.710507, -1.013129, 2.525995, 0.682458, -56.399521, -2.452286, -96.802979, 13.728178, 100.772385
1759228303.003129, -8.995764, 4.700566, -3.564218, -0.730696, 1.556209, 0.849561, -56.557602, -2.658264, -96.982437, 13.728178, 100.772385
1759228303.023116, -10.898256, 4.981137, -1.045668, -0.807410, 0.786100, 1.101909, -56.640640, -2.935028, -96.635101, 13.728178, 100.772385
1759228303.043123, -8.103774, 5.156362, -1.508197, -0.745576, 0.370980, 2.195500, -56.373337, -3.569870, -96.078720, 13.728178, 100.772385
1759228303.062403, -4.291307, 6.483199, -0.957381, -0.551646, 0.010685, 2.949937, -55.105972, -3.473999, -96.208450, 13.728178, 100.772385
1759228303.083110, -7.648576, 8.097340, 0.147393, -0.624171, 0.630466, 2.596320, -54.035889, -3.889053, -96.160095, 13.728178, 100.772385
1759228303.103124, -12.188731, 6.095189, -2.143259, -0.277771, 1.223880, 1.184074, -54.123245, -4.224960, -95.604843, 13.728178, 100.772385
1759228303.123115, -11.820623, 1.610550, -3.001730, -0.251688, 0.865287, 1.040286, -54.431076, -4.068924, -95.560242, 13.728178, 100.772385
1759228303.143123, -11.202470, 4.613776, -2.508076, -0.273495, -0.242831, 0.640924, -54.187256, -4.463394, -95.604446, 13.728178, 100.772385
1759228303.162659, -15.840786, 5.710770, -0.714071, -0.352384, -0.365096, -0.642732, -54.017075, -4.510117, -95.135162, 13.728178, 100.772385
1759228303.183169, -12.580033, 3.570503, -3.222446, 0.020146, -1.141785, -0.934421, -53.806976, -4.612274, -95.230377, 13.728178, 100.772385
1759228303.203015, -10.555885, 1.363947, -1.310376, -0.119487, -1.437228, -0.531244, -53.440750, -4.552216, -95.163147, 13.728178, 100.772385
1759228303.223133, -5.727529, 4.674529, 0.655712, -0.359490, -1.428970, 0.248174, -53.018250, -4.633453, -95.086319, 13.728178, 100.772385
1759228303.243167, -7.489661, 4.250456, 1.026215, -0.662670, -0.738808, 0.156318, -52.604721, -4.995438, -95.164398, 13.728178, 100.772385
1759228303.263063, -8.018481, 2.034772, -1.992874, -0.280071, -0.291652, -0.079541, -51.720978, -4.860107, -95.159531, 13.728178, 100.772385
1759228303.283109, -9.578004, 0.087688, -2.791639, -0.030570, -0.201799, -0.527730, -52.004120, -5.499496, -94.961655, 13.728178, 100.772385
1759228303.303124, -10.095301, 0.180014, -2.775628, 0.207086, -0.416555, -0.585527, -52.373230, -5.293060, -94.569626, 13.728178, 100.772385
