SamplingTime, AccelerationX, AccelerationY, AccelerationZ, GyroX, GyroY, GyroZ, MagneticFieldX, MagneticFieldY, MagneticFieldZ, Latitude, Longitude
1759228119.649588, -1.376067, -4.866215, -6.981043, -0.103931, 0.019900, -0.217062, 102.576599, 158.326904, -613.088257, , 
1759228119.668962, -1.397017, -5.045032, -6.606201, -0.008848, 0.642634, -0.186857, 102.988464, 158.553024, -613.179810, , 
1759228119.689580, -0.708983, -5.173421, -6.676381, 0.047219, 0.970920, -0.151122, 103.612411, 158.439377, -613.437561, , 
1759228119.709599, -0.294038, -4.768950, -6.451027, 0.104089, 0.756098, -0.136251, 103.841339, 158.436447, -612.864746, , 
1759228119.729594, -0.544082, -4.157830, -6.252009, 0.145555, 0.271289, -0.254308, 104.268661, 158.334686, -613.308533, , 
1759228119.749603, -0.915333, -4.056077, -6.830208, 0.135047, 0.035405, -0.544132, 104.201385, 158.338333, -613.232727, , 
1759228119.769589, -0.665887, -4.326322, -7.343166, 0.007430, 0.274725, -0.760723, 104.393036, 158.202957, -613.369202, , 
1759228119.789589, -0.211737, -3.372532, -7.382970, 0.125614, 0.089836, -1.063315, 104.117950, 158.461655, -613.436707, , 
1759228119.809582, -1.440860, -4.684405, -8.090307, 0.252830, -0.613043, -1.110684, 103.253326, 158.425583, -613.172119, , 
1759228119.829612, -2.398691, -5.373935, -7.317578, -0.286883, 0.196261, -1.167490, 103.016068, 158.562622, -613.272583, , 
1759228119.849590, -2.001104, -4.768651, -6.777087, -0.592808, 0.370731, -1.349781, 102.697464, 159.150284, -613.288879, , 
1759228119.869618, -0.106093, -3.776255, -6.812402, -0.644513, 0.490471, -1.599644, 102.252701, 159.735687, -613.324097, , 
1759228119.889590, 0.957531, -2.773383, -5.051616, -0.972630, 1.040588, -1.695941, 102.448364, 160.520950, -613.291138, , 
1759228119.909585, -0.479738, -2.788347, -3.606266, -1.467580, 1.183980, -2.197278, 102.214722, 161.853821, -612.483154, , 
1759228119.929593, -1.859995, -1.263839, -4.384083, -1.511645, 1.028490, -2.651309, 102.114609, 163.360596, -611.126953, , 
1759228119.949587, 6.801328, -2.952649, -8.499715, -0.595558, 1.185199, -2.068922, 102.484207, 164.283249, -610.781982, , 
1759228119.969599, 10.054600, -5.301062, -9.112332, 0.373149, 0.080109, -1.048764, 101.577942, 163.937607, -611.505249, , 
1759228119.989605, 5.898116, -4.989516, -7.828441, 1.485770, -2.043528, 0.580591, 100.140961, 162.603806, -612.301270, , 
1759228120.009589, 2.133234, -2.457349, -6.913407, 2.669565, -5.733420, 1.484120, 96.373505, 160.306549, -614.195312, , 
1759228120.029581, -0.441132, -3.053954, -7.670424, 1.740463, -7.211969, 1.130399, 90.506470, 158.285355, -615.042236, , 
1759228120.049392, -3.886986, -3.613748, -7.138163, 0.234546, -7.013537, 0.308117, 85.717850, 158.453720, -613.430359, , 
1759228120.069602, -5.815217, -2.732832, -8.441805, -2.964946, -5.527042, -0.584766, 81.703232, 160.536697, -610.857300, , 
1759228120.089590, -4.717475, -4.903026, -8.688109, -3.163197, -6.469129, 0.257218, 77.156860, 162.868149, -607.556763, , 
1759228120.109576, -6.334459, -4.851550, -7.853879, -2.329379, -6.655144, 1.012787, 72.233627, 165.498611, -601.914612, , 
1759228120.129581, -9.751883, -2.776675, -11.594520, -0.591808, -3.291720, 0.880420, 71.210159, 166.169617, -599.784851, , 
1759228120.149569, -9.433304, -2.797026, -8.108413, -0.113903, -2.302771, 0.975801, 71.049576, 166.815430, -599.219116, , 
1759228120.169594, -6.953360, -3.332130, -3.673753, -0.298517, -1.927740, 1.281402, 70.984634, 167.926178, -597.473328, , 
1759228120.189584, -7.043592, -3.021183, -4.496610, -0.855824, -2.398643, 2.086640, 71.541443, 169.581223, -595.495667, , 
1759228120.208712, -6.678626, 0.376039, -0.419285, -0.864767, -3.595286, 3.194827, 71.793869, 170.803619, -594.133606, , 
1759228120.229577, -7.642292, 2.558354, 0.766294, -2.086811, -5.866606, 5.320984, 73.724182, 175.129730, -589.243958, , 
1759228120.249585, -7.430255, 2.651129, 1.721431, -2.751521, -6.222686, 5.783017, 76.307175, 178.302353, -584.920776, , 
1759228120.269168, -5.626673, 4.286220, 0.282067, -3.747979, -6.523819, 6.502878, 80.691132, 181.120773, -579.544556, , 
1759228120.289572, -5.106234, 7.171681, -1.328333, -4.082005, -6.514800, 6.942210, 86.717682, 183.027939, -574.803223, , 
1759228120.308905, -6.694936, 10.117148, -6.478261, -4.031382, -4.906147, 7.203501, 89.342590, 183.759338, -573.567139, , 
1759228120.329577, -8.554333, 10.957214, -5.231630, -4.445829, -0.929756, 5.539889, 97.443558, 183.744476, -568.532288, , 
1759228120.349585, -12.606370, 10.077045, -7.761852, -4.481995, 1.073704, 4.295624, 100.940231, 182.691681, -564.147095, , 
1759228120.369580, -11.453861, 11.734132, -7.279271, -4.679238, 4.119226, 1.632405, 102.079529, 181.176437, -558.478027, , 
1759228120.389587, -8.794052, 13.449428, -8.094048, -4.809866, 6.232436, 0.430623, 100.844696, 179.083450, -551.496094, , 
1759228120.409569, -9.229647, 14.210335, -7.771728, -5.307641, 7.427159, 0.441573, 97.706650, 176.579651, -546.003113, , 
1759228120.429609, -5.954529, 17.039533, -11.365126, -2.954355, 5.464764, 1.541175, 94.951080, 175.091293, -543.602234, , 
1759228120.449611, -8.953865, 14.022390, -12.221502, -1.629059, 5.231857, 1.750187, 92.902878, 175.124954, -542.922974, , 
1759228120.469579, -11.108198, 8.439710, -7.163002, 0.123209, 3.103293, 1.555208, 92.484589, 175.774078, -543.615234, , 
1759228120.489604, -8.559271, 10.005069, -5.848735, 0.816787, -0.126220, 1.511726, 94.300156, 176.841187, -543.607361, , 
1759228120.509564, -7.665934, 9.951200, -5.665429, 1.369823, -1.031323, 1.843125, 96.536987, 178.003021, -544.850220, , 
1759228120.529112, -11.968315, 7.670274, -3.160945, 2.007420, -3.525422, 1.798962, 99.637939, 179.198074, -546.978577, , 
1759228120.549590, -14.460828, 7.272537, -3.223344, 2.504881, -4.317248, 1.396054, 102.786285, 180.707993, -549.596863, , 
1759228120.569572, -11.189750, 6.989273, -0.453402, 3.240055, -5.427557, 0.315077, 105.150314, 182.173340, -553.304138, , 
1759228120.589594, -7.120655, 7.881562, 1.534983, 3.536414, -5.155605, 0.032160, 106.552231, 183.669235, -557.121338, , 
1759228120.609606, -5.290587, 7.591265, 3.164985, 3.545856, -4.377607, -0.133839, 107.739395, 184.800369, -561.392029, , 
1759228120.629594, -3.576788, 7.706486, 3.608960, 3.449006, -2.977976, -0.053258, 108.266846, 185.571243, -565.526672, , 
1759228120.649567, -3.104681, 9.180716, 4.519355, 3.433079, -2.552855, 0.247260, 109.159470, 185.823654, -568.693237, , 
1759228120.668831, -5.198710, 10.417171, 4.761319, 3.199793, -1.649323, 0.698558, 110.222092, 185.921967, -572.057068, , 
1759228120.689585, -7.781904, 10.668712, 6.006753, 2.550980, -1.427164, 1.159948, 111.472076, 185.524216, -574.419617, , 
1759228120.709053, -10.858004, 9.066542, 4.818630, 1.373865, -1.367395, 1.267550, 112.524689, 185.247894, -575.455627, , 
1759228120.729594, -11.894843, 8.517971, 2.772934, -0.100708, -0.664604, 0.771741, 113.010818, 184.987442, -575.288147, , 
1759228120.749592, -11.333402, 8.281244, 0.735618, -1.070964, 0.054654, 0.039837, 113.030121, 185.000900, -574.218811, , 
1759228120.769569, -8.752004, 9.185804, -1.490391, -1.251044, 0.489690, -0.479615, 113.116928, 185.295944, -572.107544, , 
1759228120.789599, -6.003461, 10.531943, 1.658434, -1.164980, 0.016991, 0.024130, 112.996155, 185.228897, -571.668457, , 
1759228120.809572, -9.324518, 5.716306, -1.856853, -1.365592, -1.952977, 0.339221, 114.460388, 184.789658, -569.765747, , 
1759228120.829599, -2.802114, 15.316456, 7.298275, -0.572467, -3.762141, 2.091662, 115.349777, 183.755676, -573.143311, , 
1759228120.849572, -11.767052, 6.354810, 3.901352, -1.309128, -7.824150, 2.300942, 116.969162, 182.956070, -574.939575, , 
1759228120.868866, -10.238504, 8.443302, 1.691952, -1.626866, -4.532705, 0.919480, 116.966873, 182.797852, -574.861389, , 
1759228120.889575, -6.630143, 7.921515, 2.533814, -2.290965, -0.567424, -0.793063, 116.260468, 182.952057, -572.070801, , 
1759228120.909574, -3.479673, 8.530690, 1.984195, -2.580022, 1.145296, -1.294519, 115.415436, 183.323074, -569.117126, , 
1759228120.929578, -1.248875, 9.327211, 0.600795, -2.636085, 1.709546, -0.882796, 114.716202, 183.225082, -566.706055, , 
1759228120.949595, 0.030975, 7.078308, 0.198569, -2.468924, 1.281589, 0.085130, 114.697586, 182.663834, -564.583069, , 
1759228120.969577, -0.634164, 6.045210, -1.928529, -1.940610, 1.924926, 0.479310, 114.038376, 182.089783, -562.239014, , 
1759228120.989601, 1.070507, 6.824223, 0.139313, -0.819436, 4.187924, 0.036370, 113.525970, 181.811127, -559.430847, , 
1759228121.009574, 0.727837, 5.090372, 3.050363, -1.431664, 4.959233, 0.269470, 112.660782, 181.140381, -555.990601, , 
1759228121.029597, -1.234959, 6.167314, 2.779219, -1.970648, 4.611071, 0.914907, 112.356888, 179.989075, -553.235413, , 
1759228121.049592, -6.102521, 5.291635, 1.665018, -2.254267, 3.812266, 1.493425, 112.228195, 178.587967, -550.390625, , 
1759228121.069574, -11.254693, 3.845686, -3.822343, -1.845803, 2.780366, 1.208073, 111.939316, 177.728302, -548.440063, , 
