SamplingTime,AccelerationX,AccelerationY,AccelerationZ,GyroX,GyroY,GyroZ,duration,Subject,Activity
1759228306.26312,5.949441,9.160664,-1.186925,-1.018442,1.158312,0.232593,4.70,6,UPSTAIRS
1759228306.28311,7.104494,9.715221,-0.804152,-1.05733,1.120967,0.277614,4.72,6,UPSTAIRS
1759228306.30312,8.100033,10.71076,-0.548123,-0.947817,0.921001,0.307117,4.74,6,UPSTAIRS
1759228306.32312,8.841787,12.327295,-0.863259,-0.439834,0.530416,0.268549,4.76,6,UPSTAIRS
1759228306.34213,10.519673,14.521282,-2.063353,0.595578,0.269617,0.40248,4.78,6,UPSTAIRS
1759228306.36313,11.756278,13.413066,-4.664503,1.280152,0.222656,0.394708,4.80,6,UPSTAIRS
1759228306.38311,9.667337,11.167155,-5.589862,1.532549,-1.028513,0.150533,4.82,6,UPSTAIRS
1759228306.40311,7.869591,10.472088,-7.958775,1.857267,-2.650215,-0.123368,4.84,6,UPSTAIRS
1759228306.42312,5.541529,11.491569,-5.894674,1.384263,-3.715838,-0.524726,4.86,6,UPSTAIRS
1759228306.44249,6.397905,12.937518,-2.247706,0.527756,-4.51642,-0.788567,4.88,6,UPSTAIRS
1759228306.46313,7.532907,11.030835,0.928501,-0.107507,-4.402183,-0.973201,4.90,6,UPSTAIRS
1759228306.48312,7.648876,8.988132,0.230292,0.279151,-4.391448,-1.18218,4.92,6,UPSTAIRS
1759228306.50311,8.603713,7.523479,-0.89588,1.341065,-2.692346,-1.297051,4.94,6,UPSTAIRS
1759228306.52313,9.102156,7.373543,-2.488174,2.561188,-1.24523,-1.208832,4.96,6,UPSTAIRS
1759228306.54298,8.442404,7.599944,-4.510975,3.09396,-0.885611,-1.23755,4.98,6,UPSTAIRS
1759228306.56311,7.68015,6.775142,-0.054767,3.320903,-0.979301,-1.239473,5.00,6,UPSTAIRS
1759228306.58313,4.736479,8.181436,-2.018312,3.326348,-1.002955,-1.160091,5.02,6,UPSTAIRS
1759228306.60326,2.305018,9.541492,-5.156961,3.471415,-0.521727,-1.466594,5.04,6,UPSTAIRS
1759228306.62315,4.383484,8.249072,-2.89863,3.110662,-1.387727,-1.57277,5.06,6,UPSTAIRS
1759228306.64314,5.335778,5.294178,-1.423503,2.594945,-1.187163,-1.368929,5.08,6,UPSTAIRS
1759228306.66220,3.835062,3.353229,-3.04722,2.830729,-0.780527,-1.242908,5.10,6,UPSTAIRS
1759228306.68311,2.437297,3.214814,-2.566135,3.031284,-0.492111,-0.961901,5.12,6,UPSTAIRS
1759228306.70312,1.461211,3.361459,-1.664718,2.585807,-0.05036,-0.370472,5.14,6,UPSTAIRS
1759228306.72315,0.411952,2.306813,-1.331625,1.88843,0.202108,0.090777,5.16,6,UPSTAIRS
1759228306.74321,-0.118812,1.112256,-1.5073,1.322844,0.173981,0.215183,5.18,6,UPSTAIRS
1759228306.76264,-0.039804,-0.191237,-1.964442,0.762152,0.221877,0.136076,5.20,6,UPSTAIRS
1759228306.78311,-0.26845,0.437091,-3.6956,0.163714,0.446885,0.081876,5.22,6,UPSTAIRS
1759228306.80317,-0.906355,1.470339,-3.437924,-0.55896,0.797482,0.093771,5.24,6,UPSTAIRS
1759228306.82312,-0.148889,1.132457,-5.802647,-0.841712,1.02277,0.326956,5.26,6,UPSTAIRS
1759228306.84312,1.714697,1.227328,-8.2995,-1.426702,1.414627,0.671956,5.28,6,UPSTAIRS
1759228306.86300,4.93849,-1.128268,-18.601899,-1.401333,0.086634,0.662538,5.30,6,UPSTAIRS
1759228306.88311,14.342315,2.307113,-9.334244,-2.292605,1.853951,0.574696,5.32,6,UPSTAIRS
1759228306.90312,5.140351,16.940323,3.39812,-3.887715,-1.663104,0.70968,5.34,6,UPSTAIRS
1759228306.92313,7.350498,18.056919,-6.678027,-2.702446,-0.584658,0.80663,5.36,6,UPSTAIRS
1759228306.94312,-0.897676,11.752388,-7.5974,-2.232563,0.821892,-0.135953,5.38,6,UPSTAIRS
1759228306.96311,0.550517,9.745299,-3.630358,-1.929071,0.602735,-0.509297,5.40,6,UPSTAIRS
1759228306.98311,6.386383,6.806117,-5.130325,-1.622613,0.994082,0.884489,5.42,6,UPSTAIRS
1759228307.00312,8.967931,6.846369,-3.555539,-1.4417,1.085089,1.995183,5.44,6,UPSTAIRS
1759228307.02315,9.317185,6.310367,-1.400758,-1.866425,1.040704,1.845926,5.46,6,UPSTAIRS
1759228307.04273,7.489661,6.32578,-1.802086,-2.174442,0.400889,0.644387,5.48,6,UPSTAIRS
1759228307.06255,6.315605,7.410653,-0.630274,-2.767286,-0.017763,0.013599,5.50,6,UPSTAIRS
1759228307.08310,4.599112,8.749909,-1.786523,-3.059368,-0.347408,0.249645,5.52,6,UPSTAIRS
1759228307.10311,3.199551,9.692477,-1.834856,-2.756315,-0.505152,0.54516,5.54,6,UPSTAIRS
1759228307.12311,2.980631,8.872462,-2.581997,-2.110715,-0.216155,0.581124,5.56,6,UPSTAIRS
1759228307.14311,3.153612,8.919,-3.3034,-1.363484,0.137244,0.485606,5.58,6,UPSTAIRS
1759228307.16292,3.71221,8.426093,-2.895937,-0.836576,0.658225,0.438275,5.60,6,UPSTAIRS
1759228307.18311,4.283376,7.560739,-2.727894,-0.517697,1.097761,0.437972,5.62,6,UPSTAIRS
1759228307.20312,4.387524,6.479308,-2.877381,-0.263546,1.441867,0.400901,5.64,6,UPSTAIRS
1759228307.22312,4.297442,6.157887,-1.935113,-0.16186,1.715754,0.356333,5.66,6,UPSTAIRS
1759228307.24312,4.395605,7.11452,-2.253842,-0.039997,1.828526,0.41335,5.68,6,UPSTAIRS
1759228307.26245,4.017021,7.853879,-2.583643,0.045586,1.599472,0.316746,5.70,6,UPSTAIRS
1759228307.28310,3.687669,8.663119,-2.71697,-0.190605,1.001129,0.178764,5.72,6,UPSTAIRS
1759228307.30297,3.931878,8.46066,-2.63437,-0.633719,0.587883,0.091402,5.74,6,UPSTAIRS
1759228307.32262,4.669441,7.780108,-2.412457,-0.909186,0.343052,-0.009171,5.76,6,UPSTAIRS
1759228307.34244,5.187337,7.317279,-1.99452,-0.790965,0.289344,0.030976,5.78,6,UPSTAIRS
1759228307.36286,5.176114,6.964134,-2.329708,-0.537173,0.344798,0.208,5.80,6,UPSTAIRS
1759228307.38312,4.675128,7.45704,-2.632574,-0.402529,0.531693,0.358849,5.82,6,UPSTAIRS
1759228307.40312,4.177583,9.197026,-2.485181,-0.547025,0.816679,0.409521,5.84,6,UPSTAIRS
1759228307.42312,3.615693,10.918757,-0.977283,-0.732396,0.693993,0.286104,5.86,6,UPSTAIRS
1759228307.44314,3.325396,11.686248,0.099359,-0.810702,0.968566,0.166683,5.88,6,UPSTAIRS
1759228307.46312,4.994754,11.339987,0.595408,-0.904538,1.347984,0.104368,5.90,6,UPSTAIRS
1759228307.48312,6.959944,11.320534,0.81777,-0.969867,1.653544,-0.01548,5.92,6,UPSTAIRS
1759228307.50254,8.698135,12.242601,-0.023343,-0.469295,1.445118,0.066712,5.94,6,UPSTAIRS
1759228307.52313,11.493066,13.014132,-1.43293,0.416185,0.651946,0.231874,5.96,6,UPSTAIRS
1759228307.54312,12.99004,11.204265,-2.18007,0.989422,-0.046684,0.203934,5.98,6,UPSTAIRS
1759228307.56312,11.80102,9.342923,-3.656844,1.236547,-0.818828,0.313001,6.00,6,UPSTAIRS
1759228307.58312,8.81964,9.085546,-6.210709,1.476145,-2.209077,0.348385,6.02,6,UPSTAIRS
1759228307.60311,5.95019,10.553641,-6.426785,1.234131,-2.60778,-0.012847,6.04,6,UPSTAIRS
1759228307.62313,4.495114,13.333608,-5.917868,0.928826,-3.350926,-0.681752,6.06,6,UPSTAIRS
1759228307.64315,5.429152,13.731644,-2.958635,0.21686,-4.835964,-1.135045,6.08,6,UPSTAIRS
1759228307.66312,5.983708,11.756877,1.654393,-0.527791,-5.096944,-1.249503,6.10,6,UPSTAIRS
1759228307.68312,7.047781,8.98499,1.992874,0.245279,-3.404108,-1.237759,6.12,6,UPSTAIRS
1759228307.70312,8.475923,6.755988,-1.4657,1.986454,-0.942973,-1.175511,6.14,6,UPSTAIRS
1759228307.72312,6.959346,6.588244,-1.091008,3.053772,-0.307576,-1.346451,6.16,6,UPSTAIRS
1759228307.74312,6.77155,7.545626,-3.950732,3.790709,0.046982,-1.350736,6.18,6,UPSTAIRS
1759228307.76312,5.781099,7.82066,-1.895759,3.748187,0.065822,-1.118906,6.20,6,UPSTAIRS
