SamplingTime, AccelerationX, AccelerationY, AccelerationZ, GyroX, GyroY, GyroZ, MagneticFieldX, MagneticFieldY, MagneticFieldZ, Latitude, Longitude
1759315838.775137, -1.671302, -1.162086, -8.445995, 0.227252, -0.686859, 0.231488, 51.155090, -104.322067, 65.873566, , 
1759315838.794618, -2.447622, -1.212962, -7.882610, 0.273865, -0.755800, 0.476283, 51.357712, -104.416428, 64.885895, , 
1759315838.815111, -1.553987, -0.855927, -7.953837, 0.356460, -0.893189, 0.836112, 51.402771, -104.494202, 65.027435, , 
1759315838.835149, -2.058864, -2.250849, -9.674221, 0.781359, -1.167472, 0.987616, 51.743744, -104.915405, 63.955597, 13.727676, 100.772457
1759315838.855146, -1.642722, -3.509151, -9.113978, 1.046837, -1.087352, 0.805382, 51.992035, -105.345474, 63.114807, 13.727676, 100.772457
1759315838.874789, -1.538424, -2.081609, -9.380781, 1.194779, 0.781593, 0.259774, 52.245743, -105.841415, 62.464172, 13.727676, 100.772457
1759315838.894458, -1.829918, -1.887678, -8.239196, 1.610188, 2.602061, -0.424166, 52.838852, -106.304276, 62.482178, 13.727676, 100.772457
1759315838.915133, -1.643470, -2.518850, -6.705111, 2.205382, 1.877749, -0.891875, 53.073914, -106.959686, 61.552780, 13.727676, 100.772457
1759315838.935151, -1.897854, -3.729268, -8.834754, 1.202611, -1.008884, 0.100309, 52.956741, -107.404724, 60.644958, 13.727676, 100.772457
1759315838.955145, -1.359907, -5.541380, -11.685350, -0.323358, -1.082647, 1.281314, 53.294510, -107.461975, 59.717987, 13.727676, 100.772457
1759315838.975153, -1.727416, -4.529231, -11.330859, -0.342480, -0.406389, 1.009552, 53.578018, -107.672318, 60.530441, 13.727676, 100.772457
1759315838.994291, 0.302717, -3.659088, -9.598055, -0.246567, -0.793635, 0.422666, 53.657867, -107.505859, 60.184082, 13.727676, 100.772457
1759315839.015152, 0.361973, -4.082114, -9.257181, -0.683413, -0.788103, 0.077525, 53.572861, -107.395081, 60.550812, 13.727676, 100.772457
1759315839.035149, -1.684471, -3.702034, -10.554988, -0.829006, -0.179580, -0.137602, 53.374008, -107.083359, 60.890930, 13.727676, 100.772457
1759315839.055138, -2.240075, -3.032855, -10.829872, -0.375351, 0.254292, -0.084213, 53.403534, -107.054901, 61.349533, 13.727676, 100.772457
1759315839.075173, -2.037765, -3.167230, -9.966313, 0.142887, 0.546887, -0.084387, 53.398788, -107.028259, 61.574554, 13.727676, 100.772457
1759315839.095140, -1.094300, -3.779547, -9.216180, 0.234611, 0.950164, -0.053037, 53.789261, -107.178955, 61.720306, 13.727676, 100.772457
1759315839.115152, -1.885883, -3.226037, -8.437466, 0.387280, 1.565743, -0.138619, 54.161911, -107.252945, 61.207001, 13.727676, 100.772457
1759315839.135136, -2.635417, -1.586159, -10.230424, 0.427358, 2.764373, -0.070393, 55.210831, -107.495819, 61.541779, 13.727676, 100.772457
1759315839.155161, -1.362899, -2.192191, -10.175806, -0.129474, 3.677705, -0.194848, 56.147278, -107.288559, 62.526550, 13.727676, 100.772457
1759315839.175135, 0.253486, -3.726575, -9.189096, -0.321121, 4.196967, -0.564744, 56.618378, -106.753601, 63.731674, 13.727676, 100.772457
1759315839.195079, 0.823007, -2.254739, 3.659537, 0.185726, 0.013653, -0.553870, 57.046783, -107.235519, 63.940796, 13.727676, 100.772457
1759315839.215151, -0.848894, -0.101155, -5.999869, -1.664817, -0.814379, 0.081711, 56.876099, -106.702988, 64.644165, 13.727676, 100.772457
1759315839.235123, 0.616208, -0.886154, -4.500650, -2.853860, -1.245666, 0.532771, 56.949539, -106.501038, 65.222672, 13.727676, 100.772457
1759315839.255141, -0.040103, 0.934786, -8.421155, -3.762374, 0.316866, 0.783399, 57.142593, -105.723648, 68.279831, 13.727676, 100.772457
1759315839.274324, -0.307954, -0.465822, -11.577012, -3.398192, 1.853696, -0.086903, 57.252228, -105.028900, 70.310806, 13.727676, 100.772457
1759315839.294970, -0.519691, -0.696114, -13.693187, -2.406212, 3.334984, -0.883924, 57.184250, -104.344193, 72.498856, 13.727676, 100.772457
1759315839.314699, -0.658555, 0.596455, -10.868778, -1.489612, 3.288226, -0.961165, 56.928757, -104.239166, 74.499420, 13.727676, 100.772457
1759315839.335137, 0.333841, 0.486621, -8.210765, -1.034649, 2.419871, -0.841389, 56.409622, -103.940109, 75.820129, 13.727676, 100.772457
1759315839.355138, 2.021604, 0.265607, -9.365219, -0.858496, 2.464867, -0.833361, 55.997482, -103.600098, 76.868698, 13.727676, 100.772457
1759315839.375136, 3.306542, 0.654515, -10.687567, -0.876677, 3.297176, -1.102144, 55.434921, -103.422348, 78.087921, 13.727676, 100.772457
