SamplingTime,AccelerationX,AccelerationY,AccelerationZ,GyroX,GyroY,GyroZ,duration,Subject,Activity
1759316223.21255,-0.516399,9.107094,-0.717812,-0.634399,-1.336732,0.567883,4.68,4,UPSTAIRS
1759316223.23321,-1.091457,7.807492,-2.270152,-0.348049,-1.2049,0.289391,4.70,4,UPSTAIRS
1759316223.25279,-1.630451,9.414151,-2.963124,0.093462,-0.747459,-0.162853,4.72,4,UPSTAIRS
1759316223.27322,-1.235109,10.979061,-2.971055,-0.070718,-0.311826,-0.148804,4.74,4,UPSTAIRS
1759316223.29321,-0.690428,10.620529,-3.396474,-0.474055,-0.083839,-0.080232,4.76,4,UPSTAIRS
1759316223.31240,-0.182708,11.390115,-4.012981,-0.452038,0.146407,-0.011105,4.78,4,UPSTAIRS
1759316223.33322,0.218172,12.836512,-3.847482,-0.498769,0.525138,0.2394,4.80,4,UPSTAIRS
1759316223.35267,0.277877,13.920188,-2.897732,-0.848862,0.783636,0.474237,4.82,4,UPSTAIRS
1759316223.37321,0.035314,15.346683,-1.257854,-0.93473,0.946914,0.562088,4.84,4,UPSTAIRS
1759316223.39321,-0.520888,17.215507,1.18109,-0.726243,0.587072,0.448856,4.86,4,UPSTAIRS
1759316223.41322,-0.61531,18.605491,1.735497,-0.030719,-0.493827,0.080659,4.88,4,UPSTAIRS
1759316223.43320,0.318578,14.935778,0.393697,1.143602,-0.741406,-0.156936,4.90,4,UPSTAIRS
1759316223.45318,0.05791,11.410615,-1.148169,1.766883,-0.280683,-0.280178,4.92,4,UPSTAIRS
1759316223.47306,-1.331775,10.968287,-3.684377,2.635562,0.783547,-0.636514,4.94,4,UPSTAIRS
1759316223.49322,-3.011756,13.12232,-5.591359,4.991092,1.910055,-1.484497,4.96,4,UPSTAIRS
1759316223.51322,-4.01747,16.558149,-2.033725,6.022194,1.697391,-2.134409,4.98,4,UPSTAIRS
1759316223.53322,-5.826439,13.183073,-3.9847,4.155685,-0.990614,-0.134747,5.00,4,UPSTAIRS
1759316223.55319,-0.978929,5.16145,-0.102651,2.259924,0.301109,0.361056,5.02,4,UPSTAIRS
1759316223.57320,0.784849,5.562628,2.259677,0.344125,0.10682,0.091262,5.04,4,UPSTAIRS
1759316223.59322,1.912817,10.015544,-3.094805,1.65336,1.44818,1.222618,5.06,4,UPSTAIRS
1759316223.61322,1.470788,9.285163,4.817134,2.618084,0.491345,1.510375,5.08,4,UPSTAIRS
1759316223.63322,-0.179864,7.724742,4.360589,2.864962,-2.57281,1.06135,5.10,4,UPSTAIRS
1759316223.65319,-1.265485,7.529764,-0.734122,3.549178,-3.663963,0.58572,5.12,4,UPSTAIRS
