SamplingTime,AccelerationX,AccelerationY,AccelerationZ,GyroX,GyroY,GyroZ,duration,Subject,Activity
1759228861.82116,-1.063624,9.662848,-0.336385,-0.281384,0.144466,-0.30201,4.88,2,UPSTAIRS
1759228861.84119,-0.736666,9.812187,-0.424672,-0.385323,0.025145,-0.3084,4.90,2,UPSTAIRS
1759228861.86114,-0.515502,10.226533,-0.658106,-0.411253,-0.135025,-0.338895,4.92,2,UPSTAIRS
1759228861.88000,0.543334,10.356568,-1.135001,-0.353512,-0.036598,-0.226617,4.94,2,UPSTAIRS
1759228861.90097,1.516876,10.240449,-1.559373,-0.23844,0.111182,0.026448,4.96,2,UPSTAIRS
1759228861.92100,1.537377,10.442311,-1.924489,-0.159686,0.318916,0.315944,4.98,2,UPSTAIRS
1759228861.94098,1.136947,10.193613,-2.767248,0.068514,0.392998,0.457859,5.00,2,UPSTAIRS
1759228861.96097,1.265186,9.86022,-2.462586,0.252852,0.294394,0.518304,5.02,2,UPSTAIRS
1759228861.98036,2.030582,10.691756,-0.806547,0.294016,0.308957,0.721287,5.04,2,UPSTAIRS
1759228862.00107,2.123507,10.778846,0.708833,0.113415,0.352603,0.898276,5.06,2,UPSTAIRS
1759228862.02104,1.991228,10.384251,1.426196,0.048838,0.755641,1.062076,5.08,2,UPSTAIRS
1759228862.04121,0.22281,10.400262,1.600673,0.299909,1.382832,1.125603,5.10,2,UPSTAIRS
1759228862.06097,-0.674866,10.745177,0.110881,0.55367,2.043987,0.98875,5.12,2,UPSTAIRS
1759228862.08107,-1.835006,11.331607,-2.619107,0.371555,0.685694,0.768515,5.14,2,UPSTAIRS
1759228862.10107,-4.037073,9.81069,-3.51394,0.413353,-0.926463,0.58499,5.16,2,UPSTAIRS
1759228862.12099,-3.965995,8.475773,0.108038,0.578894,-1.370315,0.267552,5.18,2,UPSTAIRS
1759228862.14101,-1.711405,8.336909,2.579303,0.394416,-1.049328,0.044491,5.20,2,UPSTAIRS
1759228862.16116,1.382203,8.591144,3.657742,-0.074546,-0.101898,0.103348,5.22,2,UPSTAIRS
1759228862.18054,1.778892,9.140463,3.015647,-0.469503,0.501006,0.098122,5.24,2,UPSTAIRS
1759228862.20100,1.662474,9.315839,-2.475455,-0.500395,-0.034128,0.148661,5.26,2,UPSTAIRS
1759228862.22108,1.000028,9.17069,-4.369268,-0.010126,-1.330268,0.145311,5.28,2,UPSTAIRS
1759228862.24118,0.95813,9.333646,-3.051111,0.333375,-1.990158,0.07492,5.30,2,UPSTAIRS
1759228862.26117,1.172261,9.634866,-2.101361,0.338622,-1.757186,0.004132,5.32,2,UPSTAIRS
1759228862.28099,1.537975,9.296984,-2.640056,0.466575,-1.656175,-0.042537,5.34,2,UPSTAIRS
1759228862.30103,1.601721,8.45228,-2.772336,0.416718,-1.335559,0.038842,5.36,2,UPSTAIRS
