SamplingTime, AccelerationX, AccelerationY, AccelerationZ, GyroX, GyroY, GyroZ, MagneticFieldX, MagneticFieldY, MagneticFieldZ, Latitude, Longitude
1759228107.125207, 1.227926, -2.421585, -9.176676, -0.241533, -0.002224, -0.081267, -60.523453, -204.218048, -885.803284, , 
1759228107.144305, 0.901567, -2.764854, -9.423278, -0.069130, -0.175312, -0.139256, -60.443161, -203.908295, -886.121643, 13.727691, 100.772436
1759228107.165215, 0.745345, -2.853290, -9.764602, 0.117356, -0.243653, -0.257702, -60.463394, -203.512283, -886.106079, 13.727691, 100.772436
1759228107.185234, 0.799514, -2.744653, -9.849596, 0.244990, -0.187155, -0.314478, -60.333389, -203.433945, -886.601379, 13.727691, 100.772436
1759228107.205226, 0.944961, -2.571073, -9.563489, 0.280308, -0.102789, -0.301429, -60.349060, -203.262497, -886.476440, 13.727691, 100.772436
1759228107.225203, 1.163432, -2.359635, -9.303718, 0.223740, 0.056069, -0.218691, -60.290741, -203.011307, -886.534668, 13.727691, 100.772436
1759228107.244514, 1.561019, -1.981352, -9.164705, 0.098097, 0.406096, 0.027187, -60.398514, -202.931274, -886.088013, 13.727691, 100.772436
1759228107.265217, 1.739388, -1.636138, -9.056517, -0.138800, 0.886043, 0.417719, -60.380966, -203.096954, -885.586853, 13.727691, 100.772436
1759228107.285281, 1.626561, -1.812560, -8.629900, -0.424092, 1.235186, 0.738688, -60.285080, -203.796936, -884.601257, 13.727691, 100.772436
1759228107.305227, 1.501913, -2.207903, -8.560618, -0.617028, 1.463747, 0.865345, -60.391693, -204.412964, -883.324890, 13.727691, 100.772436
1759228107.325230, 1.638083, -2.246360, -8.907328, -0.732709, 1.817723, 0.836891, -60.433762, -205.329208, -882.336182, 13.727691, 100.772436
1759228107.345194, 1.720683, -2.426224, -8.430134, -0.852970, 2.054922, 0.734687, -60.557144, -205.924332, -880.658813, 13.727691, 100.772436
1759228107.365225, 2.067543, -2.538003, -7.940071, -0.932655, 2.079344, 0.683737, -60.585388, -206.435669, -879.225769, 13.727691, 100.772436
1759228107.385221, 2.438045, -2.680608, -7.942614, -0.790912, 1.748215, 0.607834, -60.770035, -207.124863, -877.822693, 13.727691, 100.772436
1759228107.405226, 2.737171, -2.563442, -8.469189, -0.357162, 1.173468, 0.447178, -60.927856, -207.388336, -876.710327, 13.727691, 100.772436
1759228107.425243, 2.355894, -3.312378, -9.419986, 0.237577, 0.589518, 0.005446, -61.147263, -207.461472, -876.216919, 13.727691, 100.772436
1759228107.445193, 2.390161, -3.625420, -10.147524, 0.847195, -0.006685, -0.560925, -60.821365, -207.140335, -876.071350, 13.727691, 100.772436
1759228107.465264, 2.614169, -3.636942, -9.790788, 1.101725, -0.461226, -1.074523, -60.666214, -206.048096, -876.012878, 13.727691, 100.772436
1759228107.485214, 3.074903, -3.170970, -8.932916, 0.952453, -0.720526, -1.365404, -60.141388, -204.872925, -876.681213, 13.727691, 100.772436
1759228107.505229, 3.350685, -2.751087, -9.089138, 0.667430, -0.749895, -1.455986, -59.866013, -203.552948, -877.075378, 13.727691, 100.772436
1759228107.524812, 3.558382, -2.461239, -9.041852, 0.314419, -1.033961, -1.426167, -59.656097, -202.155746, -877.826172, 13.727691, 100.772436
1759228107.545199, 3.115605, -2.380136, -9.626636, 0.166755, -1.259354, -1.441813, -59.121582, -201.031677, -879.304932, 13.727691, 100.772436
1759228107.565208, 1.807323, -2.082656, -10.538079, 0.347491, -1.177616, -1.578018, -58.934021, -199.471420, -880.243103, 13.727691, 100.772436
1759228107.585195, 1.900398, -1.673996, -10.270078, 0.629065, -0.895134, -1.792127, -58.819839, -198.045517, -881.221375, 13.727691, 100.772436
1759228107.605196, 2.810194, -1.103727, -10.116699, 0.881667, -0.662094, -1.799430, -58.891312, -196.165283, -882.092041, 13.727691, 100.772436
1759228107.625224, 3.403807, -0.753725, -10.914716, 1.227658, -0.462351, -1.539819, -59.048691, -194.848404, -882.375977, 13.727691, 100.772436
1759228107.645190, 3.078494, -0.360926, -11.016320, 1.571527, -0.098671, -1.246281, -59.086472, -193.784027, -882.273438, 13.727691, 100.772436
1759228107.665201, 2.978686, 0.188992, -10.140043, 1.519284, 0.746613, -0.856609, -59.024033, -192.949188, -881.795654, 13.727691, 100.772436
1759228107.685203, 4.537910, 1.363348, -9.076568, 0.630158, 1.377096, 0.256842, -59.141800, -193.109207, -880.576538, 13.727691, 100.772436
1759228107.705194, 5.546767, 3.126378, -8.787468, -0.613411, 3.209660, 1.963396, -59.173035, -194.937515, -878.044189, 13.727691, 100.772436
1759228107.725203, 4.492420, -0.822109, -9.261969, -1.078094, 5.023130, 2.440215, -59.545380, -197.132095, -873.668396, 13.727691, 100.772436
1759228107.744389, 3.876512, -5.378724, -9.502287, 0.378633, 4.082074, 0.937143, -60.431747, -197.991074, -870.212830, 13.727691, 100.772436
1759228107.765199, 4.669142, -5.954230, -4.884022, 1.650326, 1.186748, -0.013844, -60.495193, -197.861908, -869.182068, 13.727691, 100.772436
1759228107.785218, 4.045602, -3.393033, -3.132214, 1.781346, -0.549292, -0.814685, -60.431122, -196.860397, -869.755371, 13.727691, 100.772436
1759228107.805208, 5.750423, -3.386598, -2.621501, 1.585046, -1.830695, -1.005916, -60.215714, -195.491806, -871.337463, 13.727691, 100.772436
1759228107.825204, 6.455366, -4.240879, -5.232528, 1.253872, -3.047694, -1.033414, -59.852722, -194.488373, -874.085388, 13.727691, 100.772436
1759228107.845199, 5.563376, -2.446724, -6.927174, 1.270202, -3.656203, -1.130168, -59.549622, -193.446060, -877.266602, 13.727691, 100.772436
1759228107.865252, 5.644330, -1.029207, -6.515521, 1.785054, -4.818196, -1.175497, -59.658249, -192.449326, -881.960388, 13.727691, 100.772436
1759228107.885234, 5.400122, -1.495777, -5.194969, 2.366993, -7.161353, -0.947873, -60.557053, -191.927536, -888.599487, 13.727691, 100.772436
1759228107.905217, 2.641852, -2.851943, -2.379986, 2.243141, -10.547130, -1.342790, -63.721924, -191.377533, -897.896729, 13.727691, 100.772436
1759228107.925223, 0.292691, -2.007538, -11.524939, -0.215758, -8.997618, -1.954307, -68.196518, -189.727356, -905.070618, 13.727691, 100.772436
1759228107.945202, 3.651906, 2.022352, -9.135076, -1.676111, -4.142809, -0.309325, -70.383728, -188.579788, -908.117981, 13.727691, 100.772436
1759228107.965202, 3.948487, -0.862661, -8.346337, -2.020812, -1.476400, 1.123751, -71.365051, -188.285202, -909.037598, 13.727691, 100.772436
1759228107.985047, 2.752434, 2.111985, -6.602011, -1.879981, -1.011827, 2.241423, -71.413910, -188.892990, -909.302002, 13.727691, 100.772436
