SamplingTime, AccelerationX, AccelerationY, AccelerationZ, GyroX, GyroY, GyroZ, MagneticFieldX, MagneticFieldY, MagneticFieldZ, Latitude, Longitude
1759228309.766652, 1.305738, -1.241244, -9.513360, 0.591137, 0.294435, 0.201166, 43.815887, 26.640015, -264.517212, , 
1759228309.786668, 0.744148, -1.498022, -9.062801, 0.760231, 0.133431, 0.390915, 43.608704, 26.392365, -264.578156, 13.727865, 100.772403
1759228309.806653, 0.709282, -1.025317, -8.905682, 0.908530, 0.444514, 0.444613, 43.936111, 26.293823, -264.698700, 13.727865, 100.772403
1759228309.826657, 0.926107, -0.827646, -8.635586, 0.990736, 1.335122, 0.545974, 44.386978, 26.216125, -265.098755, 13.727865, 100.772403
1759228309.846618, 1.009006, -1.306187, -8.295310, 0.768233, 1.753364, 0.652803, 44.788788, 25.591949, -265.179291, 13.727865, 100.772403
1759228309.866647, 0.500837, -1.377564, -7.653365, 0.285141, 1.886103, 0.600415, 45.403442, 25.537964, -265.317932, 13.727865, 100.772403
1759228309.886668, 0.844555, -1.304840, -7.659350, 0.307013, 2.166258, 0.576517, 46.373764, 25.669220, -264.736877, 13.727865, 100.772403
1759228309.906619, 1.010802, -1.024718, -8.354716, 0.800298, 2.104287, 0.597456, 46.927032, 25.103088, -264.376862, 13.727865, 100.772403
1759228309.926664, 1.539921, -0.808791, -8.665963, 1.176789, 1.387420, 0.637530, 47.407837, 24.938339, -264.659851, 13.727865, 100.772403
1759228309.946668, 2.997241, -1.432481, -8.873360, 1.154014, 0.618769, 0.597705, 47.900360, 24.819550, -265.319153, 13.727865, 100.772403
1759228309.966674, 3.319112, -2.702605, -8.100033, 0.610117, 0.547039, 0.262070, 48.276184, 24.357819, -265.319885, 13.727865, 100.772403
1759228309.986730, 3.463362, -2.768595, -7.105991, -0.222411, 0.798975, -0.247578, 48.254059, 24.100464, -264.838196, 13.727865, 100.772403
1759228310.006850, 3.200449, -2.186505, -6.842179, -0.816648, 0.792906, -0.598956, 48.210251, 24.414932, -264.540802, 13.727865, 100.772403
1759228310.026663, 3.301604, -1.610101, -7.913435, -0.354306, 0.125462, -0.426981, 48.031219, 24.884872, -264.320129, 13.727865, 100.772403
1759228310.046682, 3.887286, -2.538752, -8.637531, 0.045268, 0.029218, -0.376644, 47.577713, 24.817169, -264.219452, 13.727861, 100.772405
1759228310.066662, 4.959140, -1.809717, -8.463204, 0.016843, -0.686287, -0.004941, 47.818298, 24.814209, -264.716064, 13.727861, 100.772405
1759228310.086691, 4.013430, -1.927183, -7.397036, -0.645146, -0.646733, 0.120101, 47.685257, 24.713745, -264.257324, 13.727861, 100.772405
1759228310.106704, 2.607735, -1.915511, -6.741324, -1.184156, -0.485413, -0.382313, 47.310043, 24.624207, -263.707092, 13.727861, 100.772405
1759228310.126685, 1.843535, -1.004517, -3.012205, -2.152993, -0.979926, -0.307989, 47.447723, 25.172516, -262.830627, 13.727861, 100.772405
1759228310.146875, 0.865205, 1.234510, -1.659032, -3.431545, -2.422465, -0.081937, 47.042114, 25.541901, -262.106964, 13.727861, 100.772405
1759228310.165834, 0.446070, 3.073407, -2.745401, -4.560432, -2.624170, 0.167104, 47.478302, 25.606766, -260.595581, 13.727861, 100.772405
1759228310.186728, 0.675165, 4.455460, -5.582829, -4.611636, -1.863485, -0.032223, 46.968018, 25.365967, -258.085754, 13.727861, 100.772405
1759228310.206684, 0.499341, 6.213103, -9.021202, -3.386270, -0.269270, -0.342961, 46.923355, 25.140961, -256.258423, 13.727861, 100.772405
1759228310.226726, 0.471508, 6.536320, -10.906786, -2.074135, 0.865159, -0.587143, 46.996109, 25.117203, -254.914810, 13.727861, 100.772405
1759228310.246831, 1.025018, 4.473865, -10.349236, -1.518840, 1.452767, -0.978726, 46.627426, 25.023682, -253.609940, 13.727861, 100.772405
1759228310.266065, 2.206107, 5.225794, -9.627085, -1.394230, 2.003073, -1.201011, 45.480865, 25.139297, -252.827225, 13.727861, 100.772405
1759228310.286656, 3.923199, 6.294805, -8.660127, -1.621371, 2.398720, -1.245942, 44.885101, 25.217651, -250.793976, 13.727861, 100.772405
1759228310.306809, 5.494094, 6.230910, -8.575432, -1.909328, 2.527294, -1.265245, 43.727310, 25.123367, -249.256317, 13.727861, 100.772405
