SamplingTime, AccelerationX, AccelerationY, AccelerationZ, GyroX, GyroY, GyroZ, MagneticFieldX, MagneticFieldY, MagneticFieldZ, Latitude, Longitude
1759229666.939013, 0.953491, -3.165135, -8.704569, 0.663939, -0.853730, 0.125443, 97.579346, 104.026428, -571.645813, , 
1759229666.958905, 1.145925, -3.465906, -8.728810, 0.958201, -0.938855, 0.181947, 97.417969, 103.933304, -570.850220, , 
1759229666.978998, 1.332972, -2.956240, -8.454225, 1.131705, -1.228840, -0.006216, 97.365158, 104.217926, -570.127930, , 
1759229666.999033, 1.072902, -3.457526, -6.847566, 0.875137, -2.015152, -0.284233, 98.090805, 103.924850, -569.063721, , 
1759229667.019014, 0.445471, -3.268983, -7.936030, 0.683235, -2.290520, -0.569380, 98.944168, 104.455399, -569.047852, , 
1759229667.039027, -0.545728, -3.888483, -8.327931, 0.592908, -2.610847, -0.893232, 99.586029, 104.312866, -568.458679, , 
1759229667.058943, -1.030853, -3.946692, -8.789114, 0.107583, -3.149060, -0.830538, 101.096466, 104.589127, -568.765930, , 
1759229667.079008, -2.168399, -3.596989, -10.549750, -0.027490, -2.117811, -0.767201, 101.734436, 104.736298, -568.139893, , 
1759229667.098998, -2.729839, -3.566463, -10.035596, -0.041970, -1.089796, -0.573308, 102.267776, 104.768097, -568.926453, , 
1759229667.118998, -3.028964, -3.731064, -9.113379, 0.063875, -0.787103, -0.405766, 102.508682, 104.802170, -569.277405, , 
1759229667.139009, -3.072359, -3.864092, -8.821885, 0.182406, -0.523637, -0.367651, 102.595688, 104.790894, -569.167114, , 
1759229667.158938, -2.439991, -3.956867, -8.275408, 0.135832, -0.539765, -0.388957, 103.017685, 104.900040, -568.906372, , 
1759229667.178301, -2.201169, -4.024653, -8.173505, 0.053388, -0.838745, -0.361123, 103.232544, 104.900726, -569.274963, , 
1759229667.198160, -1.820192, -3.818602, -7.892486, -0.049158, -1.325835, -0.433508, 103.577576, 104.891785, -569.611206, , 
1759229667.218568, -2.136825, -3.372832, -8.090905, -0.402249, -1.409157, -0.284728, 104.132965, 105.123093, -569.850525, , 
1759229667.238992, -2.524237, -3.517232, -8.961946, -0.462651, -1.158488, -0.087786, 104.449066, 105.046753, -569.919006, , 
1759229667.259073, -3.190573, -4.623353, -9.044097, 0.413863, 0.886077, -0.077210, 104.420990, 105.089142, -569.519897, , 
1759229667.279010, -3.096900, -5.079448, -7.133524, 0.161771, 1.566320, -0.180168, 104.065277, 105.120026, -569.587402, , 
1759229667.298809, -1.577629, -4.942380, -4.712537, -0.294459, 1.341520, -0.663118, 104.947632, 105.323700, -569.066345, , 
1759229667.319009, -2.206706, -2.305467, -7.327005, -1.283530, 1.205131, -0.293921, 105.222046, 105.237976, -570.151306, , 
1759229667.338989, -0.682048, -3.107823, -8.402750, -1.648996, 1.096294, 0.207770, 104.698944, 105.163284, -571.599487, , 
1759229667.359006, 0.655413, -2.713379, -9.310152, -2.088714, 1.422747, 0.706148, 103.653198, 104.639343, -572.464233, , 
1759229667.379011, -0.883760, -3.248932, -11.962778, -1.489187, 2.514790, 0.245495, 103.745285, 104.671799, -573.144287, , 
1759229667.399003, 0.431704, -3.265093, -11.919084, -0.479169, 2.681127, -0.044886, 103.774933, 104.681305, -572.561401, , 
1759229667.419007, 2.008286, -2.589479, -10.172813, 0.011636, 1.752251, 0.268664, 103.623596, 104.886307, -572.655823, , 
1759229667.438993, 1.686416, -2.992602, -9.047090, 0.160461, 1.176993, 0.700745, 102.896805, 104.804443, -572.197205, , 
1759229667.458988, 0.022146, -3.294571, -9.265112, 0.157975, 1.670906, 0.613389, 102.450745, 104.762650, -572.052002, , 
1759229667.479015, -0.553509, -3.958064, -8.118439, 0.004455, 2.410685, 0.215365, 102.306488, 104.520462, -571.333008, , 
1759229667.498994, 0.795025, -3.955969, -8.004415, -0.186691, 2.521441, 0.086744, 102.235901, 104.570175, -571.307129, , 
1759229667.519003, 1.074548, -2.501641, -5.977573, -0.020340, 2.194329, -0.411476, 102.537491, 104.681107, -570.826660, , 
1759229667.538989, 3.795857, -2.192789, -6.392070, -0.308345, 2.519732, -0.522789, 102.451508, 104.664490, -571.013855, , 
1759229667.558998, 4.522497, -1.322048, -6.158635, -1.492075, 2.743658, -0.276935, 102.460541, 104.836288, -571.513306, , 
1759229667.579007, 4.157830, 0.296282, -9.650578, -2.046461, 2.522874, 0.265314, 102.442001, 104.609177, -572.826538, , 
1759229667.598986, 3.470096, 0.338630, -12.249035, -1.933130, 1.444789, 0.773434, 101.653992, 104.422531, -573.304504, , 
1759229667.619008, 2.926313, -1.318307, -13.183671, -1.227747, 0.777145, 0.853352, 101.109222, 104.520889, -574.418518, , 
1759229667.638318, 3.301754, -1.764377, -11.503092, -0.574923, 0.670281, 0.831329, 100.429230, 104.329620, -574.286926, , 
1759229667.658992, 3.754108, -1.441309, -9.816376, -0.452184, 0.365917, 0.940873, 99.660599, 104.395966, -574.799866, , 
1759229667.679009, 4.189554, -0.395343, -9.319430, -0.315222, -0.042503, 1.091322, 99.032593, 104.239243, -574.973755, , 
1759229667.698988, 4.618565, -0.070330, -8.116793, -0.271526, -0.488534, 1.084243, 98.180710, 104.078308, -575.056580, , 
1759229667.719012, 4.626346, 0.349254, -7.520487, -0.317062, -0.361746, 1.100633, 97.350494, 104.079117, -575.524536, , 
1759229667.739003, 4.094683, 0.736965, -7.665336, -0.381354, -0.138814, 1.315596, 96.572296, 104.137146, -575.267212, , 
1759229667.758990, 1.949179, 0.156371, -6.262932, -0.491470, -0.670740, 1.313617, 95.739029, 104.108963, -575.757263, , 
1759229667.779006, 0.946607, -1.179294, -8.026411, -0.977395, -0.977878, 1.121825, 94.672638, 104.163361, -576.223999, , 
1759229667.798987, 0.523881, 0.096666, -9.987712, -0.923567, -0.446621, 0.631856, 94.515564, 104.178345, -576.103699, , 
1759229667.819016, 0.412401, 1.541417, -9.503035, -0.386856, -1.117291, 0.230523, 94.154266, 104.239517, -576.631470, , 
1759229667.839007, 1.943643, 3.601777, -6.386383, 0.171803, -3.317275, 0.238023, 93.680847, 104.282455, -575.834106, , 
1759229667.858992, 2.345121, 4.826262, -3.510648, -0.109949, -5.788121, 0.574399, 93.280273, 104.479477, -575.624146, , 
1759229667.879003, 3.041833, 3.997569, -3.663129, -0.928298, -6.173588, 1.084397, 92.351608, 104.404953, -575.607910, , 
1759229667.898986, 1.320402, 3.984700, -4.891803, -2.106903, -5.647570, 1.620516, 90.561081, 104.771103, -576.525513, , 
1759229667.919008, -0.813580, 6.410774, -7.876475, -2.874332, -5.288496, 1.544365, 89.185669, 105.095749, -577.967102, , 
1759229667.938075, -1.796699, 9.176825, -10.794408, -2.466854, -4.849687, 1.460424, 88.668762, 105.432800, -578.272095, , 
1759229667.958986, -3.238008, 8.012046, -11.232996, -1.490853, -4.179825, 1.466913, 86.851761, 105.755722, -578.639465, , 
1759229667.979005, -3.582624, 6.140379, -9.504981, -0.721414, -3.480446, 1.637817, 85.600433, 106.046875, -578.322144, , 
1759229667.998992, -3.676297, 6.503699, -7.314735, -0.086757, -2.995935, 2.186838, 84.152893, 106.347748, -577.327209, , 
1759229668.018999, -4.517559, 6.717681, -3.834763, 0.334190, -3.494253, 2.898010, 82.170273, 107.138840, -576.474365, , 
1759229668.038046, -5.053112, 6.858939, -2.655319, 0.380144, -3.831113, 3.328161, 79.615311, 108.013931, -574.614624, , 
1759229668.058981, -7.646332, 7.581838, -1.280000, 0.065208, -3.801849, 4.229393, 76.968948, 109.532974, -573.078186, , 
1759229668.078994, -10.514735, 7.116016, -0.110283, -0.348497, -3.217080, 4.520842, 74.535004, 111.555496, -571.862854, , 
1759229668.098989, -14.478186, 6.445490, 0.654665, -1.114189, -2.944766, 4.321838, 71.997482, 113.531357, -570.343872, , 
1759229668.118990, -14.727183, 7.211635, -1.090708, -1.398850, -2.757726, 3.858530, 70.125916, 115.709259, -570.121033, , 
1759229668.138040, -14.923957, 6.541258, -1.266982, -1.454006, -2.251245, 3.647127, 68.917267, 117.616043, -569.317505, , 
1759229668.158989, -15.766716, 7.384616, -3.555389, -1.508970, -1.292534, 3.478599, 67.268539, 119.533127, -569.198608, , 
1759229668.179006, -19.138650, 6.310218, -5.416881, -1.643603, -0.190334, 2.556505, 66.519043, 120.779312, -569.916687, , 
1759229668.198983, -18.684200, 5.605425, -6.905177, -1.462211, -0.134075, 1.336144, 65.901810, 121.546463, -569.327393, , 
1759229668.219009, -15.402797, 4.475511, -7.814525, -1.215836, -0.596684, 0.676426, 66.037170, 122.083542, -570.080383, , 
1759229668.239010, -12.568661, 4.945822, -7.304410, -0.918660, -1.105776, 0.777486, 65.620605, 122.525513, -569.351562, , 
1759229668.258983, -13.182175, 4.234146, -6.099977, -0.697640, -2.157653, 0.981651, 65.124268, 123.198059, -568.084473, , 
1759229668.279006, -13.782970, 4.393210, -5.014655, -0.519447, -2.873228, 0.766178, 65.342026, 123.574310, -566.753601, , 
1759229668.298982, -13.121273, 3.969287, -3.889680, -0.536739, -3.082227, 0.242673, 65.440231, 123.567520, -564.956299, , 
1759229668.318346, -10.679935, 2.911050, -4.266168, -0.645589, -2.343927, -0.310812, 65.823486, 123.214844, -564.303955, , 
1759229668.338997, -8.021024, 1.310376, -4.625298, -0.416497, -1.217750, -0.711940, 66.212585, 122.890823, -564.178894, , 
1759229668.358984, -6.265775, -0.176872, -4.960935, -0.197854, -0.207025, -1.147118, 66.687439, 121.755386, -563.995911, , 
