SamplingTime,AccelerationX,AccelerationY,AccelerationZ,GyroX,GyroY,GyroZ,Durations,Subject,Activity
1759229789.51501,9.738116,16.246005,3.38181,0.924872,2.870488,2.03035,5.26,2,DOWNSTAIRS
1759229789.53496,0.252888,9.210793,-2.107496,1.953244,-3.618379,0.39206,5.28,2,DOWNSTAIRS
1759229789.55500,-2.557756,7.480533,8.314913,1.293853,-5.977821,-0.083511,5.30,2,DOWNSTAIRS
1759229789.57505,-2.862717,7.460033,5.832724,0.51865,-4.840477,-0.717455,5.32,2,DOWNSTAIRS
1759229789.59507,-1.781136,10.841544,6.786963,-0.474655,-3.174006,-1.146739,5.34,2,DOWNSTAIRS
1759229789.61507,1.674894,13.106907,5.916521,-1.619274,-1.310313,-0.625798,5.36,2,DOWNSTAIRS
1759229789.63502,4.19913,11.60679,2.121412,-2.03909,1.844811,-0.09636,5.38,2,DOWNSTAIRS
1759229789.65505,5.553051,10.0751,-2.058116,-1.482347,5.43183,0.120829,5.40,2,DOWNSTAIRS
1759229789.67499,2.655319,9.866206,-5.650765,-1.544411,1.645438,0.016041,5.42,2,DOWNSTAIRS
1759229789.69501,0.789937,7.236325,-11.896638,0.615583,-2.213927,-0.282127,5.44,2,DOWNSTAIRS
1759229789.71507,-1.084424,5.766285,-3.809324,1.499422,-3.342915,-0.390304,5.46,2,DOWNSTAIRS
1759229789.73499,-0.585981,6.774543,-0.152181,1.082999,-1.838874,-0.287269,5.48,2,DOWNSTAIRS
1759229789.75504,-0.455497,7.12679,1.65185,0.260114,0.046749,-0.148168,5.50,2,DOWNSTAIRS
1759229789.77510,0.07018,7.051223,2.549077,-0.138927,1.1287,0.018757,5.52,2,DOWNSTAIRS
1759229789.79505,1.737592,6.411522,-0.1444,0.179979,1.633833,0.169121,5.54,2,DOWNSTAIRS
1759229789.81506,1.80029,6.553828,-2.417096,0.465236,1.337329,0.162298,5.56,2,DOWNSTAIRS
1759229789.83499,1.783381,8.104223,-0.307655,0.450057,0.213835,0.063667,5.58,2,DOWNSTAIRS
1759229789.85505,4.600309,9.799617,0.756119,0.394693,0.484254,0.412277,5.60,2,DOWNSTAIRS
1759229789.87505,9.037962,10.051756,-2.261922,0.968661,1.607055,1.241028,5.62,2,DOWNSTAIRS
1759229789.89519,9.281871,12.274922,-2.643049,1.277392,0.04322,1.923697,5.64,2,DOWNSTAIRS
1759229789.91501,4.001908,16.753725,-4.883423,1.936635,-1.663661,1.784901,5.66,2,DOWNSTAIRS
1759229789.93501,0.539294,18.181717,-2.714725,2.156653,-2.672598,1.478691,5.68,2,DOWNSTAIRS
1759229789.95506,-1.842488,19.030761,1.986439,1.745763,-1.997118,1.252882,5.70,2,DOWNSTAIRS
1759229789.97502,-4.419547,18.802414,2.904017,0.971036,0.029312,0.858186,5.72,2,DOWNSTAIRS
1759229789.99506,-2.787449,10.140491,3.14209,-0.053137,1.284274,0.83223,5.74,2,DOWNSTAIRS
1759229790.01504,-3.035848,7.073968,0.30541,-0.72843,1.996325,0.315588,5.76,2,DOWNSTAIRS
1759229790.03499,-3.382857,7.767538,0.290746,-1.538315,1.870495,-0.256379,5.78,2,DOWNSTAIRS
1759229790.05500,-2.153435,8.69185,0.079009,-1.671337,1.727848,-0.662948,5.80,2,DOWNSTAIRS
1759229790.07498,-1.677138,8.155998,-1.949628,-1.357503,1.704904,-0.900977,5.82,2,DOWNSTAIRS
1759229790.09508,-1.968034,5.857414,-1.706168,-1.131826,1.59952,-1.214895,5.84,2,DOWNSTAIRS
1759229790.11501,-1.56925,3.43149,-1.138443,-0.838707,1.282862,-1.594416,5.86,2,DOWNSTAIRS
1759229790.13415,1.022025,2.289306,-1.306636,-0.359622,0.704101,-1.665477,5.88,2,DOWNSTAIRS
1759229790.15507,2.19653,2.009184,-1.881992,-0.011279,-0.067015,-1.639533,5.90,2,DOWNSTAIRS
1759229790.17507,3.131316,4.160973,-2.038663,-0.016713,-0.916569,-1.483461,5.92,2,DOWNSTAIRS
1759229790.19507,4.364181,6.583755,-0.54498,-0.287958,-1.310434,-0.792123,5.94,2,DOWNSTAIRS
1759229790.21502,5.081244,9.19957,-1.079486,-0.154035,-0.523183,-0.403996,5.96,2,DOWNSTAIRS
1759229790.23427,3.440318,11.109096,-3.969437,-0.030537,0.922504,-0.502824,5.98,2,DOWNSTAIRS
1759229790.25502,4.991162,10.593445,-0.893336,-0.853009,0.125761,-0.419789,6.00,2,DOWNSTAIRS
1759229790.27500,5.59076,9.158869,1.013645,-1.028833,-2.139617,-0.265076,6.02,2,DOWNSTAIRS
1759229790.29447,4.143016,8.470087,-0.984017,-0.633248,-1.848083,0.020017,6.04,2,DOWNSTAIRS
1759229790.31499,4.571429,9.77777,-3.934571,0.145043,0.979347,0.517886,6.06,2,DOWNSTAIRS
1759229790.33453,6.539163,11.026346,-3.557784,0.474563,2.103659,1.033385,6.08,2,DOWNSTAIRS
1759229790.35409,4.209007,9.681852,1.745223,-0.610511,1.094394,0.998266,6.10,2,DOWNSTAIRS
1759229790.37507,-0.616806,15.596129,-2.694973,-1.462862,1.860588,1.255537,6.12,2,DOWNSTAIRS
1759229790.39499,1.045967,28.125734,-30.702943,1.456581,-1.176598,2.617524,6.14,2,DOWNSTAIRS
1759229790.41503,10.918607,17.65185,11.921778,2.542889,-4.412454,0.80553,6.16,2,DOWNSTAIRS
1759229790.43464,-0.5574,13.91914,3.582025,1.836289,-3.725385,-0.238813,6.18,2,DOWNSTAIRS
1759229790.45500,-0.508917,7.341221,11.779173,0.369761,-3.118648,0.159246,6.20,2,DOWNSTAIRS
1759229790.47501,-2.414702,5.947945,8.691251,-0.925398,0.591978,0.090169,6.22,2,DOWNSTAIRS
1759229790.49501,-4.424485,6.447136,5.495291,-1.640688,1.593649,-0.279895,6.24,2,DOWNSTAIRS
1759229790.51501,-2.843114,14.151079,-0.321272,-1.484667,1.023241,-0.269437,6.26,2,DOWNSTAIRS
1759229790.53487,2.834585,14.609419,-1.217003,-0.717677,0.788532,-0.650792,6.28,2,DOWNSTAIRS
1759229790.55407,7.472752,11.653477,-3.171419,-0.40053,0.797008,-0.458831,6.30,2,DOWNSTAIRS
1759229790.57484,2.470666,8.340201,-1.669207,-0.505545,0.910605,-0.58647,6.32,2,DOWNSTAIRS
