SamplingTime, AccelerationX, AccelerationY, AccelerationZ, GyroX, GyroY, GyroZ, MagneticFieldX, MagneticFieldY, MagneticFieldZ, Latitude, Longitude
1759230022.634118, 2.747496, -4.202722, -5.457732, -0.220889, 0.232218, 0.438071, -88.431335, -168.813660, -897.579651, , 
1759230022.653302, 1.830666, -4.868011, -6.336853, -0.265167, -0.124011, 0.493083, -88.253723, -168.698532, -897.310730, 13.727651, 100.772651
1759230022.674160, 1.245434, -4.739173, -7.539191, -0.115721, -0.138326, 0.448521, -88.083282, -168.950104, -897.657593, 13.727651, 100.772651
1759230022.694215, 1.657236, -4.329315, -7.657555, 0.009819, -0.108990, 0.563134, -87.803986, -168.986542, -897.143433, 13.727651, 100.772651
1759230022.714201, 2.177526, -3.905242, -7.722647, 0.149283, 0.099216, 0.861643, -87.622421, -169.393234, -897.262146, 13.727651, 100.772651
1759230022.734179, 1.807173, -4.494665, -6.536619, 0.129954, 0.119321, 1.031793, -86.876526, -169.881042, -897.569336, 13.727651, 100.772651
1759230022.753338, 1.443554, -5.317073, -6.198887, -0.019972, -0.044882, 0.901300, -86.595886, -170.278595, -897.505798, 13.727651, 100.772651
1759230022.774187, 1.679981, -5.309441, -6.897096, -0.039984, -0.203158, 0.620986, -86.504547, -170.237091, -897.452087, 13.727651, 100.772651
1759230022.794150, 2.809895, -3.956568, -7.823952, 0.040294, -0.158271, 0.601022, -86.218765, -170.307785, -897.498413, 13.727651, 100.772651
1759230022.813738, 4.480748, -2.843713, -8.506449, -0.018274, 0.369998, 1.022245, -85.742767, -170.786041, -897.034485, 13.727651, 100.772651
1759230022.834186, 5.545121, -2.919430, -7.618350, -0.412455, 0.990464, 1.591419, -84.586960, -171.078339, -896.649048, 13.727651, 100.772651
1759230022.853352, 5.978322, -3.315520, -6.464195, -0.797811, 0.954077, 2.086913, -83.361496, -171.718262, -896.292114, 13.727651, 100.772651
1759230022.874189, 4.327819, -2.822614, -6.015881, -0.844860, 0.150496, 2.185959, -82.191528, -172.462616, -895.483093, 13.727651, 100.772651
1759230022.894166, 1.859247, -2.461539, -6.038925, -0.920754, -1.280477, 1.948763, -81.739624, -173.074783, -895.691833, 13.727651, 100.772651
1759230022.913679, 0.485873, -2.338387, -9.357438, -0.864747, -1.459402, 1.712185, -81.620529, -173.608017, -896.262146, 13.727651, 100.772651
1759230022.934170, 0.378134, -1.689857, -11.303924, -0.716007, -0.528706, 1.693717, -81.101288, -174.123154, -896.028625, 13.727651, 100.772651
1759230022.954156, 0.893785, -1.864784, -9.561095, -0.681339, 0.226371, 2.005393, -80.514221, -174.684174, -895.723389, 13.727651, 100.772651
1759230022.974179, 0.546028, -2.968062, -5.030367, -0.997097, -0.047044, 1.949736, -79.412399, -175.636841, -895.413696, 13.727651, 100.772651
1759230022.994164, -6.450279, -9.421333, -11.598560, -0.668196, 2.036500, 0.065686, -78.747009, -175.507385, -893.673157, 13.727651, 100.772651
1759230023.014182, -6.367529, -7.992893, -9.962872, -0.422544, 1.326836, -0.937531, -78.890839, -174.618515, -893.138123, 13.727651, 100.772651
1759230023.034185, -1.608754, -0.539294, -10.531046, 0.297280, 1.798522, -0.978822, -78.344070, -174.054184, -892.195557, 13.727651, 100.772651
1759230023.054173, 1.417816, 1.393725, -7.348553, 0.415337, 1.205538, 0.150297, -78.260345, -174.055222, -891.533081, 13.727651, 100.772651
1759230023.073772, 2.194435, -1.891120, -6.019472, -0.014002, -0.774119, 0.975775, -78.164978, -174.558289, -891.616455, 13.727859, 100.772432
1759230023.094155, 2.034772, -4.407127, -12.646921, 0.010374, -0.199316, 1.471162, -77.724792, -175.388184, -891.960938, 13.727859, 100.772432
