SamplingTime, AccelerationX, AccelerationY, AccelerationZ, GyroX, GyroY, GyroZ, MagneticFieldX, MagneticFieldY, MagneticFieldZ, Latitude, Longitude
1759228711.487779, 0.636409, -2.676418, -8.886828, 0.145249, -0.044878, -0.167995, 26.401169, 23.680130, -274.780701, 13.727791, 100.772458
1759228711.507807, 0.497246, -3.180996, -8.442105, 0.069497, -0.039548, -0.103796, 26.406784, 23.616852, -275.064392, 13.727791, 100.772458
1759228711.527047, 0.450559, -3.626467, -8.672547, -0.029504, -0.079918, -0.126508, 26.416565, 23.635315, -274.525635, 13.727791, 100.772458
1759228711.547781, 0.253785, -3.579331, -9.026589, -0.041339, -0.043924, -0.204399, 26.545349, 23.200027, -274.534912, 13.727791, 100.772458
1759228711.567680, 0.416142, -3.388394, -9.358336, 0.049402, -0.035784, -0.263339, 25.882202, 23.259033, -274.386780, 13.727791, 100.772458
1759228711.587798, 0.602441, -3.147926, -9.415497, 0.213374, -0.205540, -0.286272, 25.921631, 23.052170, -274.590759, 13.727791, 100.772458
1759228711.607855, 0.651971, -2.894889, -9.103653, 0.289198, -0.289735, -0.288754, 25.639038, 23.120300, -274.831055, 13.727791, 100.772458
1759228711.627317, 0.740856, -3.161543, -8.812607, 0.184849, -0.227061, -0.249397, 25.239777, 23.133850, -274.876312, 13.727791, 100.772458
1759228711.647857, 0.638803, -3.321506, -8.879046, 0.007618, -0.096295, -0.209005, 25.334396, 23.120758, -274.801025, 13.727791, 100.772458
1759228711.667997, 0.496647, -3.322703, -9.312098, -0.092263, 0.018638, -0.211088, 25.576523, 23.120758, -275.250580, 13.727791, 100.772458
1759228711.687856, 0.488118, -3.309086, -9.712977, -0.061050, 0.018162, -0.218694, 24.968094, 23.335907, -274.685883, 13.727791, 100.772458
1759228711.707823, 0.580444, -3.114707, -9.536554, 0.019603, -0.018234, -0.214046, 25.140228, 23.420456, -275.417175, 13.727791, 100.772458
1759228711.727451, 0.566827, -3.069815, -9.104850, 0.012892, -0.061125, -0.223087, 24.854904, 23.250778, -274.966125, 13.727791, 100.772458
1759228711.747483, 0.715268, -3.473238, -9.047090, -0.034234, -0.075575, -0.241368, 24.558167, 23.268204, -274.973999, 13.727791, 100.772458
1759228711.767868, 0.624438, -3.646219, -9.161263, -0.052017, -0.224920, -0.250155, 24.901901, 23.057709, -275.084137, 13.727791, 100.772458
1759228711.787805, 0.509815, -3.413832, -9.059210, -0.052193, -0.305325, -0.245480, 24.183884, 22.922180, -274.873718, 13.727791, 100.772458
1759228711.807797, 0.535403, -3.179799, -8.980052, -0.021105, -0.230663, -0.224875, 24.541214, 23.287430, -274.928955, 13.727791, 100.772458
1759228711.827566, 0.495600, -3.016844, -8.969428, 0.024722, -0.167401, -0.184379, 23.795456, 23.045593, -274.850220, 13.727791, 100.772458
1759228711.847874, 0.231938, -2.994099, -8.954763, 0.098749, -0.038463, -0.122329, 23.831512, 22.851227, -274.554260, 13.727791, 100.772458
1759228711.867883, -0.009427, -3.427599, -8.691850, 0.169594, -0.113176, -0.060144, 24.034790, 23.235153, -274.839661, 13.727791, 100.772458
1759228711.887865, -0.012121, -3.818153, -9.239523, 0.416427, -0.279418, -0.191744, 23.706680, 22.944092, -275.335815, 13.727791, 100.772458
1759228711.907807, -0.417639, -2.660856, -8.497620, 0.798990, -0.500590, -0.209099, 23.424820, 22.257858, -275.258301, 13.727791, 100.772458
1759228711.927761, -0.982221, -2.790442, -6.293159, 0.771841, -0.705516, -0.358749, 23.001846, 22.148209, -275.246704, 13.727791, 100.772458
1759228711.947814, -1.531242, -3.592350, -3.683629, 0.334914, -1.439745, -0.511541, 22.767609, 21.813965, -275.455994, 13.727791, 100.772458
1759228711.967444, -0.623241, -3.935918, -2.972252, -0.219795, -2.516632, -0.584908, 21.668030, 21.669510, -274.941376, 13.727791, 100.772458
1759228711.987881, 1.416619, -2.738219, -5.850381, -0.496239, -1.336968, 0.545133, 20.636261, 21.821030, -274.068024, 13.727791, 100.772458
1759228712.007799, 4.315100, -2.950854, -8.112902, -0.161865, -0.481214, 1.984239, 20.459320, 22.307281, -273.682861, 13.727791, 100.772458
1759228712.027795, -2.179472, -1.429039, -6.223278, -0.121946, -0.878114, 2.132905, 21.367416, 22.882706, -273.619568, 13.727791, 100.772458
1759228712.047862, -4.909610, -0.787842, -4.731391, -0.329244, -1.312480, 1.960678, 22.023239, 23.179077, -272.984985, 13.727791, 100.772458
1759228712.067862, -2.276587, -2.072331, -5.763143, -0.375114, -0.810571, 1.915674, 22.589783, 23.610428, -272.668518, 13.727791, 100.772458
1759228712.087864, -3.945195, -1.615188, -6.228665, -0.795161, 0.344340, 1.382935, 23.146164, 24.533096, -271.988403, 13.727791, 100.772458
1759228712.107795, -4.479551, -0.480037, -6.769007, -1.201013, 1.160255, 1.078486, 23.974930, 25.218475, -271.373230, 13.727791, 100.772458
1759228712.127801, -4.880730, 0.415244, -7.060650, -1.400365, 1.131331, 0.884531, 25.044373, 25.351730, -271.154938, 13.727791, 100.772458
1759228712.146990, -4.093187, 0.137816, -7.654562, -1.563774, 1.073810, 0.709232, 25.578568, 25.933121, -270.347595, 13.727791, 100.772458
1759228712.167801, -3.069217, 1.192911, -8.663718, -1.618768, 1.132330, 0.884197, 25.991760, 26.307648, -269.771667, 13.727791, 100.772458
