SamplingTime,AccelerationX,AccelerationY,AccelerationZ,GyroX,GyroY,GyroZ,Durations,Subject,Activity
1759229465.76716,-1.18902,6.075586,0.976236,0.845826,1.021349,0.269303,8.10,1,DOWNSTAIRS
1759229465.78704,-0.654814,6.753444,1.526004,0.788841,0.075595,0.098836,8.12,1,DOWNSTAIRS
1759229465.80621,-0.190189,7.321918,-0.311545,0.741735,-1.033658,-0.112753,8.14,1,DOWNSTAIRS
1759229465.82710,0.100706,7.793126,-3.112163,0.71801,-1.049646,-0.198877,8.16,1,DOWNSTAIRS
1759229465.84712,-0.999579,7.938724,-4.90138,1.210295,-0.488133,-0.228066,8.18,1,DOWNSTAIRS
1759229465.86711,-2.550124,11.574618,-3.997269,1.564889,-0.287144,-0.665178,8.20,1,DOWNSTAIRS
1759229465.88704,-3.208529,15.258397,-3.293075,1.695322,-0.424387,-1.336161,8.22,1,DOWNSTAIRS
1759229465.90622,-4.081964,16.543335,-3.399617,1.774242,-0.238396,-1.800263,8.24,1,DOWNSTAIRS
1759229465.92710,-4.045453,22.226721,0.926556,0.828682,0.018201,-2.452462,8.26,1,DOWNSTAIRS
1759229465.94714,-0.284162,30.700249,-0.173729,-0.200758,-1.262326,-2.252186,8.28,1,DOWNSTAIRS
1759229465.96715,2.307561,17.490541,-8.404097,-0.384377,-1.04772,-1.43595,8.30,1,DOWNSTAIRS
1759229465.98706,3.155109,11.252299,-6.270414,-0.357583,0.600512,-1.215249,8.32,1,DOWNSTAIRS
1759229466.00711,0.809539,9.268553,-2.264017,-0.247008,0.264786,-0.47601,8.34,1,DOWNSTAIRS
1759229466.02710,0.571915,7.392995,-1.516727,-0.124659,-0.265685,-0.081438,8.36,1,DOWNSTAIRS
1759229466.04712,0.337732,5.602582,-2.708291,-0.068546,-0.061074,-0.202973,8.38,1,DOWNSTAIRS
1759229466.06710,0.135572,6.067954,-2.445827,-0.057122,0.497597,-0.445691,8.40,1,DOWNSTAIRS
1759229466.08707,0.170437,6.704513,-1.578078,-0.151388,1.006287,-0.324304,8.42,1,DOWNSTAIRS
1759229466.10625,1.957858,5.569811,0.137367,-0.267182,1.022209,-0.020738,8.44,1,DOWNSTAIRS
1759229466.12710,3.409044,4.613776,0.852037,-0.394441,1.061266,0.397332,8.46,1,DOWNSTAIRS
1759229466.14711,4.105457,3.718046,0.955735,-0.400921,0.946554,0.796255,8.48,1,DOWNSTAIRS
1759229466.16710,3.077746,2.694225,0.972495,-0.585156,0.566142,0.989815,8.50,1,DOWNSTAIRS
1759229466.18707,1.638232,2.89878,0.060903,-1.000922,0.050715,1.16351,8.52,1,DOWNSTAIRS
1759229466.20626,1.295562,4.151995,-0.728286,-1.513379,-0.653307,1.544868,8.54,1,DOWNSTAIRS
1759229466.22710,-0.095768,7.720851,-2.599205,-1.767283,-0.667527,1.891889,8.56,1,DOWNSTAIRS
1759229466.24710,-2.267459,11.59886,-5.739201,-1.148494,0.849361,1.53794,8.58,1,DOWNSTAIRS
1759229466.26710,-2.382829,12.030714,-4.074333,-1.209963,1.614684,1.212864,8.60,1,DOWNSTAIRS
1759229466.28707,-1.760935,10.1369,-4.774337,-1.097013,1.245964,0.964866,8.62,1,DOWNSTAIRS
1759229466.30628,-5.523124,7.705738,-3.6338,-0.590362,0.316746,0.431248,8.64,1,DOWNSTAIRS
1759229466.32710,-7.836072,7.747188,-3.30729,-0.046008,-1.201498,-0.336705,8.66,1,DOWNSTAIRS
1759229466.34710,-4.233397,8.05589,-2.587683,0.638747,-3.487401,-0.83334,8.68,1,DOWNSTAIRS
1759229466.36710,0.063297,8.363844,-4.19105,0.804905,-4.028244,-1.113777,8.70,1,DOWNSTAIRS
1759229466.38707,3.809923,8.764274,-4.964377,0.77977,-2.558827,-1.013618,8.72,1,DOWNSTAIRS
1759229466.40631,5.413889,11.414356,-3.482965,0.480174,-0.875027,-0.336707,8.74,1,DOWNSTAIRS
1759229466.42709,6.550985,16.566529,-3.702334,0.286405,0.554618,0.657805,8.76,1,DOWNSTAIRS
1759229466.44635,-0.087089,17.413478,2.259827,0.075337,0.32967,0.754728,8.78,1,DOWNSTAIRS
1759229466.46712,-4.046949,16.515053,5.418378,-0.395455,1.462218,0.553199,8.80,1,DOWNSTAIRS
1759229466.48634,-8.487295,21.369896,4.768202,-1.110725,0.702154,-0.174802,8.82,1,DOWNSTAIRS
1759229466.50631,-12.784139,17.798944,-0.298677,-0.832968,-6.991285,-1.343235,8.84,1,DOWNSTAIRS
1759229466.52710,-4.931756,10.936264,-17.496526,-1.025358,-3.746588,-0.141311,8.86,1,DOWNSTAIRS
1759229466.54711,1.521066,9.193435,-8.951172,1.099153,3.416491,-0.433388,8.88,1,DOWNSTAIRS
1759229466.56709,3.983652,12.306496,3.431041,1.141907,4.273413,0.387311,8.90,1,DOWNSTAIRS
