SamplingTime, AccelerationX, AccelerationY, AccelerationZ, GyroX, GyroY, GyroZ, MagneticFieldX, MagneticFieldY, MagneticFieldZ, Latitude, Longitude
1759315569.158404, -0.114622, 1.486051, -9.313594, 0.103367, -0.314745, 0.068767, 27.059067, -105.927811, 75.170624, 13.727808, 100.772341
1759315569.178474, -0.293589, 1.381155, -9.497499, 0.185220, -0.302464, 0.128596, 27.224045, -105.843201, 75.293594, 13.727806, 100.772334
1759315569.199327, -0.353743, 1.747169, -10.166080, 0.133182, 0.000331, 0.293168, 27.352829, -105.953369, 75.328598, 13.727806, 100.772334
1759315569.219313, -0.164302, 2.144157, -10.015245, -0.033468, 0.274177, 0.542271, 27.777649, -105.769760, 74.750916, 13.727806, 100.772334
1759315569.239349, -0.196923, 1.882291, -9.753379, -0.222861, 0.445549, 0.679468, 27.835007, -105.498962, 74.795380, 13.727806, 100.772334
1759315569.259329, -0.237625, 0.403423, -10.127623, -0.311355, 0.584317, 0.443446, 28.334778, -105.385391, 74.952591, 13.727806, 100.772334
1759315569.279304, -0.004938, 0.992846, -9.886407, -0.253594, 0.733326, 0.322743, 28.535828, -105.320099, 74.626022, 13.727806, 100.772334
1759315569.299332, 0.329801, 2.587833, -9.597157, -0.253262, 0.758323, 0.666243, 29.061356, -105.216553, 74.340195, 13.727806, 100.772334
1759315569.319311, 0.470461, 2.782811, -9.059360, -0.263309, 0.531061, 1.000270, 29.431671, -104.642075, 74.277985, 13.727806, 100.772334
1759315569.339322, 1.033248, 1.187524, -8.633491, -0.255738, 0.133055, 0.945847, 29.989120, -104.403244, 74.403885, 13.727806, 100.772334
1759315569.358553, 1.316063, 0.002693, -8.679430, -0.113639, -0.264109, 0.667770, 30.541031, -104.351471, 74.673538, 13.727806, 100.772334
1759315569.379306, 0.817470, 1.716493, -10.108020, 0.029904, -0.170054, 0.748897, 30.859360, -104.184143, 74.311310, 13.727806, 100.772334
1759315569.399403, 1.280599, 3.734655, -10.392332, -0.245629, 0.251034, 1.323104, 31.720398, -103.999878, 74.628906, 13.727806, 100.772334
1759315569.419309, 1.790264, 3.999813, -8.753501, -0.927910, 0.309957, 2.066007, 33.011627, -103.494553, 75.071320, 13.727806, 100.772334
1759315569.439322, 1.973570, 4.055927, -9.274389, -1.267177, 0.220468, 2.883767, 35.045761, -102.907059, 75.916595, 13.727806, 100.772334
1759315569.459344, 2.010680, 6.203377, -11.948114, -1.019192, 0.697555, 3.858524, 37.304489, -102.409363, 76.686157, 13.727806, 100.772334
1759315569.479299, 0.633715, 5.539734, -11.703606, -0.837417, 1.178978, 4.306159, 40.063400, -102.028473, 76.893417, 13.727806, 100.772334
1759315569.499316, 0.610073, 2.697218, -9.176227, -0.954118, 0.981319, 4.233659, 42.891632, -101.791779, 77.249649, 13.727806, 100.772334
1759315569.518427, -0.072425, 2.074576, -8.149563, -1.227285, 0.651011, 4.094496, 45.537338, -101.992065, 78.590912, 13.727806, 100.772334
1759315569.539312, -0.084845, 2.347215, -8.944438, -1.856177, 0.786095, 3.911474, 47.990051, -102.125488, 80.507187, 13.727806, 100.772334
1759315569.559314, -0.852186, 1.056591, -13.252205, -1.586518, 2.628153, 2.646168, 49.616257, -102.696594, 81.155853, 13.727806, 100.772334
1759315569.579293, 1.638382, 1.163133, -9.429414, -1.908483, 2.511371, 2.282469, 50.711456, -103.344223, 82.752670, 13.727806, 100.772334
1759315569.599312, 1.890821, 2.283919, -10.005967, -1.520722, 2.240003, 2.230711, 52.002823, -103.880676, 83.550049, 13.727806, 100.772334
1759315569.619302, 4.087650, 4.878336, -7.098958, -1.767981, 1.791455, 2.692707, 53.247070, -104.698502, 85.478302, 13.727806, 100.772334
1759315569.639313, 5.035006, 5.012560, -7.664139, -2.424764, 2.238679, 2.846931, 54.424789, -105.838593, 87.321808, 13.727806, 100.772334
1759315569.659313, 4.922179, 3.601328, -4.929212, -2.593341, 1.245919, 2.990356, 55.711731, -106.959518, 88.585938, 13.727806, 100.772334
