SamplingTime,AccelerationX,AccelerationY,AccelerationZ,GyroX,GyroY,GyroZ,Subject,Activity
1759229820.46032,6.318149,5.077653,2.15972,0.31411,1.348157,0.476629,6,DOWNSTAIRS
1759229820.47992,7.640496,8.728062,-5.697302,0.106019,1.363242,0.768362,6,DOWNSTAIRS
1759229820.50025,5.097405,15.260043,-0.636558,-1.324744,-0.485136,0.076147,6,DOWNSTAIRS
1759229820.52026,2.53127,12.835165,-1.81256,-1.652782,-1.566031,-0.485307,6,DOWNSTAIRS
1759229820.54032,2.955792,6.939444,-5.043535,-0.542708,-0.466799,-0.150256,6,DOWNSTAIRS
1759229820.56044,3.784036,3.115605,-4.366575,0.399624,0.480617,0.470549,6,DOWNSTAIRS
1759229820.58022,2.808548,6.58181,-6.174197,0.376842,-0.296758,0.680769,6,DOWNSTAIRS
1759229820.60028,2.571971,10.597634,-0.482581,-0.691971,-0.684538,0.210785,6,DOWNSTAIRS
1759229820.62033,0.714968,7.45734,-2.51032,-0.601527,-1.150943,-0.000051,6,DOWNSTAIRS
1759229820.64036,1.793257,3.832219,-3.73675,-0.137235,-1.182063,0.454865,6,DOWNSTAIRS
1759229820.66026,1.972523,2.321777,-1.060931,-0.152444,-0.220056,0.679761,6,DOWNSTAIRS
1759229820.68024,1.326986,6.288371,-3.069666,0.166722,-0.885849,0.633459,6,DOWNSTAIRS
1759229820.70026,0.613365,10.188675,-3.752761,0.105448,-0.535404,0.563865,6,DOWNSTAIRS
1759229820.72032,-0.661398,9.810391,-1.451934,0.104631,-0.181663,0.30933,6,DOWNSTAIRS
1759229820.74029,-0.520589,7.526323,-1.357213,0.785222,-0.172703,0.168262,6,DOWNSTAIRS
1759229820.76025,2.002002,9.329456,-3.242797,1.321492,0.485663,-0.019899,6,DOWNSTAIRS
1759229820.78025,4.629339,14.666281,-6.902783,1.884518,-0.522091,-0.298936,6,DOWNSTAIRS
1759229820.80031,5.308693,20.665402,-9.398888,1.991992,-1.746173,-0.717436,6,DOWNSTAIRS
1759229820.82029,6.599767,19.668067,-8.292168,1.792922,-0.956299,-0.980697,6,DOWNSTAIRS
1759229820.83987,10.26499,15.989676,-3.609259,1.391051,-1.915646,-0.638875,6,DOWNSTAIRS
1759229820.86026,6.183026,11.242722,-0.944812,0.715554,-1.842537,-1.052227,6,DOWNSTAIRS
1759229820.87943,4.525789,7.725341,-3.230826,0.567628,-1.10658,-1.185393,6,DOWNSTAIRS
1759229820.90026,3.232771,6.690148,-3.479523,0.393335,-0.822618,-0.807186,6,DOWNSTAIRS
1759229820.92025,2.15972,8.893711,-2.776675,0.3798,-0.678208,-0.300263,6,DOWNSTAIRS
1759229820.94025,1.541267,10.192565,-2.549825,0.371922,-0.329907,-0.14577,6,DOWNSTAIRS
1759229820.96029,2.503736,8.277354,-1.881843,0.139185,-0.077475,-0.151144,6,DOWNSTAIRS
1759229820.97985,3.054852,5.627721,-1.310526,-0.083891,0.040346,-0.13757,6,DOWNSTAIRS
1759229820.99970,3.071162,4.501099,-1.111508,-0.19553,0.155194,-0.132159,6,DOWNSTAIRS
1759229821.02026,2.533963,2.183961,-0.546327,-0.523024,0.783219,0.122709,6,DOWNSTAIRS
1759229821.04024,1.509694,1.229123,-0.66499,-0.568793,1.090335,0.541696,6,DOWNSTAIRS
1759229821.06025,1.959205,1.483507,-0.698209,-0.475681,0.919531,0.985491,6,DOWNSTAIRS
1759229821.08026,2.677316,1.42455,-0.459387,-0.473272,1.037788,1.187681,6,DOWNSTAIRS
