SamplingTime,AccelerationX,AccelerationY,AccelerationZ,GyroX,GyroY,GyroZ,duration,subject,activity
1759486007.95145,-4.976797,8.069956,-2.680608,-0.006657,-0.005141,-0.010179,31.17993,1,IDLE
1759486007.97142,-4.93445,8.083423,-2.71697,-0.004554,-0.000446,-0.005579,31.19990,1,IDLE
1759486007.99140,-4.909311,8.075941,-2.752733,0.00009,0.00551,0.002682,31.21988,1,IDLE
1759486008.01141,-4.897788,8.068909,-2.724751,0.001873,0.005561,0.005948,31.23989,1,IDLE
1759486008.03118,-4.909311,8.069507,-2.68405,-0.000537,0.004502,0.007302,31.25966,1,IDLE
1759486008.05143,-4.92996,8.06397,-2.665644,-0.00325,-0.007646,0.005899,31.27991,1,IDLE
1759486008.07143,-4.954501,8.067412,-2.703054,0.000304,-0.011692,0.004151,31.29991,1,IDLE
1759486008.09140,-4.976348,8.04751,-2.742408,-0.001757,-0.004956,0.003521,31.31988,1,IDLE
1759486008.11142,-4.962432,8.053496,-2.754828,-0.001978,0.003096,0.001786,31.33990,1,IDLE
1759486008.13119,-4.923526,8.05993,-2.730437,-0.005236,0.007598,0.000911,31.35967,1,IDLE
1759486008.15143,-4.912603,8.06008,-2.703652,-0.005481,0.008446,0.003495,31.37991,1,IDLE
1759486008.17143,-4.92607,8.06397,-2.699163,-0.006561,0.000012,0.00814,31.39991,1,IDLE
1759486008.19139,-4.945074,8.064868,-2.709039,-0.002241,-0.00253,0.00711,31.41987,1,IDLE
1759486008.21143,-4.948516,8.054094,-2.710984,-0.002501,-0.003669,0.004627,31.43991,1,IDLE
1759486008.23121,-4.957494,8.042273,-2.702904,-0.004811,0.004175,-0.001367,31.45969,1,IDLE
1759486008.25142,-4.938639,8.06427,-2.709787,-0.007753,0.012463,-0.00054,31.47990,1,IDLE
1759486008.27144,-4.898237,8.088212,-2.694225,-0.008766,0.008588,0.000754,31.49992,1,IDLE
1759486008.29143,-4.902278,8.086566,-2.674772,-0.007426,-0.004493,0.006595,31.51991,1,IDLE
1759486008.31143,-4.913201,8.06831,-2.705897,-0.004201,-0.016588,0.009515,31.53991,1,IDLE
1759486008.33120,-4.940585,8.066963,-2.756624,-0.000184,-0.010145,0.012354,31.55968,1,IDLE
1759486008.35143,-4.972906,8.046014,-2.75423,-0.002457,0.004252,0.012236,31.57991,1,IDLE
1759486008.37141,-4.951957,8.068011,-2.714276,-0.003755,0.012425,0.009766,31.59989,1,IDLE
1759486008.39140,-4.915895,8.083573,-2.674323,-0.004526,0.002457,0.003795,31.61988,1,IDLE
1759486008.41143,-4.907216,8.073098,-2.691681,-0.001398,-0.015469,0.002773,31.63991,1,IDLE
1759486008.43124,-4.93445,8.06816,-2.721908,-0.001177,-0.019681,0.011055,31.65972,1,IDLE
1759486008.45145,-4.946121,8.078186,-2.722058,-0.005326,-0.011591,0.018684,31.67993,1,IDLE
1759486008.47143,-4.939837,8.074595,-2.726696,-0.009444,0.001324,0.020881,31.69991,1,IDLE
1759486008.49140,-4.930709,8.050802,-2.718466,-0.010043,0.013132,0.017401,31.71988,1,IDLE
1759486008.51143,-4.942231,8.033594,-2.662652,-0.007913,0.00258,0.006022,31.73991,1,IDLE
1759486008.53126,-4.912603,8.08073,-2.695273,-0.004975,-0.011135,0.004548,31.75974,1,IDLE
1759486008.55143,-4.922479,8.084172,-2.70455,-0.00161,-0.013191,0.012344,31.77991,1,IDLE
1759486008.57143,-4.952107,8.079982,-2.727894,-0.003385,-0.006663,0.014567,31.79991,1,IDLE
1759486008.59140,-4.950461,8.063222,-2.703203,-0.005008,0.001528,0.01193,31.81988,1,IDLE
1759486008.61140,-4.922778,8.054244,-2.705897,-0.006898,0.001314,0.010373,31.83988,1,IDLE
1759486008.63127,-4.895693,8.077438,-2.695871,-0.004482,0.001451,0.008481,31.85975,1,IDLE
1759486008.65143,-4.89704,8.075044,-2.675371,-0.003195,-0.006364,0.009614,31.87991,1,IDLE
1759486008.67142,-4.897339,8.09315,-2.68375,-0.00335,-0.010573,0.009119,31.89990,1,IDLE
1759486008.69140,-4.904073,8.095245,-2.692429,-0.005356,-0.014668,0.012826,31.91988,1,IDLE
1759486008.71141,-4.918588,8.064719,-2.736423,-0.004565,-0.009227,0.016572,31.93989,1,IDLE
