SamplingTime,AccelerationX,AccelerationY,AccelerationZ,GyroX,GyroY,GyroZ,Durations,Subject,Activity
1759224928.43086,-8.114847,14.600889,-1.498172,-3.239576,-1.578105,-0.331835,10.26,3,RUN
1759224928.45090,-6.578817,34.63078,-10.36001,-2.310036,-1.556262,-2.424639,10.28,3,RUN
1759224928.47096,8.023718,22.806866,4.879383,-2.949722,2.289758,-2.46976,10.30,3,RUN
1759224928.49041,9.536255,13.874698,7.457938,-3.174758,-0.474159,-2.2207,10.32,3,RUN
1759224928.51085,9.495105,21.255573,-2.594267,-2.237309,0.811162,-1.809756,10.34,3,RUN
1759224928.53083,2.388366,18.78745,1.45747,-1.577519,0.774007,-1.099292,10.36,3,RUN
1759224928.55001,-4.052486,13.964181,2.84925,-2.024341,-1.559436,-0.714895,10.38,3,RUN
1759224928.57087,-2.314744,12.806435,-2.084003,-1.833841,-2.48969,-0.950238,10.40,3,RUN
1759224928.59047,5.21921,11.23539,-2.340332,-1.013349,-1.608583,-1.224569,10.42,3,RUN
1759224928.61002,5.928043,6.705411,-1.098041,-0.360076,-1.941992,-1.114154,10.44,3,RUN
1759224928.63087,4.41835,2.523339,-3.224241,0.729379,-1.397632,-1.055402,10.46,3,RUN
1759224928.65088,2.703652,-0.514753,-3.421464,1.914269,-0.855872,-0.787893,10.48,3,RUN
1759224928.67088,1.944092,-2.678962,-2.67163,2.754483,-1.080311,-0.432096,10.50,3,RUN
1759224928.69049,2.388665,-4.734833,-0.595558,2.509071,-1.147501,-0.135861,10.52,3,RUN
1759224928.71090,1.845929,-4.405331,4.888511,1.735893,-0.74507,0.010146,10.54,3,RUN
1759224928.73065,2.166154,2.706795,12.877663,0.615031,1.388309,0.083114,10.56,3,RUN
1759224928.75067,5.85517,9.245808,15.801132,-1.139493,1.54704,0.287146,10.58,3,RUN
1759224928.77084,4.501099,10.387543,-1.699883,-0.852834,1.711294,0.058446,10.60,3,RUN
1759224928.79046,2.333598,2.86137,-17.738939,0.0454,3.593992,0.060642,10.62,3,RUN
1759224928.81086,11.94138,16.697761,15.459659,1.037773,-0.696217,-1.179052,10.64,3,RUN
1759224928.83086,12.220753,41.937435,-36.357149,-0.945247,3.86413,1.378252,10.66,3,RUN
1759224928.85086,-0.032172,9.403526,-8.24997,-0.286941,3.160259,2.334186,10.68,3,RUN
