SamplingTime, AccelerationX, AccelerationY, AccelerationZ, GyroX, GyroY, GyroZ, MagneticFieldX, MagneticFieldY, MagneticFieldZ, Latitude, Longitude
1759224755.025168, 2.227655, -4.502895, -8.757990, -0.098728, -0.558584, -0.770407, 39.652771, -45.791550, -251.671982, , 
1759224755.044286, 1.956661, -4.241179, -8.927978, -0.189958, -0.709604, -0.723198, 40.189285, -45.590057, -251.213394, , 
1759224755.065095, 2.053926, -3.974375, -10.162787, -0.007912, -0.758703, -0.714906, 41.794739, -45.540710, -251.814209, , 
1759224755.085200, 1.998111, -3.829974, -10.767922, 0.234108, -0.714558, -0.698520, 41.989227, -45.332336, -251.957352, , 
1759224755.105124, 2.029236, -3.715202, -9.951499, 0.244156, -0.757550, -0.634580, 42.802109, -45.309341, -251.803787, , 
1759224755.125093, 2.205958, -3.869030, -9.638607, 0.185045, -0.818326, -0.487538, 42.986481, -45.254303, -251.990051, , 
1759224755.144626, 2.394501, -4.037223, -10.053402, 0.284855, -0.746419, -0.377138, 43.609283, -45.197708, -251.412964, 13.726153, 100.771817
1759224755.165084, 1.943493, -3.977068, -9.583690, 0.137326, -0.954229, -0.359489, 44.423508, -44.878632, -251.782120, 13.726153, 100.771817
1759224755.185082, 1.889324, -4.196287, -9.291897, -0.140319, -0.917500, -0.164619, 44.866623, -45.175552, -251.830643, 13.726153, 100.771817
1759224755.205086, 1.380706, -3.348590, -9.574263, -0.046883, -0.366359, -0.371368, 45.151611, -45.156601, -251.852142, 13.726153, 100.771817
1759224755.225080, 0.950348, -3.520075, -9.112780, 0.177677, -0.202966, -0.200599, 44.786453, -45.077927, -251.925247, 13.726153, 100.771817
1759224755.244719, 1.967884, -4.922928, -8.970625, 0.097262, -0.752985, 0.324737, 44.748688, -45.152969, -251.843811, 13.726153, 100.771817
1759224755.265136, 0.882563, -5.160103, -9.327510, 0.206183, -1.224670, 0.184179, 44.763245, -45.380600, -252.318115, 13.726153, 100.771817
