SamplingTime, AccelerationX, AccelerationY, AccelerationZ, GyroX, GyroY, GyroZ, MagneticFieldX, MagneticFieldY, MagneticFieldZ
1759224955.466304, 2.015020, 3.939958, 4.315399, 0.542708, 1.821883, -0.377625, -23.130630, -5.011917, -96.095367
1759224955.486326, 3.627964, -1.347936, 3.668665, 0.077040, 1.573347, -0.352495, -23.710052, -4.572571, -94.980453
1759224955.506227, 3.959411, -3.769072, 3.296816, -0.329474, 0.951044, -0.320310, -24.637756, -3.950943, -93.676910
1759224955.525630, 2.583942, -4.944326, 3.996820, -1.215947, 1.693074, -0.013703, -25.200119, -4.477921, -93.151215
1759224955.546266, 1.774253, -4.725855, 4.886865, -1.631083, 3.881762, 0.386114, -26.938507, -5.389008, -91.020248
1759224955.566312, 1.129914, -4.233397, 3.997120, -1.580364, 4.163574, 0.482303, -29.382553, -6.585663, -87.931076
1759224955.586268, -0.811185, -4.691438, -16.947656, 1.121249, 2.054726, 0.057126, -31.475677, -6.894272, -86.338272
1759224955.606347, 6.413318, 12.247090, -24.405594, 4.813929, 2.283067, 0.258988, -31.610596, -3.904541, -87.341553
1759224955.626208, -5.981165, 9.173683, 8.656086, -2.427279, -1.419058, -0.716217, -32.370514, -3.530838, -87.265228
1759224955.646240, -0.337433, 0.936582, 7.397784, -4.847318, -3.276918, -0.424107, -29.843277, -7.329285, -87.072372
1759224955.666243, 3.768773, 4.506336, 6.452074, -3.580755, -5.113698, 0.088413, -28.227493, -8.593704, -88.536865
1759224955.686281, 13.667749, 14.598944, 10.068217, -1.467218, -4.250221, 2.006834, -23.561600, -11.904343, -90.861389
1759224955.706229, 9.477747, 13.284228, 6.253206, -0.531806, -0.807074, 2.043831, -22.823761, -13.156235, -91.807755
1759224955.726207, 10.996269, 13.312958, 1.419163, -0.050999, -0.693272, 2.061970, -21.908417, -14.487564, -92.164291
1759224955.745321, 16.245706, 18.758720, -5.663334, 0.198509, 0.796060, 2.887590, -21.913773, -15.354172, -92.438049
1759224955.766209, 4.361188, 19.196709, 5.658696, -1.665085, 3.471433, 1.649185, -23.224091, -18.309799, -89.173187
1759224955.786301, 4.850952, 15.988179, 6.258892, -3.017743, 4.063372, 1.489530, -26.036865, -21.372437, -86.602188
1759224955.806262, 3.063082, 14.617649, 3.494487, -2.749201, 1.909480, 1.731100, -27.352097, -23.673813, -85.086655
1759224955.825955, 0.089483, 12.929288, -2.467374, -2.134248, -0.711559, 2.508969, -26.805222, -26.763245, -86.015839
1759224955.845724, 1.258452, 24.671799, -3.828777, -3.937306, 0.249249, 1.958853, -26.930450, -29.909897, -86.218338
1759224955.866217, -1.189619, 22.955007, -13.157934, -2.238543, -0.085595, 1.285648, -27.658264, -31.926071, -86.860580
1759224955.885599, -0.577900, 11.021857, -17.673697, 0.048449, -0.042441, 1.114980, -27.389923, -33.098419, -86.911209
1759224955.906230, -3.666121, 4.489128, -5.457433, -0.586364, -0.454198, 0.587027, -27.186874, -33.366257, -86.807632
1759224955.926258, -3.941305, 2.075324, -2.397194, -0.082304, -0.646215, 0.189979, -26.754105, -33.587936, -88.318787
1759224955.946164, -3.525462, 2.362179, -1.605462, 0.518185, -2.037757, -0.246490, -25.684311, -33.468292, -89.405792
1759224955.966198, -8.049755, 0.231190, -3.328240, 0.613042, -3.079789, -1.134055, -23.821960, -32.453949, -91.069199
1759224955.986241, -9.660604, 0.872088, -2.864513, 0.988793, -1.735808, -2.549041, -22.091049, -30.679794, -92.097107
1759224956.006003, -0.786046, 4.527585, -8.075941, 2.229076, -0.432515, -2.556975, -21.379837, -27.755508, -92.089722
1759224956.025876, 5.077653, 7.217321, -5.410746, 3.688473, 1.164557, -2.798124, -21.830536, -24.451965, -92.081375
1759224956.046220, 5.292981, 17.200094, 0.839018, 4.165427, 2.475075, -3.458732, -22.851501, -19.723450, -90.387131
1759224956.065642, 10.281001, 27.739520, 0.874781, 3.297321, 0.365956, -2.033017, -23.388443, -16.275665, -90.125214
1759224956.086237, 16.516400, 34.432361, 5.054609, 1.086343, -4.612847, -0.985521, -22.092178, -14.635208, -92.453613
1759224956.106219, 8.449437, 26.880301, 2.695721, -0.391964, -6.789361, -2.635911, -19.350189, -13.176422, -97.449829
1759224956.126420, 6.959795, 20.539257, -6.402544, 0.420774, -2.397140, -3.316498, -18.702118, -10.828888, -99.815872
1759224956.146282, 3.707122, 17.020080, -4.809353, 1.601500, 0.843122, -2.835678, -19.347763, -8.055344, -99.960541
1759224956.166194, 0.454749, 14.058154, 0.261267, 1.713619, 1.330696, -1.871692, -20.563461, -5.781021, -99.843658
1759224956.186220, 1.753304, 9.936984, 2.780267, 1.231450, 1.058626, -0.518049, -21.233429, -5.019913, -99.969086
1759224956.206240, 2.398392, 4.540155, 2.993650, 0.655672, 1.422921, 0.395653, -21.686249, -4.704865, -99.312164
1759224956.226019, 3.597887, -0.469862, 2.848501, -0.088399, 1.320320, 0.729377, -22.072647, -5.134659, -98.346146
1759224956.245222, 4.475062, -3.535188, 2.242619, -0.785009, 1.031297, 0.663080, -22.508804, -5.837631, -97.231522
1759224956.265652, 3.260603, -4.651934, 1.999607, -1.039616, 1.390480, 1.107381, -22.576111, -6.986328, -96.388565
1759224956.285461, 2.143559, -3.640533, 2.649783, -0.884608, 2.448002, 1.313318, -22.965378, -8.419952, -94.977173
1759224956.305247, 1.285237, -2.801665, 2.612972, -0.780858, 2.609084, 1.209086, -24.083603, -9.247879, -92.450195
1759224956.326209, 0.098761, -2.262371, -3.000533, 2.200091, 0.014490, 0.293252, -24.329636, -9.763062, -92.766357
1759224956.345906, -1.547851, 9.148843, -24.046015, 0.696436, 1.183175, -0.586543, -24.906326, -8.139526, -92.528763
1759224956.366190, -2.820669, 13.250260, -0.658854, -3.040077, -2.478490, -1.003974, -24.397842, -8.691177, -93.709366
1759224956.386214, 0.290746, 1.666514, 6.632238, -2.705434, -4.994116, -0.639018, -22.826233, -9.697754, -94.884659
1759224956.406217, 10.276063, 12.726379, 5.902306, -0.878182, -5.247306, 2.049417, -20.544586, -10.728973, -98.015244
1759224956.426211, 15.611542, 18.219426, -0.951994, 1.572501, -0.083576, 2.005950, -19.225662, -12.355118, -100.392136
1759224956.446051, 0.680103, 5.012261, 7.527370, 0.171224, 2.592816, 0.850822, -19.210526, -12.658127, -99.318848
1759224956.466202, 7.687033, 10.973225, 10.319009, -1.949015, 2.389420, 2.453743, -20.414871, -14.388702, -97.329895
1759224956.486210, 12.894422, 18.920179, 4.843919, -1.446625, 1.250453, 2.696845, -21.108185, -17.479599, -95.518356
1759224956.506215, 1.439663, 20.016573, -7.861810, -0.883555, 1.756109, 1.520600, -21.435394, -19.075409, -94.589798
1759224956.526213, 6.873903, 15.931317, 3.866636, -1.481740, 4.056586, 1.601023, -22.634567, -20.716141, -93.056198
1759224956.546210, 6.022165, 13.864971, 1.875408, -1.763487, 4.778779, 1.835823, -25.389175, -22.728592, -90.034775
1759224956.566229, 5.660342, 19.155858, -3.785682, -3.009093, 4.903626, 2.472952, -28.361496, -25.959503, -87.091766
1759224956.586210, -1.362301, 24.852412, -7.399280, -3.531085, 1.519278, 1.473590, -29.506226, -29.057877, -86.896408
1759224956.606215, -0.567127, 14.282161, -13.183223, -2.227490, -0.872053, 1.040837, -29.517334, -30.771561, -87.036545
1759224956.625428, 0.293439, 5.677400, -9.156924, -1.114149, 0.427215, 1.052544, -29.667068, -32.438461, -87.679321
1759224956.645227, -0.532710, 2.538153, -4.196287, -0.849048, 0.945376, 1.122547, -30.605240, -33.152298, -87.450256
1759224956.666199, -2.362628, 1.432331, -3.318064, -0.920400, -0.130230, 0.624174, -30.998108, -34.580536, -87.265488
1759224956.686214, -2.745102, 1.547402, -2.702904, -0.166761, -0.619571, 0.050487, -30.824280, -34.929169, -87.404053
1759224956.706214, -9.657910, 2.018611, -5.789479, 0.721915, -2.416003, -0.562157, -29.068817, -34.146942, -88.656433
1759224956.726223, -10.088268, 5.540332, -4.657770, 1.030420, -2.448666, -1.678793, -27.864471, -33.010605, -89.697067
1759224956.746226, 0.106243, 4.450522, -7.016058, 2.120058, -0.535157, -2.330126, -26.945053, -30.859451, -90.326447
1759224956.766215, 5.643882, 11.202769, -1.601422, 3.792765, 1.396701, -2.392431, -27.405411, -27.784653, -88.488449
1759224956.785745, 6.273856, 20.180726, -1.295862, 4.627123, 3.063227, -3.179735, -28.754898, -23.603607, -87.269394
1759224956.806211, 15.727810, 29.922583, 0.658405, 4.031165, 1.740770, -2.241502, -30.340637, -19.579254, -86.041992
1759224956.825230, 17.763181, 29.041965, 5.051466, 2.369978, -2.961606, -0.447777, -29.289917, -17.784775, -86.973999
1759224956.846209, 11.894992, 23.697209, 4.027197, 0.857463, -7.692927, -0.714768, -25.273422, -16.651062, -90.473206
1759224956.866210, 8.497471, 19.816957, -2.958485, 0.720121, -4.908698, -1.849885, -22.367096, -15.541321, -94.719681
1759224956.886210, 3.085378, 18.052879, -0.674566, 0.938107, -0.703096, -2.225452, -21.994415, -13.642334, -96.107025
1759224956.906210, 0.137218, 15.960796, 0.951994, 1.252759, -0.310546, -2.432893, -22.286270, -11.754364, -96.041092
1759224956.926212, 2.812738, 11.642404, 1.387141, 1.412026, 0.090888, -1.709502, -22.733124, -9.596680, -96.875320
1759224956.946209, 3.175759, 5.805041, 2.805107, 1.148168, 1.159277, -0.838052, -23.391113, -8.256363, -96.251007
1759224956.966202, 4.075829, -0.288801, 3.699042, 0.645325, 1.523170, -0.286639, -24.016754, -7.314758, -95.561264
1759224956.986268, 3.149273, -4.230405, 3.891625, -0.149436, 0.830033, -0.169798, -24.465500, -7.554733, -95.076523
1759224957.006268, 2.198027, -5.930138, 3.772963, -0.931705, 1.534569, 0.109237, -24.829254, -7.607239, -93.768021
1759224957.026184, 1.596484, -5.855469, 3.413683, -0.659336, 3.343234, 0.729579, -26.474579, -8.305115, -92.444305
1759224957.046187, 0.539144, -3.985598, 3.930980, -0.555521, 3.811656, 0.906503, -27.829590, -8.904861, -90.121658
1759224957.065365, -0.084545, -3.217957, -2.873790, -0.141917, 1.897815, 0.573128, -29.589935, -9.600464, -88.749588
1759224957.086187, 2.936937, 6.519710, -29.075634, 4.698952, -0.921576, 0.148291, -29.543945, -7.167603, -89.870773
1759224957.106199, -3.134609, 14.634258, -1.387290, -1.260567, -2.261116, -0.893681, -28.159668, -7.488358, -90.285706
1759224957.126186, 0.426617, -0.155773, 8.350975, -3.993969, -4.182468, -0.633793, -26.067276, -9.210953, -91.877151
1759224957.146251, 3.728670, 2.807800, 4.068347, -2.488849, -3.685839, 0.133315, -23.688828, -10.803497, -93.210342
1759224957.165778, 14.310293, 13.844621, 11.525388, -1.321695, -4.102611, 1.884804, -21.524658, -12.518997, -95.136978
1759224957.186199, 10.944045, 14.238467, 9.136722, -1.301648, -2.461677, 2.405861, -19.742950, -14.382858, -96.821396
1759224957.206200, 9.837775, 13.664756, 6.496367, -1.504676, -0.297154, 1.623624, -19.446777, -16.357285, -97.315857
1759224957.226124, 14.132075, 25.230696, -13.405734, 0.117891, -0.098394, 2.640343, -19.400711, -18.112946, -97.385620
1759224957.245837, 6.807314, 19.074455, 4.871452, -0.512496, 2.063722, 2.334402, -20.014282, -20.154633, -95.267014
1759224957.266218, 6.207417, 18.015619, 6.321740, -1.916188, 4.118170, 1.975943, -22.077774, -22.290070, -92.473251
1759224957.286185, -4.156334, 15.330073, -4.762217, -2.557480, 2.027847, 2.220674, -22.858948, -24.872101, -91.071503
1759224957.305307, -3.896414, 16.681450, -5.806388, -2.967252, -0.275173, 2.987050, -23.401978, -28.420090, -91.208649
1759224957.326206, -1.098190, 25.363424, -1.789516, -3.852681, 1.726624, 2.240216, -24.365707, -31.708237, -91.388931
1759224957.345392, -3.190872, 19.317018, -14.263606, -1.808079, 1.067101, 1.233044, -25.291245, -33.732422, -90.376434
1759224957.365577, -0.676063, 9.669732, -14.494946, -0.276277, 1.365863, 0.966426, -26.376923, -34.323196, -89.821121
1759224957.386192, -0.601094, 3.497180, -4.761020, -0.398366, 0.978975, 0.889211, -26.807373, -34.866745, -89.454544
1759224957.406191, -2.923919, 0.585532, -2.821716, -0.518296, -0.094592, 0.598986, -27.074478, -35.923370, -89.643036
1759224957.426182, -3.276315, 0.845752, -3.631854, 0.293215, -0.816240, 0.128593, -26.856857, -35.642838, -89.631790
1759224957.446267, -5.822698, 0.476446, -3.112313, 1.080474, -2.058097, -0.683701, -25.480881, -34.765640, -90.729614
1759224957.466180, -9.421782, 3.530400, -4.552275, 1.373336, -2.284615, -2.155651, -23.833649, -32.912109, -91.900665
1759224957.485963, -1.938854, 6.104316, -6.972663, 2.094254, -0.904323, -2.428415, -22.851776, -30.513779, -92.031906
1759224957.506191, 3.863643, 4.050989, -7.401076, 3.623367, -0.074107, -2.028177, -22.213425, -27.386963, -91.758987
1759224957.526183, 5.532252, 10.831368, -1.266084, 4.758246, 1.736206, -2.952376, -22.767609, -23.283539, -90.632935
1759224957.546214, 5.862801, 22.502952, 1.279701, 4.652776, 1.837720, -2.577998, -24.084885, -18.835068, -89.544617
1759224957.566175, 14.510358, 34.647839, 2.619406, 2.913400, -1.243795, -0.538873, -24.277100, -16.360428, -90.159668
1759224957.586196, 12.657546, 29.088054, 7.353491, 0.358709, -6.674140, -1.107730, -21.372345, -15.179443, -94.260010
1759224957.606202, 8.161534, 24.287380, -0.606930, -0.713722, -6.588088, -2.931715, -19.442657, -13.505692, -99.175919
1759224957.626223, 5.285200, 20.042161, -7.569717, 0.057931, -1.388157, -3.149634, -18.542709, -11.636429, -100.652130
1759224957.646197, 1.522862, 16.536452, -4.125060, 1.577475, 1.246484, -2.600954, -19.817139, -9.145035, -100.662521
1759224957.666184, 1.199046, 12.441469, 0.324714, 1.857249, 1.571834, -1.368308, -20.786179, -7.054901, -100.011703
1759224957.686209, 2.614767, 7.728333, 3.379116, 1.228447, 1.687355, -0.223553, -21.094223, -6.137543, -98.938354
1759224957.706197, 3.929633, 2.240075, 3.422062, 0.388374, 1.694274, 0.315022, -21.833313, -6.249771, -98.011444
1759224957.726197, 5.283105, -2.625990, 2.723105, -0.680082, 1.401873, 0.046780, -22.523865, -5.952255, -97.186935
1759224957.746203, 3.572448, -5.353734, 2.071882, -1.572030, 1.462647, 0.166097, -23.257385, -6.521454, -95.433319
1759224957.766183, 2.738219, -5.298368, 1.948282, -1.353882, 2.744965, 0.946473, -23.976105, -7.677856, -93.707855
1759224957.786190, 1.138742, -4.513220, 2.001852, -0.885418, 3.986985, 1.166177, -25.347992, -8.742050, -90.850693
1759224957.806197, -0.490512, -3.215413, -0.391452, 0.822450, 1.871572, 0.364314, -26.918167, -9.571732, -88.751541
1759224957.826199, -7.879767, -0.210241, -16.427067, 2.620445, -2.004535, -0.710355, -26.511948, -7.564972, -90.807175
1759224957.846195, 2.389264, 16.891991, -7.772177, -2.175497, -3.969966, -0.800493, -25.241425, -7.373306, -91.851944
1759224957.866181, 0.487819, 1.838448, 7.535002, -2.910971, -3.759967, -0.093404, -23.470596, -8.309082, -93.630966
1759224957.885417, 4.072836, 4.438850, 2.761263, -2.101280, -5.086298, 1.422301, -20.914551, -9.855530, -95.408310
1759224957.906195, 20.375704, 21.008072, 6.808960, -0.276554, -2.699938, 3.438148, -18.778503, -12.217331, -98.652786
1759224957.926189, 8.737789, 13.570784, 3.480720, 0.330570, 0.606059, 0.637231, -18.155441, -13.319626, -99.264603
1759224957.945429, 3.342455, 4.933253, 8.932467, -1.597920, 1.513054, 1.002546, -18.421219, -14.114212, -98.194885
1759224957.966180, 11.700314, 11.158326, -4.641010, -1.328177, -0.169332, 3.010535, -18.371017, -16.391907, -97.499298
1759224957.985880, 8.640674, 18.321179, 4.014029, -1.854615, 1.429720, 2.751506, -17.793381, -19.240860, -96.834274
1759224958.006182, 5.768829, 17.812411, 5.245995, -2.201990, 3.384740, 2.276782, -18.924606, -21.681610, -95.086746
1759224958.025963, 1.432032, 18.491168, -0.141408, -1.927635, 3.119653, 2.145588, -20.429260, -23.878052, -92.660233
1759224958.046204, -0.635960, 19.536386, -4.087501, -1.383340, 1.996513, 2.891688, -21.276932, -26.264862, -91.344391
1759224958.066217, -1.842189, 25.143457, -3.818303, -2.424650, 3.375819, 2.489623, -23.365295, -29.154037, -89.878830
1759224958.086201, -2.368614, 19.664626, -10.077494, -2.780818, 2.636346, 1.205685, -25.289780, -31.516083, -88.599182
1759224958.106224, 1.649904, 10.242544, -12.095956, -1.271631, 0.342358, 1.088099, -25.770630, -32.692154, -88.622513
1759224958.126255, -0.119860, 4.151097, -5.747131, -0.731220, 0.761761, 0.959421, -25.950226, -33.956650, -89.123093
1759224958.145497, -1.076044, 0.753575, -3.678092, -1.023584, 0.312777, 1.012765, -26.480164, -34.997726, -88.282440
1759224958.166165, -2.306065, 1.815703, -3.133262, -0.542145, -0.387770, 0.434376, -26.099197, -35.616364, -88.559052
1759224958.186188, -5.475240, 0.119261, -4.167407, 0.429397, -2.012491, -0.020829, -25.432724, -35.381424, -89.955185
1759224958.206192, -9.560347, 3.181595, -2.817676, 0.829398, -2.968517, -0.885917, -23.627502, -34.098099, -91.137482
1759224958.226193, -8.427590, 4.603152, -3.801693, 1.065309, -1.602651, -2.110908, -22.143509, -32.709000, -91.958710
1759224958.246188, 1.681627, 2.703203, -10.979659, 2.647481, -0.413313, -2.472332, -21.432098, -29.905472, -92.282074
1759224958.266176, 4.232799, 8.167071, -3.846135, 4.215296, 1.110180, -2.507347, -21.574463, -25.900146, -91.089111
1759224958.286263, 4.448427, 23.372496, 1.431733, 4.719704, 3.080760, -3.853200, -23.148071, -21.474472, -89.520355
1759224958.306192, 16.739959, 38.417659, 2.713379, 3.863872, 1.743521, -2.323042, -24.531769, -16.721130, -88.168137
1759224958.326173, 16.852636, 33.003172, 7.199664, 1.783229, -3.824673, -0.271436, -23.509460, -15.052612, -90.129898
1759224958.346176, 9.667637, 24.215853, 2.696619, -0.190119, -9.615628, -1.940044, -20.108658, -14.227020, -95.735336
1759224958.366163, 6.688651, 18.581549, -11.000608, -0.286853, -5.685905, -3.674109, -17.382751, -11.811111, -101.306229
1759224958.386294, 4.491373, 17.461212, -4.635923, 1.688685, 1.246291, -3.341863, -18.628128, -8.906204, -101.625198
1759224958.406188, 2.336591, 14.252982, 1.982698, 2.696227, 1.539474, -2.402210, -19.866791, -6.009674, -100.814835
1759224958.426293, 3.339013, 8.200739, 3.574393, 2.005538, 0.767470, -0.985289, -20.451981, -4.730743, -100.729111
1759224958.446184, 3.894917, 2.195633, 2.895188, 0.988447, 1.691958, -0.072073, -21.334061, -3.449890, -100.565765
1759224958.466173, 5.280412, -2.081609, 2.940229, 0.256778, 1.907228, 0.275453, -21.932556, -3.393967, -99.697845
1759224958.486184, 3.961805, -3.957915, 3.681684, -0.483551, 1.069764, 0.406759, -22.386429, -4.002396, -98.554596
1759224958.506182, 1.412429, -3.476231, 5.329493, -1.431910, 1.230757, 0.755829, -22.737518, -4.899979, -97.654816
1759224958.526176, 0.228946, -4.549432, 3.738546, -1.496902, 3.287874, 0.898085, -24.200836, -6.271271, -94.078720
1759224958.546173, -0.203208, -4.530278, 2.231246, -1.134354, 3.948448, 0.747739, -26.110001, -7.369019, -91.421631
1759224958.566171, -4.308516, -5.697751, -14.080450, 1.363604, 0.635470, -0.158405, -26.337448, -6.165222, -91.482651
1759224958.586181, 2.115277, 14.265402, -17.367240, 0.706887, 0.595405, -1.198274, -26.813293, -5.550446, -91.577164
1759224958.606185, -2.841768, 6.162077, 7.243208, -3.920356, -3.647767, -1.438106, -25.530762, -6.821869, -92.415512
1759224958.626191, 2.052729, -0.693720, 3.249231, -3.977589, -2.977895, -0.313080, -23.520157, -8.135437, -94.115356
1759224958.646184, 7.689128, 12.725631, -4.513968, 0.619346, -8.125164, 0.210169, -20.365326, -8.345520, -99.981369
1759224958.666173, 21.194221, 22.114493, 11.513117, -0.283464, -4.610845, 3.914898, -17.741364, -11.063400, -102.288513
1759224958.686184, 2.938284, 4.613776, 1.297059, -0.221221, 0.522499, 2.191393, -17.584686, -12.933716, -102.347351
1759224958.705449, 1.278803, 3.264943, 3.826982, -1.446698, 2.908774, 1.241386, -18.358322, -14.253403, -100.165878
1759224958.725258, 13.653683, 16.885406, 5.295974, -2.167005, 2.818477, 3.094021, -19.035339, -17.330063, -97.671631
1759224958.746182, 5.301810, 20.105458, 1.793856, -1.333311, 3.133888, 2.527184, -20.307114, -19.958038, -94.864441
1759224958.766169, 3.668665, 18.799870, 3.863942, -0.736811, 3.520314, 1.883922, -21.890106, -21.280991, -92.409348
1759224958.786177, 0.410007, 15.249419, -2.464382, -0.986053, 1.234819, 2.476341, -23.017929, -23.499435, -91.451752
1759224958.805853, 3.933374, 17.507600, -4.283526, -3.394098, 2.083772, 2.669977, -23.714096, -26.533417, -90.388000
1759224958.826198, 3.002329, 24.685715, -2.986318, -3.651017, 0.878006, 1.983252, -24.957825, -29.854507, -89.703552
1759224958.846178, 1.364845, 17.410186, -13.406781, -1.705295, -0.567961, 1.799209, -25.077515, -32.262329, -91.024277
1759224958.866167, 1.412878, 10.285191, -12.583924, -0.499563, 1.212096, 1.890872, -26.099030, -33.385300, -89.671249
1759224958.886174, -1.942296, 4.460248, -7.329250, 0.031506, 0.817580, 1.664563, -26.842941, -34.745850, -89.340393
1759224958.906181, -4.729147, 4.416105, 0.398036, -0.214602, 0.599496, 0.734429, -27.279419, -35.204483, -89.407776
1759224958.926174, -3.631405, 2.798822, 1.102081, -0.030473, -1.014017, 0.227647, -27.421600, -35.163467, -89.650360
1759224958.946211, -6.622811, 1.075595, -0.963666, -0.106996, -4.222703, -0.314808, -25.524719, -35.821304, -91.953156
1759224958.966125, -8.983643, 1.894562, -1.140089, -0.274309, -4.302748, -1.193178, -23.022263, -34.737503, -94.949982
1759224958.986210, -9.200917, 2.584840, -6.032191, 0.270908, -2.383088, -2.398110, -21.447739, -33.608246, -96.464218
1759224959.006189, -0.224905, 3.725677, -14.024784, 3.210639, -0.606739, -3.127584, -20.452728, -30.303772, -96.754562
1759224959.025489, 1.587356, 12.038046, -3.144185, 4.178565, 2.117872, -4.548775, -21.036789, -25.947296, -95.170624
1759224959.046161, 2.513912, 23.377883, -1.930026, 3.483322, 2.148231, -5.029262, -22.089874, -21.062180, -93.615021
1759224959.066189, 12.979865, 34.650682, 2.052280, 2.415457, -0.139891, -1.937443, -22.943192, -17.907242, -93.275131
1759224959.086210, 14.693964, 33.826478, 8.840739, 0.125505, -5.253938, -1.253145, -21.287827, -17.162003, -96.020172
1759224959.106225, 7.150433, 24.370878, 0.631171, -0.360066, -6.403779, -3.307086, -18.828400, -15.176575, -100.172745
1759224959.126160, 7.429657, 16.177471, -8.706963, 0.683217, -1.020498, -3.298501, -18.686798, -12.615616, -102.447739
1759224959.146223, 4.405780, 15.399954, -4.027945, 1.344651, 1.121448, -2.642694, -19.561478, -10.485107, -101.297607
1759224959.166236, 2.996493, 14.890737, 1.289278, 1.231767, 0.261293, -1.618378, -20.164001, -8.280716, -101.201019
1759224959.186222, 5.305551, 9.713575, 2.753631, 0.841470, 0.268038, -0.458119, -20.282074, -7.729950, -101.081177
1759224959.206170, 6.082918, 2.863016, 1.560870, 0.397829, 0.650130, 0.165071, -20.781830, -7.395157, -100.702652
1759224959.226157, 6.178986, -2.480543, 0.872238, 0.032642, 0.700104, 0.476815, -20.602875, -7.579575, -100.384842
1759224959.246229, 4.557363, -4.352509, 1.277755, -0.174340, 0.556360, 1.073375, -20.982437, -8.013199, -99.925583
1759224959.266153, 1.244835, -3.902100, 2.751237, -0.169130, 1.202233, 1.270224, -21.053604, -8.752762, -98.842377
1759224959.286157, -0.279373, -4.118176, 3.252523, -0.142119, 1.909393, 1.048107, -21.037766, -9.942047, -97.848358
1759224959.306169, 0.216675, -4.565294, 2.225710, 0.353943, 1.137737, 0.955836, -21.486877, -10.439545, -96.851212
1759224959.326193, 0.014066, -6.410325, -5.893776, 0.314670, 0.088694, 0.028190, -21.533493, -10.496841, -96.947983
1759224959.346235, -6.348525, 12.059594, -1.873313, -2.454361, -2.582057, -0.554396, -21.358734, -10.635101, -96.388565
1759224959.366226, -0.790835, 3.206883, 2.347215, -2.107163, -5.192826, -0.345240, -20.044403, -11.504959, -99.169403
1759224959.386154, 0.829441, 14.327501, -12.720393, -1.000100, -6.790205, 0.664599, -17.288803, -11.763229, -103.657013
1759224959.406168, 19.177106, 27.939884, 5.915773, -1.317325, 1.147353, 2.492317, -16.380157, -13.657196, -105.746613
1759224959.426152, 5.015852, 13.479206, 1.435773, -0.460479, 1.899375, 1.125627, -16.372482, -15.463547, -104.305679
1759224959.446172, 2.676717, 4.705953, 0.199467, -0.011835, 2.164618, 1.307355, -16.758057, -16.076691, -102.071716
1759224959.466215, 9.812486, 15.124172, 3.081637, 0.047043, 1.389702, 2.926937, -17.178833, -17.747711, -100.537613
1759224959.486150, 6.786365, 20.636073, 3.220949, 0.341859, 2.044847, 2.738981, -17.776291, -19.922485, -99.527527
1759224959.506187, 3.123835, 19.363555, 0.577900, -0.350951, 2.707880, 2.634513, -18.117722, -21.731262, -98.196548
1759224959.525460, 2.797026, 15.975011, 0.994791, -0.774227, 3.727549, 2.702930, -19.630081, -24.244293, -95.898346
1759224959.546231, 4.417751, 13.965678, -0.919523, -1.624587, 4.181970, 2.632532, -21.770386, -26.457825, -92.706665
1759224959.566160, 4.373009, 17.012598, -3.921403, -2.201232, 1.962040, 2.098993, -24.179901, -29.071564, -90.616531
1759224959.586187, 2.673575, 17.747918, -6.310667, -2.496923, 0.934817, 1.945850, -25.119186, -31.335617, -90.301315
1759224959.605877, 2.292448, 10.871022, -11.274146, -1.732268, 0.396071, 1.872504, -25.754868, -33.402634, -90.278656
1759224959.625939, -0.826299, 5.360019, -7.617452, -0.530853, 1.102749, 1.789486, -26.311707, -35.031158, -89.426086
1759224959.646159, -3.419369, 4.778078, -1.540070, -0.903547, 0.771418, 1.203972, -27.292725, -35.859009, -88.936417
1759224959.665277, -2.848651, 4.284424, -0.150087, -0.722594, 0.281248, 0.397301, -27.459686, -36.720642, -89.385086
1759224959.686169, -4.072836, 1.019032, -1.504456, -0.252760, -1.157549, 0.090341, -27.067215, -36.812302, -89.395126
1759224959.706175, -7.800159, 0.398186, -2.040758, -0.245424, -3.923003, -0.182299, -24.985168, -36.915253, -91.981018
1759224959.726164, -8.631097, 0.681150, -3.549853, -0.456789, -2.641371, -0.750530, -23.219727, -36.528870, -93.763321
1759224959.746160, -6.027702, 0.588076, -13.540707, 0.967977, -1.696273, -2.398998, -22.106735, -34.886490, -94.573441
1759224959.766146, 1.091457, 3.117550, -6.707955, 3.810647, -0.982886, -3.383144, -20.379257, -31.685379, -94.366684
1759224959.786234, 1.940351, 15.558869, -1.678036, 4.075020, 1.708201, -5.333168, -20.904129, -26.271988, -94.073822
1759224959.806171, 6.985083, 30.552108, -0.143802, 3.222466, 2.356961, -6.259193, -22.122162, -20.066147, -91.652939
1759224959.826161, 22.350770, 44.149976, 3.978415, 2.501562, -0.497414, -2.076147, -22.503632, -16.385223, -91.743195
1759224959.845533, 14.656405, 34.232295, 8.612243, -0.148362, -6.969725, -0.274510, -19.965836, -15.703308, -95.727432
1759224959.866200, 2.018462, 17.227478, -4.687996, -1.899942, -8.321386, -3.200112, -17.343033, -14.434830, -101.297394
1759224959.886350, 4.168006, 14.603433, -11.192294, -0.493126, -1.852942, -3.606603, -16.657013, -11.861420, -104.420990
1759224959.906231, 0.684442, 13.645154, -2.586486, 1.497276, 2.281320, -2.512204, -17.365829, -9.576965, -104.121292
1759224959.926223, 1.530493, 11.258584, 3.754258, 1.308415, 1.713921, -1.111487, -18.837402, -7.464645, -102.323441
